Post|Tag
50556|104
28609|60
54218|145
11697|120
54216|159
51267|115
54212|49
54212|96
33266|40
54210|10
54210|129
54209|140
54208|26
78088|37
54202|146
74852|41
44002|130
41233|88
87280|144
37743|122
54202|137
38733|37
2269|104
30955|144
81472|73
54199|16
37735|135
54198|81
65312|146
45426|51
54193|128
32082|52
54193|125
29546|116
54192|140
54190|111
54190|150
54190|121
61486|24
58673|14
54188|104
30499|2
54187|85
13100|43
61146|66
54187|7
39957|117
54186|149
76925|108
54184|154
27701|55
95158|33
65544|146
40703|103
54181|135
10610|139
65251|143
55013|11
54180|73
54179|10
49963|141
54178|73
42944|104
8665|126
70511|49
54178|33
31456|42
51053|75
16798|42
17225|56
43826|95
81793|96
54178|79
42789|156
2619|23
54177|26
54174|41
54174|94
38503|137
54174|92
54173|56
73323|56
42636|143
54169|31
49123|84
47256|75
50091|38
54168|135
54168|72
54168|106
16649|147
39568|73
25565|93
37448|157
54167|43
54166|60
52470|110
12575|52
30024|26
72702|112
36889|113
95339|42
85046|45
54166|148
95189|131
61148|72
54164|69
36949|57
16399|51
52934|42
54163|6
54163|26
54159|129
54159|124
54158|122
6805|121
54156|74
25849|11
51815|111
54155|88
84367|132
54153|147
60117|80
54151|27
54150|128
54148|65
54147|67
54146|100
42531|35
83727|83
54145|20
54145|15
26349|40
54145|26
8037|48
23970|35
54142|105
54138|100
54522|56
53507|158
54134|89
54134|150
52150|113
54129|38
54127|156
42908|103
54126|82
54125|54
95837|65
60062|82
47570|132
98909|38
54124|7
48488|108
37358|109
54123|136
31937|81
54122|112
54122|130
5951|96
54122|16
76751|36
54120|63
91437|115
49883|145
8177|140
58409|89
54119|91
43912|79
19765|14
67285|89
54119|119
21457|82
90882|88
54118|88
55484|159
43390|126
54118|94
32987|39
54117|6
17672|45
54116|108
54115|51
54114|142
25139|105
54113|89
54113|102
57291|102
54112|2
12501|28
82707|100
92076|109
51711|141
88124|151
54112|135
54111|147
54108|44
54105|143
15279|103
23901|28
54105|146
54104|53
97871|147
54103|6
49543|0
54100|69
62457|89
54100|16
59054|49
51233|63
54099|92
54099|51
73013|159
64634|136
54097|45
27152|32
72314|11
54097|12
81778|83
54097|102
54096|27
54095|74
54095|156
54093|136
75924|9
53273|78
54092|121
8010|77
47121|147
54092|66
54091|56
92439|20
54089|128
93651|5
54089|13
15324|39
80416|26
99744|134
37766|28
54088|123
54085|5
29843|87
93480|95
54085|131
54084|87
45039|48
54081|47
94116|68
54081|50
27797|4
38978|123
14702|144
54080|80
54078|114
84433|37
54077|22
54076|100
76595|126
54074|48
51640|0
54069|159
54068|21
54067|148
54065|106
13837|108
54065|73
65104|87
54062|5
34661|14
54062|32
54062|48
54061|93
84615|47
48075|16
54059|35
54058|108
48630|143
27708|89
37829|6
48118|25
60554|106
54057|4
32922|80
50677|14
37996|4
23826|1
30384|73
54055|151
54053|42
88841|130
54053|32
31787|88
93760|99
54052|3
45951|137
24280|81
39847|136
54050|95
54050|1
54048|136
34123|159
85529|110
54048|113
14471|10
54048|49
36910|46
76242|143
54047|149
59646|10
54047|73
54046|46
93047|62
63053|31
54044|51
98353|159
54042|29
54042|150
94161|150
54042|31
59816|16
54042|155
94271|106
67585|128
54041|144
67366|30
54041|76
51216|88
53967|6
39075|119
74263|133
77202|102
54040|136
54038|19
52034|37
26941|32
94863|113
54038|3
41902|96
81112|125
91840|109
54035|57
54035|12
54033|0
54033|48
98388|87
54033|52
14976|150
54033|32
54032|120
52805|33
40873|7
35760|158
91328|140
54031|144
51420|34
54030|140
54028|141
54027|133
64696|133
54027|12
4156|92
54025|127
54025|6
54020|105
6192|78
54019|57
54019|9
29081|138
54018|63
54018|155
37273|135
54016|29
54015|1
47982|112
46037|159
54013|32
47401|92
54012|30
47669|37
54011|91
54010|154
54009|134
39196|53
54006|86
43398|14
54005|104
54004|118
973|7
55283|138
54002|154
9722|31
32887|84
46807|52
29709|156
47895|40
54001|38
85731|60
82377|69
53999|46
25039|66
53999|110
53997|32
53994|77
53994|84
76999|56
54915|94
53992|19
80384|87
53992|50
72821|156
53990|45
53989|24
26673|117
95053|98
53988|52
61874|80
37073|4
53988|41
53987|132
53985|10
53985|142
22620|52
53983|100
53980|138
53979|126
53978|62
15424|65
53198|11
53978|150
23093|45
37434|80
53978|42
53977|144
40056|15
53976|54
53974|35
53973|72
39828|129
36006|69
53971|125
53966|71
53966|127
53966|111
46836|14
64125|149
48350|65
71944|107
53965|37
77577|83
49459|63
60724|7
53964|105
53964|25
53961|127
46122|58
51601|21
53960|4
5650|148
53960|94
53959|57
53956|3
53954|96
53954|41
51365|68
36291|14
43489|57
53954|75
11187|49
43755|147
20680|52
42293|59
53954|1
53952|23
53948|5
53948|118
53947|38
10873|111
53946|112
53944|68
14473|152
53943|51
49016|91
37682|13
85450|123
53943|83
96547|7
63224|26
53942|7
48356|30
53941|155
99586|112
81417|149
60242|90
54242|47
53941|35
70137|133
39806|126
8606|41
30369|38
63467|37
53940|106
12385|94
53936|63
53935|148
46853|66
66684|136
42899|134
26264|86
53934|123
53934|112
38013|107
53933|73
53931|146
9320|79
73149|72
88696|105
53930|76
77168|100
53929|129
47496|57
53929|118
16044|84
53928|148
53927|130
53927|72
53927|146
32642|132
55341|83
53927|34
28647|144
53926|114
53926|158
16667|75
75172|60
53926|122
53925|95
53924|91
9728|158
87967|106
53923|45
26421|137
44170|142
74982|60
53921|40
23556|129
46606|1
53919|157
53916|142
38215|96
53914|39
44654|150
53914|140
25306|48
63179|113
55673|155
42207|18
30283|57
53913|122
53911|101
36395|143
61632|117
53764|110
53910|129
53910|31
47627|15
53910|145
53909|155
40238|76
53909|109
32939|126
48849|144
87883|151
53907|30
53669|60
64218|21
53906|96
23697|141
53906|77
75498|128
53905|121
39178|65
72903|49
53902|109
53901|61
53900|118
36458|34
71027|45
53900|61
53899|156
9347|65
53898|146
84825|96
53898|122
53896|26
18765|30
53896|148
47073|103
39298|89
53894|131
53892|64
18132|77
54110|40
53892|127
45863|84
54820|111
53891|157
20446|55
53891|125
67654|130
53890|59
20408|33
91642|49
53885|88
53884|78
53884|64
53884|49
53883|58
53883|82
70388|10
37076|83
53881|40
53881|12
22560|25
42248|77
3623|130
53880|90
47917|53
66571|31
44880|118
99331|139
53879|86
53877|45
86727|87
41287|120
53876|125
28118|77
53875|20
5346|86
53875|19
49671|67
53874|102
29563|21
40726|149
95169|57
38204|34
31200|42
53873|98
23530|14
53873|127
96107|75
38415|115
53872|97
91933|3
53872|63
81276|103
53871|127
8639|159
74323|131
75491|74
42650|141
21154|48
53869|2
53869|27
62013|65
53869|109
14673|113
77457|106
89475|60
53867|40
5203|52
53867|30
53831|55
53865|9
28681|134
37577|72
53865|108
53863|117
15451|109
89577|71
83170|56
53863|41
77692|39
49913|78
73005|58
53863|49
24231|48
53862|89
53861|1
53858|8
53855|69
23688|113
53853|80
43533|29
45457|62
53852|130
19856|18
53851|87
53851|158
35058|5
36647|20
85823|70
53850|126
48528|118
53850|28
53849|17
75445|2
83779|28
53848|3
53848|118
53844|54
52312|37
81360|109
47076|57
53844|144
49723|14
53839|40
53839|84
22601|136
77110|101
53838|125
16904|93
53838|50
34117|153
53833|80
34454|58
50106|29
34470|25
47261|109
53832|95
93867|133
53832|109
53832|120
53832|101
53831|137
53830|36
3217|30
16050|80
85343|110
53824|31
25566|8
53823|125
8953|76
58536|37
53821|80
47780|45
53820|136
947|68
53819|33
76157|35
53819|5
53819|27
53814|47
39881|74
84042|18
44024|59
53814|49
6612|148
29291|108
53813|58
53813|0
19974|44
53811|138
53811|142
55612|11
53810|16
24534|150
53808|84
13351|85
33940|78
53808|82
60858|80
53807|55
39476|106
53806|98
53805|10
18874|99
42424|142
95909|108
53804|55
11965|123
53803|84
53802|8
53801|41
53799|4
53795|38
53793|75
53789|59
53785|92
76190|20
53784|130
53784|124
53783|110
10643|67
53783|51
49918|24
42547|42
53782|89
43358|113
53781|84
72532|136
90992|10
53781|149
65006|99
37827|109
53779|155
71038|66
53778|68
51820|46
39375|140
38947|89
53778|129
53776|87
53775|3
65836|103
53775|54
53775|134
53774|2
53773|9
51026|23
53773|141
89437|51
53769|146
53768|78
53761|146
53758|57
8086|38
53758|97
53757|19
53755|139
44104|39
53755|107
57780|61
46291|132
53754|63
53754|113
8516|80
53753|114
53752|157
53752|28
86842|90
97379|55
57886|8
53752|111
53264|9
92549|67
53749|69
53748|111
53747|5
41010|57
53747|24
25971|127
47221|3
14128|66
55477|109
53747|0
5190|99
53745|94
39388|113
53745|79
46553|93
53745|56
59408|131
53745|119
53745|153
53742|123
53741|107
53740|63
46792|17
65875|109
53740|73
50118|38
53740|81
53738|71
70843|104
53736|106
692|139
34931|16
53736|12
92060|116
77937|91
53735|64
53731|94
53730|38
53729|43
39975|80
53728|31
53728|72
1681|2
53728|152
16992|73
61636|55
53726|133
96329|112
96870|17
50015|88
53726|117
53725|149
25163|96
36017|12
53725|118
39918|133
53724|122
55483|69
53724|16
53724|94
44719|125
80773|1
56401|135
53723|102
53723|114
53723|63
53723|126
53722|135
42209|156
32390|15
53722|29
53721|1
53721|68
38425|57
53721|76
53721|43
53721|132
53721|27
87500|62
83486|82
53721|26
53720|89
25716|43
53720|106
73659|85
37104|16
29553|93
53717|69
47007|40
78312|54
41238|132
53717|133
53716|25
75014|3
53716|156
82268|103
40482|129
53714|68
53714|51
21603|32
71394|58
53713|83
42978|146
26477|6
41203|157
53711|135
53710|22
60258|131
53710|157
46550|3
53709|0
41040|57
53708|55
53708|43
53708|121
53706|59
48744|151
53705|107
42243|21
49191|64
53702|159
46120|75
82986|142
53702|20
45340|120
53702|52
53701|75
73472|13
53701|6
29102|106
53700|134
53699|83
44901|49
39290|51
53699|23
53252|25
53698|94
42070|54
77888|55
53697|118
93278|50
45508|8
53693|17
51898|154
38150|30
83971|37
90732|79
53693|153
50373|128
78689|99
37549|67
53693|127
92012|89
99527|90
40609|46
53693|71
53691|39
72146|158
53689|37
38190|44
79549|26
53689|44
98274|77
53689|40
34245|115
67350|113
90650|129
43366|112
53688|147
14159|67
50530|108
42181|59
53688|34
53688|47
37401|103
48219|105
53687|159
53686|10
21197|11
72299|86
38899|52
53686|150
25314|85
53686|126
50644|106
44104|8
53685|12
53685|46
63855|81
53682|95
47924|60
95306|134
53681|20
53680|88
53679|62
5468|75
58566|73
53679|140
37926|21
28299|66
76112|158
53678|94
24448|54
53677|11
1569|124
8636|118
74715|5
53677|1
53674|30
84036|96
53671|29
97339|75
53671|39
53669|48
2253|152
5992|73
66402|12
53668|0
53667|108
53667|141
53667|159
53665|56
53665|73
45641|119
53665|103
53665|8
85086|142
53663|36
26037|81
53662|90
41003|147
53662|47
52784|150
53661|79
53660|114
28489|154
53659|114
34764|118
92508|44
61951|78
36932|140
34942|15
53657|36
24230|157
83836|107
68752|25
53656|132
8309|64
53653|86
60740|30
84606|29
53652|27
53650|88
27848|148
53649|29
53647|99
50549|157
19166|122
53644|17
53641|121
12095|125
29136|107
94787|157
86210|44
53641|97
47801|43
25723|109
53640|78
87700|112
53639|118
48148|123
92848|136
53638|59
5068|107
53637|42
77058|158
69026|132
53637|104
53636|124
53636|151
53633|148
3485|125
23272|90
53631|140
47649|156
53630|39
53630|137
53629|118
53628|19
23145|12
51145|52
53627|118
53627|149
2780|50
53625|140
53623|115
53622|76
53621|140
9347|129
61942|54
53620|105
31272|70
53618|12
53617|89
53615|1
53615|32
53613|102
19948|149
22881|6
53612|108
53611|42
48370|138
1711|76
65892|123
53608|43
53607|115
99086|119
53606|148
53606|130
87293|50
53602|68
53600|28
98171|33
65513|128
52927|4
12726|38
44018|46
53597|12
53594|18
90253|98
53594|60
77283|9
43810|108
88362|155
53591|61
53590|30
53589|45
52070|146
53588|97
24441|146
53587|120
21588|104
23491|111
52090|109
46930|28
74942|105
53586|123
13789|141
31268|115
93603|143
53585|138
33768|110
62884|75
53585|134
53584|3
11232|102
11857|89
53583|72
53582|37
19714|12
55329|70
53581|18
53580|155
25290|51
53579|31
53576|128
53576|61
365|62
80689|157
53575|21
29968|142
51844|38
53508|23
7530|125
17929|35
44347|104
71774|156
53575|31
41081|17
53571|122
13708|13
58444|38
53571|57
53570|61
23967|20
53568|117
53568|112
27004|40
70049|87
53568|133
11657|118
48502|6
53567|78
29190|17
53567|12
53564|31
16545|4
47145|123
53564|93
53564|100
53564|130
21726|92
53563|82
53563|122
46648|89
53562|20
87567|65
53158|31
53562|140
11105|138
53561|25
44260|97
98052|115
53560|37
86116|105
51091|13
60124|7
53559|90
53559|30
53557|118
10153|107
53551|154
53551|53
70935|41
53283|85
55599|127
53550|31
13450|57
87753|30
85705|3
53549|102
53549|31
39375|113
53549|47
69594|68
53547|132
71056|47
47653|5
53546|121
4450|117
86446|156
85974|137
53544|10
59465|0
53543|61
53543|96
29650|148
53543|154
53542|97
95139|44
53541|133
38113|88
21801|48
53540|158
53537|146
3310|54
10732|10
53536|125
87568|74
53536|26
18993|56
53535|129
43422|142
96755|90
53535|126
81486|143
65707|153
53534|155
95236|66
53532|48
53531|78
53529|144
89542|101
53525|39
53524|155
67833|71
43315|120
53523|120
47006|85
53520|1
17635|5
53518|46
90133|89
58221|130
53515|116
53514|97
53512|76
22183|122
43414|87
99676|75
53510|92
2285|141
81031|64
53510|57
93851|120
53509|8
69852|90
91037|138
53508|83
62472|152
53507|122
96228|101
60306|69
37212|76
53507|159
8537|21
53503|130
36533|76
53502|132
28906|74
74662|102
53501|120
75621|87
83042|151
53496|61
95491|82
38480|13
7123|16
85117|137
37427|33
96064|92
53496|97
53491|39
53491|139
53490|141
18988|109
95261|18
53489|89
41623|156
37601|84
53488|119
73874|60
52448|10
53488|5
53487|123
53487|32
53484|113
57765|80
53480|76
53477|11
53477|63
37949|46
53476|5
14270|46
38282|131
47200|83
47618|143
53475|135
53474|69
53474|18
84105|127
53472|110
74803|81
51070|63
14579|96
16857|98
37155|69
5484|71
71410|106
53471|66
81317|25
98569|149
88940|102
53471|117
53470|86
53470|62
13915|141
89223|96
53467|122
54|131
53466|126
53466|128
53465|32
82148|17
53465|141
12420|8
30350|8
59887|104
53462|61
19284|77
48292|70
53459|12
53458|114
53456|20
53456|16
47071|64
53454|100
53453|103
53453|69
8732|89
99647|100
53452|42
53448|131
38070|54
53447|79
80801|135
77526|39
78762|46
53447|75
53446|38
57780|129
53444|111
65867|78
53443|60
53443|113
53443|84
53442|1
53441|6
76699|138
53441|19
53440|18
52224|0
53439|125
12416|2
53437|86
42850|92
37082|153
53437|112
8252|133
24817|128
32229|7
53436|45
53434|10
10883|34
53432|96
53430|59
7046|30
53430|116
33322|135
53301|141
53429|154
41136|159
53429|92
68637|120
53424|41
40717|66
30061|21
53422|93
53422|126
94263|150
53421|40
53420|23
24972|116
53419|72
17364|105
98973|61
49289|10
53419|69
70477|33
53418|3
53416|31
53416|99
53416|64
76709|135
39720|137
8097|32
53415|8
40390|149
53414|113
53413|139
36263|54
53413|104
92877|65
49759|57
53412|103
75062|73
75178|130
53410|65
23791|24
30733|120
66958|121
59664|82
53410|54
53410|100
3287|42
53409|118
53407|55
45074|58
83947|153
53407|113
14702|133
53406|116
13021|46
68907|91
50822|106
53406|70
638|110
53406|38
94986|33
53405|81
76620|2
53403|153
53403|103
53402|156
30486|98
52532|5
53400|98
5051|46
82742|31
53400|86
12758|75
53400|99
34487|81
85260|38
53399|3
8074|149
22780|62
53399|138
11024|76
92189|114
53396|115
32985|24
53395|5
53388|98
53388|42
19156|2
53386|58
48007|134
64864|148
53383|13
25029|63
53383|122
94943|120
48104|83
53382|98
3184|35
53382|84
53382|34
53381|41
9994|116
54505|7
53381|151
43091|90
78369|65
50309|113
53380|126
75639|34
38794|131
3240|84
53380|49
23486|30
53379|120
18211|81
53379|79
12925|76
42244|13
53312|152
53378|138
16625|28
47334|4
53375|57
46105|3
53235|29
58346|149
44080|69
53372|99
76182|74
42223|109
32848|48
33942|9
53371|52
31592|22
53370|90
53369|43
98036|58
49991|138
8|31
78072|142
60632|32
53368|26
80641|132
53366|144
1769|83
56857|112
53363|88
48943|66
78071|73
41766|41
96333|85
53363|63
53361|18
89449|44
53361|130
53361|119
1641|96
53359|88
53359|20
53358|98
66210|28
53358|12
53358|116
84864|19
47767|79
35315|76
53357|149
53356|91
53356|60
53356|111
53354|91
53351|12
53351|116
53351|55
53350|123
53349|64
29346|63
49696|126
60368|152
48795|108
14946|117
81240|123
54777|11
53348|128
84180|58
53347|119
23177|24
57829|35
53347|53
9881|27
83776|147
53345|156
55037|74
71729|122
53345|70
53345|105
53345|37
87407|51
84322|145
53344|60
81047|47
67184|55
44753|44
1862|72
43719|145
41315|114
53344|77
53340|146
43748|47
43345|47
74176|46
39272|57
2066|148
53339|109
39842|65
53336|120
53336|135
56436|96
53335|89
3955|146
53335|136
554|37
58374|9
53333|81
53333|19
80184|3
53332|1
13831|156
23805|137
53331|69
11275|128
77206|82
53329|120
53328|36
53327|54
53326|97
9740|34
53326|69
13890|134
53326|148
71152|128
53325|42
53325|38
97469|152
50488|118
53324|77
53324|119
24388|97
27206|28
53323|83
53321|39
1886|124
49066|152
53321|125
65456|3
53316|138
63438|153
53316|41
56787|50
53315|40
53315|132
66871|81
53315|94
43365|128
2195|95
53314|140
42615|104
53312|98
8056|44
52576|140
53310|101
53|22
53304|116
53301|142
52003|54
53301|107
69242|102
53300|120
4094|73
24422|70
53293|17
53293|138
7190|17
31901|75
46055|83
87655|2
53291|122
51828|144
83660|17
69130|97
43917|106
53290|39
2015|72
53289|152
36335|78
53287|135
53286|105
53284|83
2575|129
53282|24
53282|111
53281|137
589|139
53258|128
44030|56
98976|44
53276|6
74615|122
53276|94
53275|12
16483|39
53274|145
53274|139
53273|49
16811|43
66815|157
64650|3
45370|127
98383|157
53273|127
46406|58
53272|94
53270|127
53267|34
94837|154
65243|34
53266|103
10464|3
87719|55
53265|117
53264|149
47181|70
53264|130
53263|144
56891|59
53262|3
50488|62
63509|79
53260|131
53259|2
37874|30
75574|35
53259|55
78712|116
53259|82
53258|27
53257|141
29539|4
83688|111
53257|134
72220|32
41765|77
7904|115
94438|156
53256|132
53255|79
53254|58
45746|139
59377|102
53254|104
62654|88
53254|145
5172|124
53253|126
53253|14
53252|151
53251|93
61964|53
53249|147
89841|13
53248|2
36430|23
53246|96
65913|89
50185|8
46223|144
95032|124
37853|135
53245|49
53243|101
53242|83
8823|91
53241|32
53239|124
9016|32
53239|102
53239|48
73569|118
53237|26
53236|69
24060|87
71962|92
68649|2
38849|110
53236|51
53234|89
96358|73
53233|36
21764|129
36439|41
53232|97
45991|76
53231|45
53228|158
48477|75
53228|150
28680|102
40705|90
53225|86
17494|51
74837|159
53223|121
43780|84
69007|12
53223|87
87568|12
53222|45
70595|102
48928|58
53222|97
8620|120
42204|64
53222|103
60579|132
53222|7
53221|101
22943|42
53218|110
21518|37
53216|75
40703|24
82856|7
53214|49
74869|5
53214|145
54746|14
61840|57
53214|71
53212|145
53212|94
52394|94
59168|145
94724|147
53211|138
60156|113
53210|25
40000|112
53208|34
53208|140
4612|103
41634|113
53208|127
53208|63
53206|124
57665|132
53205|114
4745|70
53201|92
53200|157
95074|30
68830|153
97236|145
40883|135
53198|8
3931|44
82583|67
53196|123
53196|31
53195|7
65252|128
53194|56
8053|111
53193|72
53152|78
53191|87
53188|25
53186|159
53185|47
94246|150
53185|48
53184|54
53184|86
94691|71
53180|10
53177|18
9890|95
72488|20
45419|45
14612|23
22338|19
53176|150
89393|78
44957|65
53174|153
53173|84
53173|53
53172|59
53172|26
53172|7
51036|21
57898|67
53169|144
45025|79
53167|63
12487|20
53167|120
48721|134
57089|83
53166|159
53166|73
40516|98
43117|6
53166|5
53166|62
53166|17
47988|114
39353|44
53154|127
47306|131
24416|25
93339|91
53154|13
70657|121
53152|10
3408|72
67681|154
53151|40
14450|70
33297|76
53151|84
4747|141
61482|70
53150|43
65666|121
97063|13
48342|62
70116|75
95642|103
53149|115
59877|16
41583|66
69773|40
53149|132
97674|120
53149|86
53147|154
53147|121
53146|148
53145|85
53144|93
11624|17
53142|123
53137|125
9256|88
26339|50
53135|90
89861|28
44727|32
53135|76
49510|91
39231|146
53134|95
55318|120
53134|19
95|139
96523|108
53131|48
20318|106
53664|135
53131|99
53130|42
53130|129
18903|93
57586|11
53130|1
53130|150
53129|108
53125|56
47786|149
62449|83
85399|111
53123|117
