Forum|Person|joinDate
866|8552|1994-11-14 03:11:37
781|3854|1983-10-28 19:57:31
866|6973|1963-12-20 02:45:56
432|2385|1995-08-04 08:56:27
866|4678|1964-07-31 11:19:15
866|9606|1973-08-18 11:19:44
185|3234|1971-04-16 09:54:33
370|7452|1983-12-17 20:41:34
866|3236|2000-08-11 13:25:39
866|4102|1988-12-13 01:43:53
118|3238|1993-01-27 03:05:15
866|6256|1987-08-06 07:46:50
13|9667|1960-08-17 08:46:23
866|9094|1972-10-17 02:42:54
866|7041|1973-01-02 12:50:59
866|8094|1990-01-03 22:12:37
867|8521|2000-06-01 16:27:05
867|9636|1989-05-25 11:54:26
867|4296|1969-05-22 07:01:32
137|6935|1982-02-06 06:43:37
486|9244|2001-10-08 14:30:53
745|9541|1965-09-03 10:06:18
867|5327|1980-01-03 12:45:34
867|7432|1984-11-27 12:24:52
867|4950|1986-10-25 10:11:43
867|1117|2002-05-19 06:38:55
162|2081|1980-05-14 13:53:05
867|4570|2001-10-03 01:48:49
54|7061|1986-05-09 11:41:22
867|4033|1969-12-25 22:31:41
178|2244|1992-11-07 12:50:44
577|8301|2002-10-29 14:12:20
867|3741|1995-02-28 11:49:14
867|1441|2008-10-21 12:00:44
550|4666|1972-04-17 20:30:32
868|5741|1963-12-12 05:09:07
868|6976|1984-01-12 13:51:26
486|4688|1968-01-08 01:22:54
868|2692|1984-02-25 17:07:03
366|9846|1981-04-22 04:39:55
868|1054|2004-09-10 11:32:13
519|6111|1984-02-01 10:16:21
673|9504|1985-05-02 02:12:09
868|7096|1988-10-03 01:10:38
206|4679|1999-02-05 01:55:52
868|7026|1998-01-10 01:00:37
296|96|1982-06-02 12:58:09
868|5398|1987-05-29 11:36:14
469|5472|1995-11-17 08:36:33
785|3482|1962-06-22 08:32:08
868|1510|1970-02-03 01:25:46
560|4701|1992-09-23 17:39:41
868|7494|2007-12-09 23:53:52
312|407|2002-11-22 16:43:00
869|8625|1987-07-28 03:26:57
869|5913|1998-10-01 21:36:01
869|9026|2006-12-20 07:35:38
869|5423|1967-08-12 17:41:34
57|6006|1962-09-29 13:15:43
869|8434|1991-09-11 21:31:12
64|5924|1994-02-24 20:37:19
182|8101|1998-07-16 23:59:58
869|8828|2005-05-11 14:05:56
869|3980|1996-10-31 09:29:52
163|5807|1981-09-28 12:25:25
251|1091|2005-02-11 08:23:11
869|5170|1982-11-29 15:07:10
869|9750|1980-05-19 18:24:50
32|5963|1977-07-01 01:28:10
503|4400|1963-06-23 00:18:35
616|9651|2002-08-12 13:42:12
870|3528|1987-07-06 00:03:31
186|8314|2005-04-26 09:07:49
786|2000|1972-12-10 07:14:26
870|6735|2001-01-29 03:37:07
870|2534|1968-10-10 03:13:06
344|9135|1996-04-14 22:01:52
870|9718|1989-11-26 04:02:30
661|4593|1982-10-10 07:06:19
697|5465|2008-02-18 21:26:23
870|3019|1972-05-23 20:43:47
870|240|1971-10-07 15:01:28
246|8369|1987-12-20 04:28:53
691|1663|1996-03-19 04:23:14
870|7261|1960-01-13 09:13:18
122|7258|1980-09-29 06:00:27
867|5769|1992-08-04 12:20:48
870|586|2002-11-07 07:55:52
870|4608|1962-05-17 06:47:11
870|5894|1981-06-26 04:51:45
870|5145|1964-02-07 18:02:48
870|8600|1989-08-10 13:25:43
870|4136|1967-06-22 16:07:50
870|1746|1996-12-08 09:16:21
870|1429|1966-11-16 23:58:44
246|1409|1971-05-23 10:28:37
870|7688|1990-03-24 10:13:45
139|978|1982-07-15 11:10:51
870|469|1991-11-02 00:52:06
126|3359|1969-04-03 14:54:50
870|3509|1999-10-26 04:52:28
155|4073|1976-01-24 04:47:39
158|8398|1960-01-28 02:43:07
483|2931|1966-02-08 07:05:31
659|266|1990-09-09 12:57:59
871|1615|1984-11-21 17:00:27
719|567|1983-06-11 04:30:04
871|3457|1988-03-26 19:48:53
871|2407|1998-05-12 09:22:39
725|4413|1973-02-22 23:47:59
871|8129|2004-06-10 04:59:08
189|1666|1972-02-10 18:37:16
833|2264|1962-03-29 09:49:58
871|5922|2003-11-08 08:33:36
871|975|1962-01-02 23:09:45
871|2211|1960-01-23 01:43:51
193|292|1975-03-23 23:33:15
456|2281|2004-11-23 08:14:16
610|930|1970-07-21 11:15:07
872|5130|1960-04-22 22:50:30
11|6820|1973-08-25 06:28:35
872|9299|1997-03-04 03:55:44
872|6719|1961-03-05 12:18:09
756|5881|1997-08-07 21:45:30
872|6018|2000-11-13 01:21:16
872|5567|1990-03-27 05:29:20
711|9011|1995-04-21 10:39:44
872|3169|1980-07-02 20:06:43
873|1446|1980-11-15 10:18:35
820|3425|1968-04-05 01:39:45
873|7723|2008-01-31 01:36:58
206|2801|1987-05-16 04:42:41
873|6405|1998-07-23 06:34:11
784|7117|1978-06-14 06:50:59
873|7802|1991-04-10 20:23:42
873|2178|1962-01-20 12:11:47
757|1657|1979-05-02 03:33:47
873|2083|1976-10-20 03:52:02
170|4496|2004-04-08 20:52:38
387|645|1972-12-10 01:15:47
873|4564|1968-11-14 01:12:40
90|7557|1993-06-13 00:04:07
631|1457|1975-04-03 04:46:31
874|2299|1993-04-22 16:25:07
540|9341|1998-03-14 05:36:53
874|3677|1980-10-15 10:58:36
3|3937|2003-05-08 12:48:19
874|4358|1963-11-22 00:47:14
874|6164|1960-06-26 12:45:33
26|6830|1987-10-07 02:29:46
874|3440|2003-10-17 00:01:31
267|7263|1978-03-14 02:34:04
308|6687|1991-11-25 09:52:56
874|2812|1979-03-25 11:33:37
874|4566|2005-03-16 06:36:28
781|3052|1980-03-17 22:26:57
874|8605|1989-10-30 06:43:08
584|1083|1986-12-26 20:12:26
874|1288|1968-06-01 15:28:59
199|6005|1969-09-20 05:26:20
874|6|1963-06-27 01:58:13
272|8591|1973-03-23 19:04:02
875|6858|1984-01-24 19:54:23
503|8362|1999-02-08 15:17:05
875|8230|1963-01-24 15:21:50
875|7391|1998-08-06 13:08:35
345|42|1963-08-30 10:24:10
637|7422|1964-02-15 21:41:05
875|1490|1968-11-30 02:57:58
875|9638|2006-03-15 12:27:58
875|8218|1991-07-12 18:59:44
55|9572|2007-02-02 09:30:57
146|8204|1992-08-15 03:53:23
875|6314|1992-05-26 15:03:01
875|8751|1964-08-12 07:47:51
190|7196|1991-09-11 12:47:45
875|4362|1992-11-05 21:29:41
875|2247|1963-02-03 06:51:47
238|241|1968-03-30 10:32:16
875|4615|1978-11-22 19:04:32
209|1542|1987-07-08 18:36:53
875|1776|1960-12-30 00:37:16
875|6293|1990-11-20 00:16:19
875|9681|1972-10-01 00:02:11
64|4675|1961-01-11 10:04:05
508|7059|1981-07-13 05:25:09
875|4086|1981-03-27 02:15:01
826|9686|1991-05-24 13:50:48
876|4337|2008-11-22 04:54:51
135|2052|1971-07-02 08:11:50
876|5221|1987-10-20 10:32:45
876|5638|1979-05-23 06:17:32
876|3928|1971-02-01 08:41:26
876|1672|1976-01-26 23:49:05
876|363|2001-01-22 14:47:57
654|9475|1990-01-26 14:32:05
876|4761|1973-11-16 04:59:03
18|7301|1964-03-27 23:00:35
558|5153|1965-12-28 01:02:28
876|3885|1990-12-31 16:13:46
308|9899|1983-09-20 23:22:23
876|185|1993-12-28 17:18:43
475|5375|1977-03-30 21:14:33
876|2148|1975-06-03 20:56:26
876|9302|1995-01-07 19:05:37
78|6329|1997-11-24 13:43:16
876|5841|1994-06-02 06:23:51
876|8291|1985-11-08 02:31:05
64|4274|1992-10-23 15:57:40
877|9376|1996-11-04 15:13:14
395|3789|1999-03-13 04:39:44
828|6611|1983-09-23 20:05:37
877|784|1995-05-19 21:04:39
208|5444|1979-03-01 09:53:26
213|3012|1971-07-15 21:56:24
585|4266|1985-09-04 18:32:13
612|5929|1967-08-27 10:08:09
877|6493|1979-08-15 14:01:37
877|1105|1995-05-01 13:26:14
448|6933|1982-01-01 05:09:03
877|7658|1989-08-02 07:55:48
142|6978|1969-03-27 10:53:12
877|908|1976-08-24 20:05:24
259|5288|1977-11-24 21:16:46
764|9654|1965-11-23 02:22:22
877|3692|1993-09-18 07:49:01
282|4559|1979-03-21 22:24:08
877|7476|1975-09-05 22:30:36
43|9356|1994-12-08 20:49:24
877|8361|2001-08-02 08:18:28
877|2815|1989-11-24 17:15:40
877|7090|1994-04-12 05:14:04
384|7673|1971-07-19 15:21:45
836|5686|1960-04-03 01:13:06
878|5867|1972-02-19 21:18:24
201|9910|1993-10-03 02:10:57
878|9153|1967-03-06 01:02:10
878|6381|1989-11-27 09:50:40
115|1903|2004-06-24 15:34:03
775|1706|1995-07-24 05:36:38
878|6906|1975-12-12 09:40:10
4|5916|2002-02-13 03:41:22
65|9807|1998-12-28 16:28:07
804|8776|1976-11-30 23:36:55
878|7453|1990-08-30 01:02:58
274|2498|1965-10-06 19:17:17
447|9610|1968-05-07 00:01:07
878|5168|1996-07-12 00:34:08
648|9446|2000-02-18 03:04:25
878|3428|2003-10-27 23:25:40
32|4192|1966-02-04 05:05:29
457|8723|1975-04-19 17:33:31
878|5017|2002-04-21 05:38:05
878|2745|1988-03-14 05:29:08
878|6997|1992-09-14 10:26:51
652|356|1973-07-17 03:07:52
879|3635|1968-02-14 06:53:17
86|5403|1965-06-05 00:33:50
879|4749|1976-06-13 15:43:58
443|5713|1967-06-03 15:11:08
879|4331|1986-01-01 06:56:53
10|7799|2005-12-09 12:05:16
669|2746|2007-12-04 16:43:28
879|2484|1985-04-10 18:02:29
879|3467|1972-07-17 17:18:43
86|2654|1966-02-10 18:51:29
837|1206|1996-06-18 12:28:52
879|3105|1998-08-27 10:43:34
879|5152|1995-01-08 00:26:18
294|8556|1989-06-24 16:07:13
879|7363|1968-05-27 18:27:20
879|2927|1966-01-09 06:42:09
160|5460|1979-11-25 17:27:03
879|7916|2002-03-20 16:00:51
651|6341|1961-02-04 14:32:48
879|813|1985-10-07 08:26:22
880|7364|1986-05-28 14:03:01
880|2978|1967-04-01 17:26:43
221|2803|2000-12-13 02:11:59
880|3730|1994-01-17 19:50:25
203|1380|2000-10-10 08:49:44
654|2190|1996-09-21 15:13:10
655|2470|1977-10-16 08:55:40
880|4120|1976-10-19 16:22:13
21|871|1992-04-04 21:09:59
880|9272|1989-01-18 09:39:49
786|2800|1966-05-14 01:38:34
880|9364|1974-03-14 13:26:35
880|8487|2002-11-29 14:48:24
781|444|2008-11-02 04:38:26
880|5615|1974-11-04 17:32:34
880|9521|1984-11-10 21:41:41
881|204|1968-02-19 14:12:31
881|9085|1970-09-30 09:09:16
599|9809|1980-09-01 16:19:05
881|3434|2004-09-27 20:18:07
443|7769|1995-01-19 11:26:37
881|9505|1980-04-01 14:45:31
10|2673|1994-06-19 10:27:04
881|1262|1994-03-17 05:43:33
30|6105|2004-11-30 22:20:16
776|9403|1966-03-07 07:11:10
871|9289|1989-10-28 00:16:05
881|8201|1992-11-02 04:26:34
416|7138|1989-11-05 04:31:38
881|8468|2008-05-21 08:35:26
144|1023|1971-04-25 10:00:43
762|8396|1988-09-07 09:56:56
809|4560|1964-11-08 14:13:55
881|2303|1964-03-30 06:39:30
881|4247|1990-05-17 04:19:04
131|5267|2008-09-08 14:39:28
881|1120|1983-12-17 15:28:31
30|8843|1964-06-25 23:18:30
294|9251|1992-03-16 18:34:28
338|8289|1986-07-12 02:00:37
681|4924|1981-10-22 09:04:10
881|1951|1997-12-13 07:46:08
205|6304|1966-01-13 22:30:09
881|1180|1961-04-25 14:36:04
432|4752|1960-08-29 10:47:55
507|2879|1969-12-02 18:38:42
881|5958|1990-01-07 09:22:47
882|8740|1985-11-18 03:31:42
783|9970|1968-10-27 22:34:24
863|5986|1960-11-07 07:58:46
882|4601|1984-03-03 17:17:28
882|6300|1970-08-19 11:50:11
882|2209|1997-02-09 12:32:07
59|9776|2008-05-15 15:22:06
274|233|1999-03-02 13:14:47
882|9275|2007-09-02 09:11:48
824|4305|1994-09-02 08:00:27
845|6154|1976-11-26 20:20:55
882|6150|1965-02-02 04:29:05
864|9096|1973-02-07 09:11:07
882|1419|1975-01-16 17:30:47
59|7149|1970-01-01 14:19:11
649|6664|1984-01-17 03:00:14
882|393|1989-08-02 04:46:04
686|3091|1986-09-18 02:42:29
882|6288|2003-08-06 21:45:01
882|2736|1961-04-21 06:09:51
60|6516|1963-04-27 13:04:09
883|1281|1965-05-06 11:49:59
488|3807|1965-03-29 11:59:11
883|3143|1981-11-01 04:55:44
627|9413|1969-08-06 06:42:53
883|4108|1965-11-12 12:00:22
485|3293|1977-11-29 09:56:39
682|2339|1967-06-05 08:45:18
883|3167|1964-07-04 22:54:07
883|3667|1975-09-17 14:15:02
883|1378|1969-12-16 11:26:19
369|1007|2001-11-14 16:39:53
715|9713|1970-06-06 23:39:27
825|1426|1967-12-04 17:14:08
883|3913|1963-11-05 06:47:33
721|8117|1971-03-17 02:54:49
884|8350|1970-08-16 07:06:50
219|4269|1991-04-26 23:56:24
473|9380|2007-09-13 18:10:17
884|5096|2005-06-16 21:23:01
721|4404|2001-12-29 07:56:22
767|5271|1997-08-19 02:40:55
830|2569|2002-07-14 06:25:36
884|4673|2006-06-04 18:23:45
172|450|1995-05-01 11:25:11
884|7783|1960-05-03 06:26:58
302|3230|1997-01-24 22:07:55
748|7337|1975-09-01 10:11:59
884|6748|1960-11-02 03:44:57
392|9333|2005-06-23 05:30:06
884|3965|1962-03-14 01:59:17
795|9596|1986-03-09 08:48:13
884|6081|2008-02-17 05:27:09
884|6965|2001-06-05 07:29:01
884|6586|1972-06-13 04:53:33
885|1727|1962-06-05 03:21:49
479|9840|1993-10-28 19:49:36
885|8820|2004-05-06 10:39:46
692|8762|1982-05-24 10:59:46
885|4179|1963-06-16 12:07:10
378|950|1993-03-01 21:24:23
885|4025|2006-12-05 14:40:26
885|3108|2007-04-21 15:48:22
796|396|2008-04-23 13:11:09
885|2855|1971-02-10 16:54:02
885|7102|1966-12-01 08:20:04
17|4421|1977-11-30 14:09:25
885|2750|1961-01-05 17:39:58
357|6048|1960-07-18 16:04:04
665|3499|1996-02-24 22:43:57
886|6921|1976-06-28 17:58:22
886|9855|2001-07-14 02:57:50
765|7814|1976-11-27 06:00:51
886|9360|2006-11-20 23:34:08
403|8841|1987-03-11 00:12:28
886|7083|1992-11-16 10:33:57
280|1698|1962-04-29 08:58:00
839|4786|1979-10-26 04:31:19
844|5086|1981-02-26 01:59:12
886|7390|1986-05-06 16:43:26
22|7556|1991-11-17 03:43:18
467|3207|1972-10-11 11:03:53
886|178|1988-08-10 00:30:55
764|5583|1977-03-08 04:40:39
886|6740|2003-10-11 22:45:47
85|5038|1972-12-22 00:00:08
344|6294|1978-01-21 15:54:08
886|1279|1996-07-13 13:43:16
667|4696|1983-01-21 22:13:28
886|7606|1988-11-04 09:34:41
886|6520|1992-08-07 22:24:03
35|2328|2002-07-25 07:05:02
886|9720|2001-08-24 07:02:01
177|9564|1989-02-25 09:59:38
291|7784|2006-12-24 22:14:43
775|4854|1969-03-12 09:43:05
886|3415|1986-08-22 22:12:08
438|7509|2002-05-16 20:40:26
886|9660|1995-01-10 01:52:14
886|5404|1997-01-16 02:51:57
886|2791|1997-11-06 07:48:53
389|8513|1968-02-27 18:00:17
887|5235|1987-10-27 18:43:12
291|4255|1983-11-19 21:21:46
887|2126|1976-11-01 20:44:14
887|3737|1977-12-04 06:09:25
887|7336|1961-02-13 04:10:42
887|3803|1963-04-18 01:40:32
887|4084|2002-12-25 13:53:30
635|1880|1984-05-18 23:40:17
680|5668|1998-05-01 04:30:31
727|4053|1963-10-12 04:37:03
887|1846|1961-08-19 03:55:28
887|3781|1961-05-26 07:26:46
632|7598|1989-11-08 06:42:51
887|7311|1980-08-24 07:49:58
69|438|1960-05-17 11:04:48
807|1162|2008-02-28 19:45:27
887|3813|1994-03-12 02:57:43
789|8383|1999-02-27 22:09:51
887|5663|2002-11-24 04:30:14
658|3610|1962-12-10 08:26:51
887|5135|1996-01-31 20:12:42
195|7462|1974-11-09 11:42:47
888|3709|1982-12-19 05:21:48
888|9354|1980-10-05 06:45:26
31|4864|2004-09-01 04:15:07
498|4013|2003-11-11 08:43:02
888|4045|1999-08-10 07:28:29
521|1879|1971-10-17 18:16:24
674|8162|1989-12-30 21:36:59
888|3203|2001-07-30 19:52:38
888|7871|1997-03-27 22:21:24
434|5988|1962-12-01 19:58:32
888|267|1997-03-08 14:32:39
888|9712|1967-10-05 17:35:19
395|9210|2003-07-08 00:01:42
888|1479|2003-09-10 13:02:08
159|4951|2005-11-22 06:12:30
888|8420|1963-01-23 07:39:06
888|9314|1994-09-22 08:22:54
233|2573|2000-11-19 19:55:30
266|1873|1971-12-06 19:41:14
888|9043|1994-08-05 14:50:07
888|70|1968-06-12 20:11:48
888|618|1981-03-14 10:26:50
888|7085|1994-12-16 04:34:52
889|1678|1987-03-02 21:07:20
889|5199|1981-05-25 01:47:55
535|4698|1971-11-10 13:37:10
889|7225|1997-11-22 06:32:51
889|3229|1974-01-22 18:39:30
107|2002|2007-09-03 11:15:40
497|643|1966-05-10 07:52:59
889|5056|1974-04-12 16:38:37
889|8717|1965-12-24 07:54:05
889|6986|1984-02-06 18:57:16
889|5121|1964-04-02 22:30:44
889|2072|2008-02-29 08:05:02
889|9230|2005-12-04 18:56:08
339|8412|2001-12-30 01:01:24
889|439|1988-10-18 12:05:14
326|5157|1964-01-30 00:29:14
889|8807|1984-01-20 17:43:07
293|8722|1988-08-15 10:05:12
889|5082|2000-04-28 23:04:25
889|5018|1978-10-22 00:54:50
194|9306|1977-05-03 12:17:06
440|2031|1975-11-22 02:43:03
631|4160|1984-11-01 09:30:02
890|6237|1980-12-09 01:56:50
890|9256|2004-09-18 09:09:43
291|5701|1990-10-04 16:04:58
890|5688|1967-10-28 02:38:52
890|5449|1961-10-29 04:44:18
504|857|1991-01-30 10:08:48
890|8269|1999-08-14 19:01:21
890|8703|1981-10-10 14:43:19
890|3391|2008-07-30 21:13:27
304|1222|1973-12-05 07:20:00
891|4093|1980-12-12 12:20:52
891|6120|2003-08-27 01:46:25
776|1664|1995-01-20 14:56:34
891|990|1977-10-28 20:00:31
891|6009|1968-04-01 05:26:43
160|3277|1976-02-27 21:49:22
414|7372|1973-08-18 09:32:20
465|9319|1995-03-21 12:58:59
891|2094|1994-03-06 17:22:24
892|5923|1968-11-25 08:52:56
444|7604|1977-03-31 01:17:41
772|7530|1971-01-03 21:53:30
892|4902|1969-10-17 19:56:09
49|4812|1978-12-17 09:33:10
892|8623|1981-02-17 04:40:09
866|6785|1988-12-13 18:29:26
892|4330|2002-02-28 09:35:13
531|9392|1998-07-09 23:41:19
537|5942|1987-03-10 00:23:19
892|8195|1994-12-02 13:11:53
892|723|1968-11-08 19:03:41
217|5294|2006-01-09 02:17:38
892|2469|1973-07-02 16:45:17
892|4835|1970-08-27 08:17:34
275|4083|1977-08-06 10:24:31
892|1563|1998-09-23 05:43:59
229|4207|1967-07-27 00:27:32
892|6494|2006-04-29 05:59:42
672|3960|1969-03-02 20:59:50
893|6566|2007-12-24 22:44:50
302|9582|1984-02-20 05:01:32
675|7032|1990-07-21 23:22:14
893|2849|1989-04-14 03:06:53
708|2122|2004-07-25 01:33:15
893|9260|1988-01-02 22:11:48
442|5939|1968-03-02 17:21:29
893|7131|2002-10-08 03:10:35
17|1635|1978-04-22 16:46:06
893|2592|1972-10-03 03:37:20
893|4426|2002-05-31 00:40:56
785|3752|1966-05-15 12:23:37
893|7585|1998-10-22 10:41:59
419|3420|2003-01-25 15:58:15
893|4923|2008-05-27 18:44:20
175|2562|1964-11-18 09:51:25
893|7593|1988-09-06 04:32:51
762|8258|1985-02-26 16:17:16
893|348|2000-01-16 19:47:26
282|9594|1995-07-29 03:06:00
857|6471|1971-11-11 14:25:45
893|5708|1964-06-19 09:32:50
639|2698|1971-08-14 00:00:47
893|9082|1970-01-29 08:50:04
284|6459|1975-07-29 07:39:41
893|5316|2008-03-04 22:48:36
862|4206|1960-11-14 13:34:28
893|7625|1985-11-16 13:58:33
714|3946|1962-03-02 03:32:04
893|4182|1984-01-10 23:19:34
641|9005|1974-12-28 10:22:11
894|3263|1994-03-06 23:10:13
118|8694|1979-06-26 10:06:59
465|3137|1963-09-01 17:41:46
523|6632|2004-11-04 21:34:30
894|9107|1975-05-23 02:07:37
285|1928|1986-01-03 12:28:58
408|9730|1976-01-15 19:31:07
894|7086|1961-10-27 02:00:53
797|988|1964-04-01 22:42:28
894|5886|1990-02-16 07:17:58
29|1974|1975-07-31 18:03:49
894|6173|2004-06-09 15:01:07
894|9180|1985-06-14 18:35:02
179|9789|1970-02-20 11:06:43
894|5608|1977-10-08 22:00:03
211|6161|1989-12-09 03:56:15
591|3609|2001-08-14 03:14:08
705|2635|2004-08-31 20:06:29
894|8659|1993-06-08 11:58:54
894|7958|1969-01-06 10:53:21
60|8983|1994-02-20 12:13:09
894|5401|2008-05-25 04:43:29
894|6438|1985-01-17 16:56:55
312|9790|1985-10-20 00:54:05
459|9061|2003-04-07 11:36:42
894|3756|1983-12-11 07:54:47
169|1639|1960-02-06 06:03:00
275|8754|1967-10-03 01:24:53
894|9815|1988-10-17 06:10:29
346|9434|1960-03-22 19:57:49
894|2582|2000-05-11 20:15:47
895|5842|1969-01-16 19:24:33
895|202|1986-01-01 17:56:05
177|541|1966-04-06 09:43:05
492|7459|1987-01-27 02:28:51
540|5044|1974-12-14 04:43:52
895|4442|1975-10-24 10:24:57
595|8067|1963-08-16 23:03:28
895|4751|1997-07-22 22:47:35
773|2644|1998-07-25 17:49:25
890|158|1978-01-28 06:40:28
895|8453|2002-12-24 18:16:01
443|7927|1973-04-11 06:20:42
490|384|1960-10-23 19:54:19
895|8397|1987-01-31 21:35:16
895|594|1981-10-30 09:28:59
800|1122|1976-03-09 15:58:53
896|5983|1966-01-05 16:26:34
311|3812|1973-07-27 13:27:18
371|210|1992-12-03 21:08:12
896|8814|1997-03-26 09:48:09
896|6241|1969-09-20 15:20:41
438|3627|1985-01-18 08:38:09
791|5694|1961-06-14 01:07:43
823|1260|2007-06-17 14:27:58
896|4906|1988-04-21 15:12:19
178|7451|1993-11-30 21:13:59
896|4917|1977-04-11 00:43:53
896|2779|1988-11-02 18:36:10
511|7224|2002-08-06 10:21:11
896|5475|1987-08-11 22:26:40
390|4941|2007-04-01 02:29:51
896|5413|1965-08-06 12:43:19
896|3046|1994-12-10 09:30:06
280|1169|1972-08-02 08:32:39
653|2980|1972-10-14 06:06:50
896|5175|1982-05-23 11:57:14
896|9337|1970-04-13 03:43:51
349|9039|1991-03-09 09:01:34
896|4571|1985-12-31 06:43:25
896|7563|1995-06-10 04:53:10
89|8421|1978-12-15 11:34:23
896|6400|1971-05-05 02:53:14
92|851|1971-11-06 12:36:40
896|2943|1977-05-30 20:07:14
74|9146|2002-10-26 09:13:58
897|417|1996-12-14 03:52:12
375|1345|1974-04-09 07:43:14
428|9529|1988-11-25 15:05:34
897|6151|1988-04-03 07:29:59
897|4095|1965-12-15 12:52:09
373|8324|1983-09-05 16:22:00
481|3489|1982-05-24 20:37:50
897|7198|1980-07-17 07:51:35
408|4857|1978-11-21 20:22:32
897|3114|1982-09-05 01:01:41
27|3602|1971-05-30 18:30:46
152|6993|2000-07-29 21:46:01
655|4893|1960-08-29 13:19:09
845|2874|1980-11-29 02:06:14
898|4929|1979-01-07 21:10:38
898|7670|2004-08-23 09:38:05
408|9160|1972-05-14 00:09:36
792|6355|2005-11-20 19:39:23
898|2610|1990-06-30 22:50:32
321|6272|1974-12-27 21:31:51
772|9666|1998-10-31 16:33:12
898|2256|1987-02-02 19:57:39
898|7752|1961-04-07 11:00:12
898|8476|2004-09-30 09:29:02
898|9548|1961-11-13 14:37:26
672|7197|1975-01-24 02:08:38
718|6435|1993-02-16 13:51:20
898|8755|1963-02-14 13:42:44
898|2220|2004-01-24 03:23:56
288|7817|2001-02-21 01:32:56
898|4586|1996-10-17 06:06:23
899|5703|1985-08-29 15:24:57
899|4229|1998-12-20 18:12:37
100|1860|1985-12-16 13:31:40
467|2095|1972-01-18 19:52:57
899|7518|1977-07-18 19:03:04
13|6125|1967-08-14 09:15:13
164|689|2007-02-13 20:58:58
457|5793|1992-08-24 09:37:15
585|1146|1992-04-28 18:42:09
899|4441|1984-03-20 04:22:08
294|3521|1999-03-01 06:10:27
899|814|1973-03-03 11:53:05
649|614|1998-04-13 13:58:27
899|3626|1982-05-04 05:09:23
795|1476|1985-10-31 05:00:01
868|2678|2000-09-22 05:16:15
899|4837|1972-01-31 08:41:17
899|4016|1984-03-14 16:19:19
899|2110|1981-09-24 20:04:41
899|1761|2002-03-26 19:43:34
669|2272|1977-10-05 08:16:32
899|4408|1995-10-11 03:20:37
899|3880|1994-11-30 07:59:34
795|7201|1961-04-23 20:08:30
900|1304|1989-12-15 09:47:59
900|2158|1988-12-05 12:45:59
900|5371|1985-12-08 23:15:30
900|2325|1978-07-11 06:05:09
214|4457|1980-08-08 13:55:11
439|1251|1961-01-31 22:02:14
900|943|2008-08-22 21:37:28
705|5784|1963-02-03 15:08:04
738|6576|1991-01-11 09:25:14
900|5507|1984-06-17 13:48:23
305|2253|1993-10-19 02:23:00
640|1356|1960-09-17 13:43:37
670|2802|2001-04-11 00:28:18
900|7327|2002-09-20 10:30:23
900|4731|1965-07-21 05:50:34
511|4276|1963-02-25 05:49:05
900|6668|2000-10-11 19:51:06
336|7374|1998-09-29 09:02:40
695|2944|1991-02-24 22:25:36
900|398|1967-02-06 16:58:43
900|8459|1989-05-22 16:34:36
623|9105|1999-08-04 16:32:45
900|3720|1992-02-26 01:52:58
231|8667|1970-10-20 12:26:35
901|2924|1968-07-04 07:59:03
569|764|1970-10-06 04:40:33
719|578|1961-04-19 03:36:12
901|305|2000-07-14 19:07:27
759|387|1989-11-10 16:34:35
901|3561|1984-07-12 00:28:48
17|4349|2002-01-02 11:38:56
901|8823|2008-04-20 03:44:49
901|6079|1969-06-09 07:55:50
62|5869|1999-04-20 10:56:15
418|1125|1974-07-21 04:07:39
901|6880|1994-05-09 18:51:40
465|133|1976-03-30 07:37:52
551|2688|1982-03-23 09:12:53
901|7725|1988-06-28 04:32:29
94|8090|1977-07-13 20:37:40
902|2309|1972-10-10 16:26:55
42|5680|1983-08-23 00:52:08
902|4643|1991-09-07 23:34:56
326|2718|1978-06-17 11:39:16
532|6872|1983-06-21 02:06:52
703|3173|2001-05-20 22:07:35
902|7819|1978-09-27 13:34:45
291|9449|2008-09-26 09:16:52
902|5901|2008-12-11 11:00:57
159|6431|1975-11-25 20:32:05
902|5250|1967-04-03 03:49:05
902|7228|2003-06-27 03:26:52
475|8588|1961-01-26 14:15:24
902|276|1981-07-10 02:19:34
278|5059|1973-08-12 06:36:48
902|1041|1972-05-15 13:23:29
207|1982|1985-02-14 22:47:44
687|3480|1998-04-05 17:53:34
808|6966|1966-03-27 22:32:19
902|321|1983-04-29 15:44:13
902|6784|1964-07-19 10:17:58
902|6700|2008-12-01 18:21:52
27|4784|1976-04-01 20:15:10
414|1940|1976-08-30 07:59:08
902|9545|1992-01-12 14:08:30
249|818|2005-01-03 10:58:08
260|2866|1989-08-02 09:12:54
429|551|1967-01-09 18:57:02
836|4676|2005-12-09 22:58:28
902|1707|1963-02-13 02:12:22
691|7438|1988-12-16 04:09:32
902|4827|2004-08-30 07:56:53
902|9707|1988-04-24 23:45:16
583|2877|1965-09-05 22:07:32
902|7161|1996-02-03 09:47:46
529|2026|1989-06-06 22:31:46
903|1412|1984-11-09 14:40:45
93|118|1990-02-27 23:58:35
826|7093|1998-03-05 21:31:21
903|426|1995-09-01 22:46:09
6|2506|1972-01-31 09:55:36
376|7973|1976-03-15 21:48:05
903|6106|1989-01-06 12:28:29
493|763|1974-12-15 22:34:35
903|525|2005-01-24 15:28:58
34|7637|1992-06-17 17:19:44
