Person|Person|creationDate
3413|3472|2049-03-05 01:11:00
1318|9648|1991-07-18 07:34:53
6020|750|2066-04-04 07:49:02
3413|7593|2056-04-15 09:08:41
8704|5283|1978-01-26 14:46:02
3412|2288|2062-09-09 12:36:57
3411|8605|1999-11-27 04:49:02
7308|7922|1984-01-31 21:28:20
3410|6278|2063-10-09 03:12:19
3260|2529|2018-05-19 16:55:35
3409|7930|2047-02-19 10:34:02
5625|4088|2031-10-17 11:45:14
3408|4669|2056-08-11 09:55:22
957|4839|2018-11-20 03:43:16
3407|2922|2035-01-21 01:17:12
3406|5991|1999-01-20 13:03:21
7526|3985|1986-06-25 20:18:12
3069|1408|2058-02-16 21:51:47
3404|7293|1988-07-01 00:31:40
3401|9499|2017-07-11 05:00:08
3401|2861|2055-12-12 15:31:10
3401|5688|2015-01-21 01:16:38
852|6929|2042-04-29 19:13:26
5442|4218|2015-04-09 00:22:13
2479|5243|2066-01-19 15:38:05
9280|4639|1984-04-15 06:07:57
5391|9694|2023-03-01 12:14:26
3400|2382|2026-06-08 22:37:09
313|6501|2010-07-27 08:47:44
742|4015|2068-02-20 06:18:45
7566|3034|1976-08-20 13:12:48
3343|8257|2047-12-11 03:46:53
3399|6729|2061-11-12 05:06:32
8897|2858|2048-11-02 15:34:21
8273|648|2063-01-22 06:10:33
3398|5642|2013-11-17 19:12:34
5887|997|1986-04-28 20:23:39
3398|7180|1976-02-04 18:29:24
3397|137|2020-01-28 11:28:12
3397|3309|2050-09-10 18:21:41
3396|969|2027-09-23 21:50:12
6452|5021|2019-05-19 01:14:35
3395|9016|2003-05-22 22:15:05
3394|7020|1985-08-27 12:14:04
3393|7832|2054-07-02 00:04:53
8552|2288|2040-10-26 13:06:20
3392|4923|2022-03-02 15:56:45
7358|5686|2012-09-24 17:14:35
3391|8227|2040-09-15 20:42:54
3676|4552|1980-08-10 18:45:25
4526|8708|2006-07-18 10:36:45
3391|2513|2053-08-05 03:23:53
7158|1602|2048-11-12 15:47:21
2532|9854|2042-08-15 09:39:22
9337|7002|2059-07-03 08:25:35
3391|8079|2017-01-06 01:13:40
3391|3322|1987-10-12 18:21:34
1499|1025|2009-04-12 16:42:31
3390|8366|1987-04-09 20:36:34
3388|6288|1987-03-10 23:09:30
3388|3692|1979-03-15 17:02:34
7407|4320|2045-03-24 04:55:23
5994|4953|2041-12-05 16:17:05
2698|4972|2020-05-19 16:55:01
3384|8451|2037-10-13 13:35:05
203|8738|1984-07-21 20:50:33
861|6593|2040-01-16 02:57:50
8718|9789|2053-04-08 12:34:05
4907|3055|1985-01-02 04:04:34
3383|7387|2024-04-25 15:51:50
3381|3565|2047-08-04 23:11:06
3378|3244|2047-06-26 22:29:41
8938|4305|2024-11-21 05:56:37
2994|782|1993-06-11 15:00:52
3377|3574|2067-05-17 06:24:36
3376|2393|2060-07-14 01:38:41
3375|1258|1970-07-23 18:34:11
3374|3515|1995-01-22 03:09:19
3373|3007|2003-06-21 13:03:38
7239|7881|2060-02-16 08:21:06
3373|2445|2051-09-01 08:29:09
7190|4566|2020-11-25 15:06:16
6227|4592|2063-05-23 23:39:35
3370|2412|1988-03-16 10:40:33
3370|9243|2047-11-16 18:59:20
3368|4303|2022-07-20 20:53:17
3933|3696|2012-03-17 01:51:12
3259|2993|2010-07-23 14:08:20
3366|5491|2044-12-01 14:59:16
1458|916|2023-04-12 18:54:11
7089|5088|2054-04-13 02:16:33
7847|5053|2002-06-23 02:44:14
3366|3657|2023-09-18 23:23:58
4205|299|2056-04-21 04:04:21
3363|9271|1987-05-14 11:01:14
1811|8258|2013-11-27 04:04:54
3363|8139|2064-12-11 09:38:35
2998|4565|1980-05-11 05:18:20
3343|5056|2017-10-01 17:52:41
5582|8518|2039-04-05 19:52:18
8493|9288|1985-11-29 11:37:57
3363|882|2053-11-28 11:21:38
3359|2522|1991-07-23 23:58:07
5436|769|1997-09-30 00:03:37
2952|7475|2013-03-17 01:42:04
3477|4855|1989-04-16 22:07:46
3358|8701|1996-02-14 23:35:49
6714|3616|2040-01-24 05:44:20
3357|5662|2001-03-05 10:26:51
3356|4579|2009-01-22 21:56:29
1987|3482|2015-05-02 08:06:04
9451|1308|2007-02-24 16:59:37
8509|7561|2012-03-03 20:33:58
3356|6701|2030-05-21 20:05:12
6818|1701|2055-11-18 06:42:38
3356|6617|2031-01-30 01:31:47
6815|3367|2054-05-08 19:24:20
3355|2322|2015-11-03 07:07:33
3355|2505|2052-06-16 04:57:40
8357|3849|2061-06-19 08:21:35
3355|9454|2014-07-26 05:35:05
3355|4921|1990-08-27 03:36:27
7769|6074|2054-09-16 23:41:06
3355|2119|2034-07-21 02:44:56
3354|7962|2015-08-10 20:15:40
3353|8960|1984-02-28 04:13:23
3353|2007|2015-09-05 11:20:52
3352|360|1977-12-05 07:56:30
3350|3280|2002-10-29 21:40:14
3350|1010|2021-12-19 03:28:58
6465|641|1988-02-11 03:38:57
3346|9559|2060-03-11 07:58:30
5022|5027|2019-10-19 11:52:51
3346|3446|2051-10-08 22:09:07
29|6984|1987-04-01 01:25:17
3346|7949|1974-09-07 22:12:32
3345|7749|2009-12-14 14:44:30
136|1361|2039-03-25 01:37:24
305|8251|2006-11-30 17:41:53
4233|801|1980-07-11 13:34:47
3344|1595|1999-04-30 20:10:41
3343|4996|1998-11-18 01:22:11
5395|5480|2048-01-24 04:40:54
3342|8677|1985-08-20 05:12:18
8880|4606|2015-04-19 01:34:44
9802|245|2057-04-08 18:29:57
3340|5274|1980-05-29 18:43:29
6749|3347|2058-04-09 03:06:56
4679|959|2069-07-06 12:33:29
3340|9781|2059-01-06 06:30:17
4113|4463|1997-04-29 05:43:53
3132|1012|2046-11-20 10:30:13
3861|9496|2001-12-11 02:23:52
3339|241|1989-05-21 08:23:51
3336|3014|2035-09-30 07:58:37
1129|5880|2066-03-04 08:24:02
2892|8511|2059-09-18 06:45:38
3335|4090|1989-08-27 03:35:00
3332|1820|1985-11-13 10:18:33
3331|97|2003-01-03 01:29:46
845|59|2034-04-01 05:22:38
3329|4387|2016-11-17 12:24:01
5196|2614|2022-04-26 20:41:45
3324|7606|2012-09-16 20:45:11
6469|2860|1972-11-27 20:50:57
9896|2237|1972-03-15 11:02:08
3323|604|1999-12-03 20:01:56
1333|5732|1993-05-15 09:57:54
3254|8525|2060-10-16 19:53:36
6952|6031|2055-11-27 01:11:44
3322|8101|2001-05-02 21:20:07
3322|40|2003-06-10 11:19:46
4381|1041|2023-08-04 07:04:24
2580|5621|1994-10-05 03:31:46
3322|5863|2038-06-28 19:51:22
3322|4705|1985-10-20 05:39:08
3321|4539|2045-10-21 02:12:06
1273|8290|2041-06-16 20:28:55
1839|9956|2056-05-09 20:25:41
8374|8040|2068-04-12 16:25:33
3319|7487|2053-08-29 09:22:37
3316|3350|1981-07-12 06:23:06
3314|2429|2034-03-28 19:33:32
3311|6125|2068-05-20 10:25:48
1832|5081|2061-06-23 11:23:48
3309|803|2068-01-05 05:26:47
3307|7831|2027-05-21 11:14:22
3306|8027|2037-03-14 18:21:07
3878|206|2041-11-30 11:19:06
3301|324|2042-09-10 12:15:29
3301|4038|2016-11-05 20:53:32
3297|9452|2052-01-27 10:07:03
3295|6388|2056-06-22 08:05:26
3294|1832|2045-04-19 14:36:46
3293|3620|2067-10-02 21:12:07
9665|6979|2036-12-18 23:47:10
3293|5462|2011-05-24 17:51:44
3291|2973|1985-12-19 10:59:16
6843|4842|2053-01-05 00:51:05
3289|9921|1996-05-24 23:16:19
7531|7430|2004-12-07 18:01:14
5536|2014|1988-05-22 22:33:04
3289|8737|1971-12-18 23:45:50
3288|505|2046-10-20 18:58:27
3288|7120|2009-08-17 00:07:13
2283|8939|2014-06-22 00:42:17
3287|7130|1978-12-27 22:05:41
3286|3133|2012-10-19 01:00:10
287|5381|1997-12-28 11:10:53
3286|26|1985-11-21 07:48:34
7302|4415|1984-05-08 16:05:03
2523|2577|2060-03-17 17:09:34
3281|6536|2066-01-14 04:49:58
3279|7447|2022-02-12 00:40:00
1772|4191|2020-01-18 19:18:10
9998|2574|1992-08-29 17:10:04
3278|3772|2005-06-30 21:41:03
3278|3958|2067-06-02 08:56:50
2535|6051|1976-11-08 08:40:15
6097|646|2026-07-25 18:58:31
3412|8707|2045-05-22 19:49:26
3278|6041|1998-07-03 00:31:54
3277|4654|1986-10-21 02:20:10
3277|8820|1995-12-07 04:22:55
3275|8855|2005-05-05 12:04:31
2876|846|2037-01-06 03:22:21
3704|2373|2051-10-23 20:24:21
3274|8403|1991-01-31 05:20:10
3042|3223|1999-10-08 12:14:24
3274|8884|2001-12-27 04:09:33
3274|9411|2035-04-28 19:09:38
8767|5399|2031-02-22 06:42:02
3272|6595|2056-03-07 16:10:32
3271|1380|1989-02-27 09:26:32
3270|9862|2048-08-05 08:10:41
19|3294|2052-12-19 11:30:13
3059|3281|1986-03-15 02:13:06
9146|3997|1981-07-26 05:47:24
3268|4183|2061-05-28 00:31:21
7190|5634|2017-03-19 16:39:23
9228|2062|2013-07-06 08:55:04
3264|9167|2029-06-02 10:21:30
3263|8572|2020-09-05 21:50:14
3999|2088|2024-09-18 08:30:46
7301|4743|2009-01-06 17:50:43
3262|7236|2036-01-18 15:04:49
3261|3438|2063-09-05 11:27:07
3258|5342|2034-12-12 21:34:34
3255|6586|2024-04-13 10:10:49
3254|3233|2032-11-28 22:23:34
3253|5821|2051-01-03 22:34:00
9830|5575|2061-10-22 13:08:18
3250|1821|2000-06-15 09:36:43
1472|4975|2040-04-12 19:48:53
3249|7891|2047-03-27 11:46:08
3249|9615|2030-02-01 11:42:04
3248|536|2005-11-02 23:34:58
3247|3475|2033-10-17 19:08:24
1030|805|2040-06-24 23:30:34
9924|1190|2037-06-13 13:16:06
3247|7553|1984-08-15 02:43:19
3247|9113|2049-05-31 02:29:27
2111|9175|2045-04-23 22:57:56
8102|5492|2058-05-11 01:55:12
3245|8406|1972-06-14 22:50:40
3245|2839|2031-06-07 20:47:25
3059|2287|2021-04-30 22:32:25
106|3733|2011-11-03 05:54:01
3245|7673|2034-02-14 04:18:01
3244|4057|2059-12-17 21:54:22
3602|4240|1995-03-24 15:12:00
3243|2776|2025-06-27 02:52:49
3243|8316|2023-07-03 15:59:47
3239|5212|2021-09-12 06:23:19
9156|7470|1994-09-22 08:53:34
3238|7132|1982-02-14 00:54:59
3238|5865|2015-04-10 12:39:56
3395|2777|1994-01-20 18:10:22
3238|1467|2064-10-09 07:53:43
254|815|2059-02-01 11:24:28
3236|1561|2016-01-16 05:22:18
983|5441|2049-10-25 07:28:34
3232|4261|2056-02-13 21:03:19
3926|4332|2027-11-04 14:00:58
8165|5711|2048-07-02 23:04:27
5277|6879|1976-03-15 14:57:46
3232|8634|1974-07-11 01:10:39
3229|1084|2006-02-21 12:32:04
3229|221|2056-07-14 23:18:07
3229|2209|2013-04-14 10:37:21
5706|2857|2042-10-31 01:57:45
3227|1460|2067-05-14 22:36:26
3224|3450|2027-06-16 14:24:23
9780|6880|2032-01-08 11:19:57
3221|9498|2051-04-01 19:29:45
3220|6709|1977-08-31 23:17:26
2416|9830|2020-03-28 15:54:12
3219|9675|2000-10-10 20:55:25
698|4943|2033-10-16 07:20:09
3219|6069|1998-04-14 11:23:28
2128|2520|1975-07-03 11:21:23
2996|3534|2033-10-12 11:34:33
3215|36|1980-03-21 11:21:10
5118|3443|2037-05-10 20:01:22
5428|3870|2052-09-17 08:24:25
3212|1117|2048-12-23 06:58:27
5363|678|2068-03-31 14:57:40
3211|9798|2014-11-29 11:14:21
3997|7850|2046-12-18 23:44:45
5274|2447|2028-05-08 17:35:50
3209|4008|2067-12-15 15:51:12
4179|5151|1998-03-20 05:40:11
3207|7844|2063-11-19 08:54:58
3460|327|2034-11-17 19:25:23
3206|3154|1991-05-21 01:43:07
3204|1619|1997-01-01 07:34:29
5136|1004|2005-05-26 11:14:45
3204|7648|2046-07-25 15:59:50
331|9355|2028-05-07 05:42:17
3203|1695|2015-12-18 18:01:33
8070|6966|2025-09-20 06:10:41
4991|5587|1987-08-06 09:26:21
3203|2372|2016-06-05 11:49:19
3201|9511|2006-05-15 12:14:55
3199|8149|2051-07-15 16:11:43
714|4620|2040-05-28 20:37:45
3197|7396|2000-10-13 03:46:24
2722|4880|2022-11-04 15:08:40
6138|141|1992-08-30 07:31:30
3193|3332|1985-01-04 18:21:27
3191|3602|2035-07-13 11:29:06
3189|5064|1973-05-18 23:18:03
316|6071|2066-07-29 04:47:57
9804|6585|1995-05-24 16:15:20
3188|6623|2032-06-04 15:58:28
3183|8901|2059-05-24 21:07:20
2723|3590|2066-05-18 13:08:29
3182|4178|2049-11-05 06:41:50
3182|5394|2046-11-22 03:15:37
3177|8685|2017-07-03 14:52:21
3174|3137|1970-08-26 12:47:47
3173|5958|1988-11-29 04:43:46
3170|1142|1995-02-25 00:58:25
4238|9339|2042-11-28 05:29:17
3169|684|2052-04-06 18:54:36
7378|6395|2001-09-10 14:51:23
7409|8627|1974-02-25 21:27:59
3169|9240|2014-07-18 22:04:12
3168|451|2060-11-26 17:06:32
3167|8562|2008-02-27 14:50:43
3166|4901|2016-05-01 20:27:01
3164|9369|2016-11-12 07:10:22
2389|9363|2020-05-25 07:33:42
3161|6362|2057-12-23 01:50:55
7309|9508|2017-10-04 17:51:35
3160|9552|2063-08-10 02:59:09
4500|3606|1975-11-28 02:02:11
3160|199|2046-12-30 14:10:27
2322|2286|2034-08-25 03:10:34
3158|3685|2018-04-01 03:40:19
3156|7557|2047-05-27 00:13:30
1463|712|2005-03-02 18:21:03
3155|4027|2040-12-16 03:10:48
3154|1791|2015-09-02 04:02:01
3154|7839|2058-11-20 23:14:24
1869|2526|2014-08-23 19:20:38
7927|6319|2011-08-05 11:42:14
6049|1377|2017-10-01 08:39:28
3153|5777|1989-09-30 16:45:52
358|8498|2055-11-02 06:59:12
9320|133|1996-01-09 07:01:28
3150|4161|2063-11-06 10:58:25
8820|5804|1990-07-12 01:32:12
3150|6137|2024-06-19 12:15:15
2797|4600|1980-09-18 22:29:32
3148|6792|2047-05-12 00:09:01
3147|4661|1985-09-27 00:28:34
3147|6718|2002-08-11 21:53:09
3147|6971|2023-10-26 11:17:15
8412|8017|1987-07-29 20:45:49
6715|1301|2062-02-14 11:29:03
3444|8667|2035-05-02 07:26:29
3146|135|2041-09-08 05:46:30
6678|6925|1998-06-20 12:36:42
7785|453|2067-06-14 12:09:06
3267|7326|1973-08-24 16:32:40
3145|5765|2063-05-22 04:49:08
3142|3380|2051-06-15 12:21:53
337|4778|2037-09-28 05:15:43
3141|8229|2019-04-25 05:48:44
3140|9044|1989-02-15 05:42:57
3140|2247|2069-06-19 14:26:20
3139|8246|1995-01-20 09:21:08
6401|5400|2009-06-27 03:56:34
3139|1035|2016-06-02 18:29:23
3139|4925|1990-05-22 23:56:10
8026|6272|1992-07-15 03:13:28
3137|6140|1989-01-24 06:07:28
7615|7243|2060-02-15 01:48:41
3135|3606|2018-05-22 13:30:13
1136|2337|1999-04-11 09:37:32
2230|6117|2052-05-03 10:34:03
3134|3140|2064-06-09 17:34:49
6840|648|2067-02-15 11:05:52
3133|6961|2065-06-19 06:10:24
3095|1588|1987-05-22 11:00:51
3130|1474|2015-02-01 07:30:27
3986|4348|2020-09-25 16:05:26
3129|5699|2045-05-31 07:48:30
3129|667|1999-05-17 12:35:38
3129|8779|2061-04-03 08:36:04
3648|9420|2022-12-26 14:34:16
3128|7940|2062-11-27 04:53:14
3127|9773|2060-08-15 12:18:32
1532|8516|2004-05-29 22:13:19
9312|2063|2068-04-03 11:50:02
9070|5138|2026-05-01 17:56:01
3125|7533|2004-12-30 22:55:12
6355|8197|2051-12-09 12:59:51
3125|5035|1990-12-21 02:44:35
795|8946|2061-12-18 15:43:23
3124|6493|1992-12-25 18:33:04
3124|1720|2024-07-21 19:51:16
4690|6374|2057-11-25 23:03:50
3124|732|2066-07-30 20:09:51
3123|4356|2069-11-23 19:57:52
6737|134|2053-12-15 13:51:30
3122|9481|2004-08-16 07:00:44
172|7552|2033-02-02 12:00:00
3121|2328|2032-11-07 14:12:37
3120|1975|2052-09-04 11:49:56
6621|8782|2059-03-22 06:34:51
9689|6863|2022-05-11 15:15:06
3119|2336|2013-10-14 08:47:12
8374|9833|2010-11-28 17:15:35
3119|7121|1979-05-12 06:05:02
7276|7111|2002-09-30 22:05:12
5914|4457|2069-06-18 18:21:28
3119|22|1996-05-24 08:15:18
5124|4431|2005-06-15 22:50:38
3117|5282|2060-06-19 14:51:11
3117|7036|2015-08-30 18:35:16
1750|2380|2044-06-20 20:16:17
3116|7743|1995-01-19 06:40:20
3116|3821|2059-06-06 07:30:19
3115|3412|1974-10-16 11:37:03
3112|9365|1985-02-03 14:39:34
2576|3564|2033-03-12 20:39:14
3111|5137|2056-08-30 11:01:35
7844|5040|2052-03-20 17:40:39
3111|7046|2063-09-19 21:11:38
3111|3499|2034-04-17 06:56:54
3109|5091|2051-02-16 20:22:17
4208|4453|1982-01-12 21:31:34
5565|5030|1991-12-22 19:42:45
2795|5912|2014-04-09 19:50:52
8656|9518|2008-11-15 08:21:43
3108|4843|2034-07-10 21:32:14
3106|9408|2038-07-17 15:33:11
572|8265|2025-08-31 12:45:15
1477|5529|1983-01-14 17:02:45
3106|757|1970-10-09 01:15:35
3105|1085|2003-04-09 19:37:58
3103|3693|2064-09-02 17:57:24
3101|4234|1984-04-01 08:01:57
3100|7273|1978-12-30 20:57:19
4559|1229|1986-12-25 00:55:45
3099|2339|2043-07-25 16:54:57
808|3098|2034-02-12 16:32:23
2841|3000|2034-07-27 02:47:22
3095|2460|2016-05-29 06:37:18
3094|7793|1987-12-02 08:25:23
3093|8345|2011-11-26 15:46:06
3093|2583|2049-10-27 03:52:41
2936|3428|2016-07-19 16:00:58
3555|4094|2045-09-08 08:45:54
3092|3938|1996-07-09 02:53:44
3092|4022|2011-03-26 15:58:05
3090|9723|2002-08-25 05:05:01
4600|3877|1992-11-03 13:22:45
3088|5921|2044-01-01 19:08:01
3086|9236|2031-01-22 06:23:35
3085|6715|1989-01-08 23:30:12
3084|8535|1994-12-27 09:56:51
3084|1569|1984-08-19 22:34:23
3083|2113|1973-06-07 03:51:01
7748|8540|2046-08-10 06:19:42
2742|9480|2047-03-03 04:02:05
8996|4435|2042-05-04 07:25:35
3082|6430|1990-07-20 20:27:11
9786|9326|2026-01-18 21:40:55
5047|6129|2017-06-11 15:19:16
3081|3944|1978-12-17 19:50:05
3078|5823|1990-09-15 19:31:38
3078|1428|2000-04-09 13:05:26
2093|6285|2018-04-26 23:49:57
3072|9053|2042-09-03 19:29:35
3071|6938|2061-04-18 13:45:33
3742|5568|2032-11-25 05:14:56
2700|8545|1982-08-17 18:50:05
7334|1951|1971-03-07 20:37:15
3068|4014|2013-08-01 01:08:00
2626|6480|1998-07-28 22:14:19
7490|8483|2026-10-31 10:29:44
3068|1891|2069-11-21 00:34:56
3067|3032|2032-12-20 05:05:19
3067|7486|2048-12-20 17:56:24
3066|7684|2007-02-22 19:40:46
3065|5206|2033-03-07 04:50:31
3064|5611|2002-04-13 14:24:03
968|7653|1980-03-18 22:19:45
1036|5287|1981-09-13 08:48:17
1200|5034|1979-02-27 12:10:17
3064|1320|1995-03-01 11:32:54
3061|3064|2067-09-23 10:40:48
2944|9453|2009-04-16 11:37:38
3059|3349|1984-02-28 21:36:55
1224|9766|2020-11-29 19:04:11
5996|6783|2063-12-04 18:36:47
3059|2471|2063-10-12 07:06:37
7706|3829|1993-03-08 20:35:28
3059|7411|2020-10-22 00:16:23
3059|4489|2031-07-08 14:07:34
3058|9020|2047-12-03 02:22:25
2192|1386|1979-12-09 07:52:13
3058|8137|2019-02-23 00:09:06
3055|2611|2019-09-30 01:20:05
3055|1271|1986-05-06 21:53:32
153|431|1989-11-10 02:17:40
1445|1049|2052-01-09 06:28:54
3055|943|1971-04-01 04:35:19
6639|4092|2004-12-20 00:37:14
3054|648|2064-06-22 11:39:11
6618|448|2048-12-07 10:34:38
3053|6698|1993-08-20 11:59:30
7183|860|1987-10-26 14:27:35
3050|394|1999-03-21 02:14:35
3048|2959|2001-05-14 17:47:56
7668|2876|2066-02-05 20:27:40
3047|8503|2005-11-28 09:23:46
3046|1242|2039-10-26 16:45:31
2145|9540|1972-10-10 13:54:08
2699|3631|2056-06-21 03:57:07
3046|8696|1987-09-06 19:48:20
3044|6215|1970-05-13 14:12:20
7870|1573|2053-03-28 00:49:20
3039|1640|2058-12-29 20:38:10
341|6149|2058-04-20 23:08:42
7223|5823|1999-07-08 14:06:42
3038|5658|2063-08-06 16:50:40
3038|2716|2021-04-14 14:44:31
3037|4563|2058-05-13 05:20:14
3037|9514|1979-03-25 02:43:27
8151|3063|1994-10-31 07:34:00
4976|6102|2015-01-03 21:14:08
3037|2462|2045-12-08 02:08:42
3037|3524|2040-09-26 15:08:22
3035|9222|1991-10-28 17:12:16
3034|8177|2012-05-30 01:37:26
9719|3382|1971-06-03 05:42:12
9354|3044|2005-10-12 02:29:08
3033|7863|2067-08-30 08:05:45
3333|2267|2018-11-20 11:55:10
3033|6738|2020-12-29 09:37:22
2972|739|1999-11-06 23:51:26
3032|4521|2067-11-28 11:46:47
3031|3886|2023-01-09 02:13:50
9087|5146|1983-12-07 16:50:05
3031|8055|2010-06-07 20:26:24
6055|6470|2052-07-15 02:21:45
3028|8178|2029-08-14 21:06:41
3027|6915|1989-08-01 02:23:21
3023|1326|2067-08-19 23:01:23
3022|8006|2039-12-04 16:12:01
4199|1456|2039-01-15 20:32:54
3021|7939|2007-07-26 18:06:18
3021|4158|2020-11-07 12:41:25
6297|1861|1972-12-03 22:50:05
3020|2324|2028-07-28 23:23:15
1749|1297|2058-10-29 03:30:19
4453|6293|2062-09-11 12:32:59
3020|7337|2064-12-14 07:51:57
6048|5364|1991-11-28 21:57:30
3019|7063|1985-05-24 20:32:16
1734|7862|1976-06-10 19:03:15
7492|1406|1974-06-18 07:32:10
3019|5447|2053-02-02 11:14:54
3018|7712|2000-05-15 10:39:51
3018|946|2015-07-09 18:59:04
2309|7377|2023-07-02 02:27:53
3016|5762|2042-09-05 15:08:05
1185|6412|2041-06-06 21:48:26
3015|6811|2007-01-21 17:00:00
6491|6275|2053-07-22 01:56:37
3014|1980|2050-09-28 11:44:30
3012|8823|2056-11-08 20:37:51
4618|8861|2051-02-23 18:44:21
3011|298|2057-07-16 21:49:53
3624|6473|2022-04-20 00:50:23
3010|3119|2067-06-21 00:14:26
2937|3161|1975-06-09 22:29:13
3010|6202|2002-08-26 19:46:50
5098|4480|2013-03-22 05:30:49
4891|1737|1986-01-21 07:21:10
3015|6120|1998-10-08 07:33:05
3009|2963|1982-02-05 23:03:38
9599|5701|2013-03-23 20:37:20
3008|3297|2044-03-09 13:09:52
257|1771|2065-12-14 02:59:37
3004|378|2038-03-11 04:05:34
753|8575|2018-07-12 20:35:49
7519|1090|1988-11-30 05:42:48
8314|2124|2012-02-21 19:54:51
3003|2364|1997-09-10 21:57:11
3002|651|1984-08-03 09:35:40
463|7860|1998-11-11 19:16:20
3001|3228|1998-12-01 10:07:30
3937|928|2017-12-27 17:32:04
3001|569|1973-10-23 17:09:52
2999|6890|2031-02-01 10:26:42
183|4353|2066-11-04 20:01:47
6138|2524|1987-05-24 07:33:25
2999|3953|2024-02-07 21:26:22
5724|8344|2013-04-21 17:38:56
2998|5277|2021-10-14 01:26:00
2998|545|2055-04-16 08:12:41
2998|9213|2032-07-25 01:00:59
2918|1394|1995-08-07 00:15:55
2997|736|1991-03-20 12:15:25
23|1047|2054-04-07 22:54:00
2997|7812|2021-07-12 07:49:16
2996|7560|1999-06-17 14:49:19
2995|3973|2028-08-15 18:43:26
2992|9642|1981-07-18 12:37:21
2992|5932|2045-07-14 15:57:34
2991|4033|2045-11-10 17:57:12
2991|3047|2021-08-27 05:14:01
2990|6684|2050-02-15 16:19:56
5216|6975|1995-07-06 08:25:34
5130|8518|2057-05-04 06:38:55
2823|8328|2057-08-19 15:38:00
2990|7528|1983-02-17 21:44:35
2691|8612|2064-03-04 23:43:51
3829|4|2034-08-15 22:50:26
2990|8626|1994-03-09 06:09:52
2987|1417|1982-10-28 13:34:26
7215|963|1990-08-01 04:55:21
8592|5546|2012-08-09 23:55:08
2986|1312|2032-03-14 01:22:49
8215|9876|2036-05-16 08:03:48
2980|1357|1985-07-17 03:00:30
7398|7864|2006-01-05 10:14:30
2979|2281|2049-12-13 06:35:48
2979|1740|2054-05-12 05:59:33
5280|5375|2006-03-19 15:08:10
2977|3378|2026-08-11 03:25:03
2976|9745|2067-09-10 09:52:52
3639|5221|1973-01-05 23:50:48
2975|3583|2032-01-27 15:48:32
2974|8846|2020-11-25 09:58:51
1238|143|2012-08-25 02:06:41
2797|1121|2031-12-16 18:36:20
2972|534|2000-04-17 02:53:04
2972|2626|1989-05-01 12:47:35
2971|9573|1980-05-05 13:39:09
2677|1638|2055-10-11 16:31:44
2967|1905|2048-05-14 17:44:09
2967|1690|1996-09-26 18:51:00
17|4889|1970-01-01 11:32:08
9181|2596|1985-01-18 18:37:23
6044|7983|1983-12-30 08:11:58
4559|2620|1988-02-14 02:25:34
2966|976|2037-09-11 08:39:52
2966|9491|2029-09-17 20:31:32
2966|7222|2017-07-01 22:22:15
1822|2181|2066-07-17 12:07:01
5330|7897|1983-02-01 08:31:02
2965|828|2007-02-24 10:27:29
2873|3455|2059-03-08 03:04:16
2303|5397|2015-05-11 01:20:08
2964|597|1999-04-03 07:10:13
8779|2656|1982-10-15 18:43:37
2929|3778|2030-10-02 16:15:45
2963|9457|1991-01-03 03:40:42
2962|4968|1974-06-21 15:58:57
2962|3370|2058-05-26 15:11:28
2961|4782|2035-09-04 12:03:37
1045|4088|2045-12-18 14:56:37
2960|6821|1998-10-22 23:02:29
2958|3557|2044-06-27 23:02:43
2958|2034|2008-09-29 13:05:22
2837|3999|1975-11-15 07:58:26
2955|3787|2056-08-16 15:41:08
8951|9425|2034-12-22 13:13:12
4586|3999|2001-02-08 09:07:44
2954|5374|2030-09-06 06:19:45
2951|3503|1979-07-01 16:39:34
9999|9504|1989-04-08 09:49:47
3272|706|1986-01-18 13:29:04
2951|1970|1979-07-25 07:16:19
2889|5661|1997-03-29 13:17:17
2950|655|1987-08-25 18:11:29
1088|4317|2041-07-10 18:26:59
7554|8382|1998-09-15 19:57:13
7664|1488|1970-03-20 23:17:15
2949|3049|2020-08-04 05:22:41
4106|2091|2054-08-10 17:20:01
2948|6796|1986-08-26 18:54:20
3803|4826|2059-04-23 12:03:17
4731|6486|2064-03-22 03:58:41
2947|7213|1993-12-01 14:24:12
6385|3993|1974-06-01 13:14:13
2944|1469|1997-10-08 23:14:27
2943|7196|2037-05-07 15:29:56
2624|4965|2041-02-26 17:50:03
3506|7047|1987-03-25 18:32:20
2942|2355|2046-04-10 03:30:47
2942|2178|2008-12-01 07:09:38
2940|9651|2051-11-03 04:08:46
2940|724|1977-06-28 14:37:31
2940|6535|2041-09-29 02:19:14
2939|3414|1977-04-28 20:40:52
8355|9631|2068-04-17 02:18:37
4392|6225|1990-01-28 11:59:01
2937|2269|2006-08-10 04:02:14
2936|4562|2048-07-04 14:04:08
2934|3900|2001-01-18 23:42:46
7259|1730|2012-10-08 00:38:27
2932|3126|1976-07-16 14:09:02
6155|1101|1980-08-03 21:11:49
2931|4390|2006-11-08 23:03:14
1797|7129|1980-10-03 16:27:34
9480|998|2038-06-26 21:42:33
2887|7079|2057-04-23 01:00:29
2540|1371|2063-05-26 07:57:51
2930|839|2060-07-12 14:23:15
6465|829|1970-11-10 21:37:03
7796|1048|2031-08-19 20:27:51
9022|6764|2028-08-26 09:01:13
2929|4170|2014-08-17 07:07:59
4422|9833|2011-05-21 08:13:29
2926|6801|2019-02-13 03:58:34
