Person|Company|workFrom
4011|9|1990
693|10|1964
4458|9|1995
7781|11|1987
4458|11|1983
3898|1|1963
4458|1|1986
8068|11|1975
3252|14|1997
4456|13|2007
4454|14|2005
4453|0|2005
7805|11|1991
4453|1|1966
6883|7|1970
3826|4|1996
4425|14|1987
7268|3|2006
4453|11|1970
8456|0|1974
4453|4|1960
8577|6|1997
4451|4|1966
1815|0|2003
4095|2|1960
491|9|2001
4451|3|1967
4449|14|1968
4445|1|1978
8151|9|1965
2836|12|1985
4443|1|1988
4443|6|1979
7124|3|1975
2392|13|1962
289|2|1993
4443|11|2005
4443|12|1972
4442|1|2001
1489|14|1990
4441|2|1992
4439|6|1977
4436|13|2004
4434|5|1966
6312|3|1982
4188|1|1977
3438|6|1989
3521|3|1976
4434|9|2007
8327|2|1964
3590|11|1973
6951|5|1965
4434|14|1997
4433|14|1962
3070|13|2001
4431|13|1997
4430|1|1979
4421|8|1969
5720|3|1974
4430|12|2005
7846|3|1983
4428|6|2003
5415|4|1972
3675|7|1992
4427|9|1976
7896|3|1996
5155|3|2003
3505|2|1962
5890|1|1994
2877|10|1978
4427|10|1988
9078|3|1980
4427|0|1995
4141|5|2006
2813|0|1979
4427|8|1960
329|12|1965
4424|9|2005
6338|8|1968
4423|3|1990
4423|14|1989
1323|14|2001
6918|3|1977
4422|3|1972
6036|0|2007
4421|13|1971
4420|3|1988
3046|4|1984
2471|2|1990
4420|14|1969
3626|10|1975
4420|13|1961
9437|10|1986
8172|10|1972
4419|11|1965
7499|3|1978
3887|6|1974
3966|11|1975
4419|3|1968
5910|12|1997
4418|0|2007
1221|11|1983
7869|2|1968
9885|6|1968
4417|5|1980
3786|3|1983
4417|14|1962
4415|12|1976
3076|2|1988
1752|5|1968
4414|1|1982
4413|1|1999
4413|5|2000
4413|6|1965
4412|13|1982
9781|2|1990
3521|11|1961
4412|4|1966
4142|2|1983
4408|13|1990
4408|1|2001
7370|11|1969
4406|10|1982
4405|2|1964
3851|7|2001
4404|2|2005
6645|2|1999
4404|3|1983
4391|7|1998
1083|1|1999
3465|3|1965
7927|3|1995
4404|6|1983
6317|1|1975
5445|11|2000
4403|7|1963
2749|3|1978
3603|12|1974
3127|5|1976
4448|0|1992
2915|4|1995
1792|14|1979
2149|4|2000
4403|13|1971
4402|13|1997
2987|11|1973
7053|14|1971
4402|12|1981
4401|7|1976
4197|5|1999
7350|5|1980
4399|0|2007
3672|1|1994
4397|10|1961
4391|1|2000
4389|12|1998
4389|8|1997
4101|2|1995
4388|11|2004
2776|1|1990
4387|4|1976
1647|5|2007
5281|8|2001
2921|8|1969
692|13|1988
4387|0|1983
1604|2|1994
4387|8|1967
9447|13|1990
4387|13|1985
6102|11|1995
4358|6|1994
4386|2|1981
4385|6|1975
4384|0|1978
7640|4|1962
4383|8|1980
4381|11|1991
471|1|1974
4379|14|1984
4379|11|2003
4378|2|1996
5766|7|1987
4377|9|1974
4377|7|1999
6879|1|2001
4316|14|2003
4373|6|1991
7073|2|1967
4372|1|1968
3171|8|2001
4372|10|1985
2389|10|1989
4371|2|1981
6481|14|2006
4371|5|1981
5907|10|1970
4370|13|1991
4370|14|1997
4369|9|1984
2634|0|1985
4367|8|2007
4366|10|1982
4366|9|1976
2787|0|1980
4364|12|1987
691|2|1987
4361|5|1982
4360|5|1975
9379|5|1990
4183|5|2002
9465|1|2007
4359|1|1960
2694|10|1963
1018|8|1997
4359|0|1969
9228|14|1999
4359|11|2004
1296|12|1961
4358|3|1992
4358|13|1969
3483|1|1973
4753|11|1984
4358|12|1982
9286|4|1984
4358|11|1979
4884|9|1960
4357|1|1972
4355|13|1960
4137|4|1989
4354|11|1976
9224|13|1999
4352|9|1968
5384|14|2003
4350|9|1980
4350|14|2005
4349|0|1973
4349|3|1992
1273|3|2003
4348|4|1972
5728|12|1967
4347|5|1990
4347|14|1987
1433|5|2007
4344|13|1985
4344|12|1998
4343|7|1997
9494|2|1960
4341|5|2004
4338|3|1976
2419|8|2002
4337|0|1976
245|0|1970
298|5|1992
4242|6|1966
4333|3|2005
9389|13|1973
4332|5|2007
4328|11|1990
3018|12|1967
4328|6|1963
9970|5|1980
3696|7|1961
4325|6|1980
6598|9|1992
4325|5|1965
4323|7|1992
4320|10|1982
370|0|1964
4320|13|2006
3394|13|1998
4319|5|1995
4319|3|1972
4319|12|2007
1485|4|1973
7803|1|1969
2581|10|2006
4319|4|1999
4318|1|2004
9941|13|1981
4316|11|1993
3360|13|2000
7258|11|1962
4315|7|1978
8812|9|2005
4315|1|1975
4314|5|2001
4061|4|1994
4314|1|1983
4313|14|1972
4311|8|1990
4310|12|1995
4309|11|1986
4309|14|1996
2923|1|1997
3533|6|1992
8181|7|2002
3638|12|2001
2500|3|1993
4305|13|1976
5765|7|1965
4305|10|1991
3224|5|1999
2650|11|1982
4305|7|1968
6520|2|1980
4302|5|1974
4302|0|1964
4300|7|2002
551|8|1964
4299|6|1978
7062|9|2001
4297|4|1982
4028|5|1991
7046|9|1971
4296|9|1981
4263|9|1990
4295|4|1983
6570|8|2003
4180|0|1995
4295|11|1999
4294|8|1961
913|4|2002
9811|0|2003
9493|13|2006
8924|10|1995
4294|4|1982
547|5|1979
4293|12|1964
618|5|1992
779|10|1991
9052|2|1976
4292|5|1983
6205|13|1977
4292|3|1982
4292|2|1979
4291|4|1979
40|9|1969
2885|10|1993
7980|0|1998
5073|7|1975
4368|8|1963
4290|8|1980
4675|14|2000
4287|13|1989
4287|4|1963
4284|9|2001
4283|5|1966
4282|14|1970
4282|9|1960
4279|6|1990
1937|14|1996
4277|3|1968
7634|7|1996
4276|14|1962
3615|4|1964
7820|13|1984
3008|13|1983
4276|1|1974
4273|10|1989
3667|9|1978
4273|11|1999
5471|5|1970
4273|4|1991
9430|7|1973
9740|4|2004
4271|12|2004
4270|0|1966
9546|7|1991
3013|2|1989
6248|8|1989
4270|9|2003
7983|1|1984
4015|13|2000
4269|1|2005
2586|3|2005
4269|9|2002
8839|13|1998
4269|5|1969
383|0|2006
6485|0|1963
4269|3|2007
8361|9|2003
4268|9|2006
4267|10|1991
809|11|1999
4267|14|1974
1751|4|1962
4028|13|1996
4264|5|1972
487|5|2002
1228|7|1966
4262|7|1968
4262|13|2002
4262|5|1964
8819|8|2000
4262|10|1993
4261|8|1966
9367|14|1994
4261|4|1992
4260|4|1978
2891|2|1964
4259|14|1962
4258|13|2002
4258|5|1998
2248|14|1973
4257|2|1980
4256|12|1986
8931|6|1965
5182|5|1982
4251|11|2004
4251|2|1989
9571|10|1965
4250|4|2007
4248|6|1966
8302|1|2005
4245|8|1980
4245|9|2007
4244|8|2006
4242|10|1964
7662|1|1986
4241|13|1981
6473|1|1977
4239|14|1971
4238|12|1983
4237|8|1974
3984|14|1977
3940|14|1963
317|11|1969
921|12|1996
6982|10|1993
4235|0|1995
7858|5|1997
4233|1|1989
4232|1|1963
2314|7|1983
4228|14|1966
4227|12|1993
2636|8|1978
4227|5|2003
4227|4|1978
8136|0|1960
4227|1|1989
1644|11|1966
6509|1|1997
4226|2|1971
5603|14|2006
4226|0|2007
4224|7|1969
624|8|1990
7929|13|1973
4222|14|1998
4222|8|1978
4222|3|1999
1913|10|1967
6560|2|1999
4221|12|1998
3082|4|2000
4218|12|1968
8421|9|1981
4215|13|1996
9847|5|1962
4215|2|1975
374|9|1981
4213|9|1961
1575|2|1986
4213|10|1968
4759|0|1991
4213|0|1987
4267|9|1987
4212|2|1976
4211|13|1983
4211|12|1998
5453|2|1965
4211|6|2004
4210|6|1966
4209|6|1979
6944|12|1990
3192|14|1964
6667|8|1966
7166|14|1976
4209|8|1995
4405|11|1993
4014|11|1961
7285|4|2005
4208|2|2001
4207|6|1984
6830|12|1991
4206|5|1985
6469|14|1990
8610|9|1961
2613|0|1978
8030|3|1998
4527|11|1960
4205|1|1961
4205|3|1978
2302|0|1979
3661|11|1985
2355|6|1965
4203|4|1989
4202|13|1983
4202|5|1960
6213|8|1967
4202|7|1975
7937|8|1978
4202|12|1983
3269|5|1997
4202|8|1974
4080|12|1992
278|0|1966
4201|2|2001
4201|9|1976
7753|12|1976
4199|5|1969
2804|2|1988
4198|0|1967
5818|9|1989
4197|7|1967
6952|0|1961
3669|12|1989
9582|13|1962
4197|2|1992
4197|9|2007
1333|12|1978
4197|6|1962
4195|8|1984
58|1|1996
3216|2|1988
4194|11|1990
4011|0|2007
3595|8|1983
4194|0|1972
4194|5|1971
9349|7|1969
4192|0|1977
4191|4|1980
4156|7|1994
4191|10|1991
4191|6|2006
3316|13|1980
8639|5|1988
9933|11|1977
4189|6|1962
1164|11|1976
4186|8|1995
3152|10|1997
4186|0|1997
5488|3|1971
4185|7|1967
3220|5|1992
4171|10|1969
4170|13|2004
2867|11|1998
4169|12|1996
5596|11|1983
9086|10|1973
3360|8|1964
7416|3|1982
4168|6|1962
4168|9|1981
9112|10|1977
4165|5|1971
926|8|1960
4162|1|1993
9923|0|2001
3570|14|1973
2074|3|1993
2704|2|2004
4162|0|1982
1540|12|1968
7984|7|1990
4160|12|1970
3618|2|1972
4158|6|1970
9462|4|1997
4158|8|1961
4158|10|1978
3765|4|1963
4157|5|1969
4156|1|1963
4155|7|1974
4155|1|1995
6494|9|1969
4155|4|1966
5079|0|1995
4154|9|1992
3148|2|1992
4153|6|2006
4152|1|1962
436|3|1994
4152|5|1965
4151|11|1992
4149|5|1962
4149|1|1963
4147|3|1986
8883|7|1967
4147|12|1995
4147|14|1989
9184|1|1963
6345|0|1975
4145|3|1991
4142|5|1981
3343|4|1979
838|1|1975
4137|12|1996
4135|5|2006
4043|8|2002
4130|6|1972
4130|5|1992
4127|1|1992
4126|1|1987
4125|0|1975
4125|13|1983
4125|8|1988
9833|3|1965
8586|2|1983
4124|1|1988
9826|14|1999
9442|7|1992
3243|5|1978
8055|4|1962
4124|6|1983
4124|14|1971
3607|4|1994
1886|12|2004
4123|4|1965
4123|0|2001
4122|0|1962
4121|14|2007
1084|9|1974
4120|12|1960
9760|10|1964
4118|10|2001
9702|10|1965
4117|2|1960
850|0|2002
8523|7|2004
4115|7|1965
4115|9|1975
3987|13|1982
9268|12|1979
2955|8|1990
7171|7|1992
4115|12|1976
3334|11|1975
4111|13|1993
6650|13|1971
4109|0|1985
7864|14|1961
4109|7|2005
4107|13|1973
4107|7|1982
4107|9|1991
8958|0|2005
3025|3|1973
6508|1|1981
8443|12|1985
4107|12|1991
4102|4|1988
9531|10|1991
4101|11|1997
4101|7|1962
4292|7|1975
4100|10|1980
2875|3|1969
4099|13|1975
8931|14|1962
4098|13|1964
4702|5|1994
4098|5|1966
4098|6|2003
8998|1|1998
2759|13|1977
9845|7|1979
4095|7|1996
4095|0|1990
2925|1|1989
4094|11|1997
4092|13|1990
4873|6|1970
2668|13|1968
8878|3|1975
4091|1|1969
1656|7|1999
2772|14|1969
4090|0|1999
176|11|1993
4088|6|1992
1504|11|1979
4641|13|1970
4083|1|1971
4080|8|1999
4077|2|1995
580|6|1966
4077|8|1984
4892|10|1994
2498|2|1993
4073|14|1995
1420|11|1962
1784|13|1988
3475|1|1988
4073|11|1990
3676|14|1989
4073|1|1966
4071|14|2005
4070|10|1971
4068|1|2003
4068|14|1996
4067|9|1986
4066|10|1981
4064|10|2007
4064|6|1984
8185|7|1999
8683|2|1978
3199|0|1962
4063|13|1991
2508|3|1990
6764|12|1960
4062|8|1974
1047|10|1993
4061|8|1988
4061|13|2005
4055|13|1961
3640|7|1965
9491|7|1982
4055|1|1992
4054|12|1995
4054|6|1995
4051|4|1962
5312|7|1984
4051|7|1993
2467|14|2003
4048|14|1980
7935|13|2005
2750|11|2004
4047|2|1987
4803|6|1993
4047|1|1969
4046|8|1981
6486|10|1967
3634|12|2005
4045|5|1980
3380|4|1990
4042|13|2000
9978|0|1973
3063|6|1977
4040|6|1995
471|3|1968
3910|9|1968
3494|1|1980
3298|12|1967
4039|2|1962
3994|9|2005
4350|5|1993
4039|12|1984
4036|3|1977
4036|7|1972
4036|13|1985
3008|10|1960
4035|6|1982
3431|10|2002
4035|14|1981
4034|4|1970
3848|7|1990
4032|5|1992
4030|3|1999
4029|11|1971
6357|8|1987
4024|8|2000
5626|1|1971
4023|13|1961
4020|11|1994
3972|11|1989
3705|2|1990
4020|14|1988
8071|12|1974
5919|10|1965
4019|9|1968
9392|9|1976
4018|9|2002
4353|9|1987
3248|4|2000
4017|4|1999
4016|5|1971
4015|12|1985
4014|9|1965
4013|5|1981
4012|1|1974
2173|4|1966
5607|7|1984
2404|14|1970
1395|3|1992
4010|5|1963
3283|2|1970
3287|13|1993
1701|14|1996
4007|4|1966
4006|10|2003
9432|4|1974
9762|0|1993
4005|0|1976
4004|4|1986
8237|8|1998
4003|2|1990
661|6|1960
3715|7|1968
4002|5|1993
4002|6|1970
7316|5|1994
4002|10|1976
4000|3|1991
3999|10|1971
970|4|1987
3998|1|1973
3998|3|2006
3997|1|1961
3997|3|1971
3834|12|1961
9198|5|1981
3996|12|1961
7648|1|1974
4893|3|1968
4181|2|1964
3996|13|1996
3993|4|2007
3993|6|1961
9078|9|1978
3992|4|1992
2912|12|1982
3992|10|1996
9690|12|1967
3991|0|1990
3990|8|1989
3988|3|2006
3988|5|1966
3985|11|2006
3984|4|1989
6360|11|1979
3981|7|1962
3979|4|1968
3977|14|1997
2663|1|1985
3976|7|1991
3976|12|2000
8481|6|1985
8684|7|1974
3975|0|1962
3975|12|1981
6133|3|1976
3975|3|1964
7293|3|1972
3974|7|1963
3974|1|1995
5818|6|1960
3973|0|1976
8787|4|1993
3973|6|2000
3209|10|1969
3969|12|2002
3967|10|1965
8770|4|1973
3868|9|1994
3967|8|2003
757|6|1992
9542|13|1983
3966|10|1991
3966|7|1974
6089|0|2002
3496|5|1963
2524|8|1988
3963|8|1960
3963|6|1970
3961|9|2003
5000|9|2003
3961|12|1965
3960|14|1995
3959|2|1974
2217|14|1973
3956|12|1971
3954|13|1979
5249|10|1983
2890|3|1978
3951|13|1967
7602|0|1994
3950|14|1989
3946|9|1966
3945|13|1993
3944|1|1996
3116|11|1981
3685|13|2002
3943|7|1962
3942|6|2006
4803|14|2006
3941|0|1973
1433|11|1964
3941|4|1967
4191|9|1980
2800|13|1964
2435|13|1971
4213|1|1961
3938|1|1990
3938|5|2006
2789|5|1989
9064|3|2007
3938|7|2006
9945|6|1985
2654|1|1980
7803|14|2003
2495|7|1989
3938|9|1987
3653|2|1989
3682|10|2004
3938|10|1966
5520|8|1995
3676|1|1963
3937|7|2003
3937|9|1990
8903|11|1982
3937|3|1989
3937|14|1990
3936|14|1963
79|6|1992
2011|5|1987
3931|2|1996
3931|10|1975
3208|14|1989
3931|8|2007
1992|9|2002
3739|5|2000
3931|12|1971
5902|12|1997
3930|1|1962
8795|9|1997
9034|11|1995
3926|12|1993
3926|13|1994
3926|9|1994
894|0|1999
3924|2|1978
49|1|1983
3924|7|2005
3812|10|1997
3918|10|1975
3917|3|1968
3678|1|1993
3604|7|1968
3917|0|1981
1091|14|1966
3592|12|1976
3623|7|2002
3917|12|1977
2460|12|1970
9316|6|2001
3916|3|2000
3916|1|1992
704|0|1979
3914|12|1970
1209|0|1986
3913|0|1966
3913|2|2007
9365|8|1987
4342|10|1961
3913|5|1978
3913|11|2007
61|6|1965
5316|13|1997
3913|10|1985
3912|13|1983
5608|1|1960
3909|12|1985
3908|3|1960
9556|8|1963
4800|3|1985
3905|14|1996
9171|13|1986
3610|5|1967
5715|0|1998
3904|13|1989
1698|2|2003
9452|9|1971
3902|13|1999
3902|5|1994
7436|8|1972
3413|6|2001
3902|4|1969
9413|1|2001
3899|1|2007
2480|2|1977
3897|4|2001
3897|2|1972
2186|13|1973
3896|5|2004
3895|0|1979
3894|9|1996
3787|12|1985
5775|10|1961
3893|2|1996
3892|0|1970
6550|2|1985
3891|6|1977
349|9|1978
3361|9|1981
3054|4|2007
3889|2|1970
6907|1|1986
3094|5|1971
8999|11|1976
3889|12|1996
3889|4|1967
171|8|1985
8498|0|1983
3887|12|1981
3887|0|2007
3886|12|1977
3885|0|1983
3381|8|1964
3884|2|1982
3489|1|1978
4972|7|2004
3883|4|1962
3883|10|2003
2666|12|1994
5138|4|1970
3881|6|1963
3820|1|2004
624|10|1981
6646|14|1970
3879|9|1968
3963|2|1975
3878|3|1985
3210|13|1996
3878|14|1983
2415|11|1964
3877|5|1981
6404|5|1983
3299|9|1997
1762|13|1966
7576|13|1962
3874|8|1977
7017|6|2004
3874|11|1967
3524|3|1960
3873|10|1974
640|12|1990
3873|9|1975
9149|14|1974
3873|1|1991
1809|5|1982
3859|4|2006
3872|10|1983
730|11|1970
2745|2|1976
3869|10|1982
3867|2|1960
8504|8|2001
3866|5|1993
3864|3|2006
3863|3|1968
4065|9|1978
3862|2|1987
3862|0|1979
5883|4|1964
3914|1|1987
3861|2|1973
3861|12|1963
3861|13|1975
704|6|1965
3859|14|1978
3857|11|2002
460|11|1998
3856|8|1960
3231|10|1991
3856|4|2006
3855|12|2007
3855|5|1983
3854|2|2001
6392|2|1960
3854|11|1992
3852|8|2002
6315|12|1990
3851|0|2002
3851|14|1978
3850|7|1971
3849|7|1964
559|0|2004
3945|6|1984
3848|12|1977
5707|12|1967
3848|13|2001
8891|12|1971
3846|0|1981
8142|5|1981
3841|4|2003
8397|12|1995
3840|8|1972
3838|2|1975
3350|9|2003
2948|2|1988
2620|10|2007
3835|12|2007
370|3|1980
4495|14|2003
3835|9|1967
8240|7|2006
3835|2|1961
3834|6|2002
3831|14|1971
6158|7|1999
3830|0|1994
2424|9|1965
3830|4|2004
3829|12|1988
9916|2|1968
3828|8|1978
9742|7|1975
3828|13|1981
6616|10|1971
3370|3|1995
3827|0|1976
7006|11|1971
7562|4|1973
3827|2|1995
2237|14|2000
8350|12|1968
3826|9|1994
3826|13|1964
3825|3|1987
7026|7|1993
9801|4|1979
3824|9|1965
3824|1|2002
3822|4|1984
155|9|1976
572|12|1994
4973|13|1961
3822|0|1991
3232|5|1973
3820|7|2005
1968|0|1972
9665|12|1965
2938|12|1979
7985|7|1968
3820|13|1975
2036|4|2004
3819|3|1964
2375|5|1981
3817|3|1973
3817|1|1992
3817|14|1976
3815|14|1989
6329|12|2005
7170|12|2003
3815|12|1997
8924|11|1983
3815|11|1964
3814|12|1960
2277|8|1994
3813|1|1963
1281|13|1973
5119|13|1978
3813|12|1973
3812|5|1962
3811|0|1963
3810|7|2004
3809|4|1981
121|1|1987
3808|12|1970
7142|14|1979
3365|3|2001
3807|5|1969
3806|10|1984
9585|6|1969
3806|8|1976
2935|4|1963
6089|6|1984
2922|13|2003
3806|7|2003
3805|6|1977
3416|8|2004
1127|4|1960
3804|0|1971
3802|2|1964
3802|9|2003
8668|11|1968
3802|5|1995
699|0|2004
6537|9|1995
3802|1|2005
8788|9|2001
3603|3|1986
1764|6|2005
3799|5|1995
3508|3|1972
3796|2|1988
4066|3|1993
3796|13|1964
3344|4|1988
4896|13|1985
3795|6|1978
3794|4|1970
3792|9|1999
855|3|1997
2431|6|1960
5975|3|1990
3791|10|1962
3789|6|1995
8270|9|1971
3784|4|1998
3782|2|1960
3782|1|1968
3781|11|1988
3780|12|1992
3778|3|1994
3775|11|1977
859|14|1972
3775|2|1972
3775|13|1975
1729|8|1976
5548|14|1964
3775|14|1969
6433|1|2004
9672|8|1962
4114|10|1970
3773|3|2006
3771|5|1977
3770|7|1976
2858|12|2004
3318|9|1967
6089|7|1989
3960|11|1996
3769|8|1994
1905|14|1992
4118|4|1993
6903|1|1977
9019|2|1969
3769|0|1981
8176|11|2001
8961|10|1988
3769|4|1965
4108|6|1964
3768|6|2002
9697|3|1969
3768|1|1988
3768|8|1984
3768|12|1987
3766|12|1984
9680|8|1964
3766|14|1985
1006|3|1973
3186|2|1970
3762|7|2001
3762|12|1980
8783|12|1986
3762|1|1975
4709|12|1970
3762|6|1978
3761|3|1982
898|1|1986
5411|10|1980
3759|14|1981
833|9|1988
3758|0|1994
7360|10|2003
3755|11|1961
8453|0|1992
3753|3|1969
1819|4|2004
3510|0|2000
3753|2|2000
2007|12|1981
5134|10|1983
3753|1|1989
1324|8|1966
3750|3|1969
2107|5|1978
3749|9|1982
3747|0|1969
8588|9|1971
5635|13|1978
3744|12|1979
9959|2|2006
4519|9|2000
3743|12|1996
3666|4|1965
3741|7|1994
3741|14|1973
2930|8|1993
3735|5|1991
7519|12|1995
3735|12|1992
5968|11|1975
3369|13|1980
3324|10|1969
3734|10|1999
3734|14|1969
8344|11|2006
3316|14|1987
3734|13|1981
3733|7|1976
3733|5|1980
767|8|1990
3732|5|1994
4180|10|1964
5301|9|1981
3729|5|1987
3727|9|1982
8886|1|1960
3519|1|1971
7136|2|1972
3727|13|1979
2604|12|1975
3726|13|1986
1285|3|1962
9771|1|2001
3726|8|1966
5316|6|1973
8074|10|1987
3725|11|1998
2110|11|1962
3725|0|1963
3723|8|1987
3721|9|1981
4870|0|1988
3719|6|1989
8810|1|1967
5597|11|1998
3717|12|2007
3578|3|1973
520|0|1991
3715|10|1993
9835|4|2000
3713|14|1993
3712|8|1960
1535|2|1972
4993|7|1975
2997|12|1975
3712|9|1962
3710|11|1970
8735|6|1995
3707|14|1997
3707|7|1982
3706|3|2000
422|2|1976
3705|3|1978
825|13|1976
6435|14|1981
7607|7|1976
3701|5|1967
7415|13|1990
9068|14|2005
3698|14|1977
2888|9|2005
3698|6|2001
3698|8|1978
1657|8|1981
3696|2|1979
3695|2|1968
3695|13|1974
3694|3|1997
3692|7|1983
6252|8|2002
3688|4|1988
2988|6|1983
3685|1|1989
3684|4|1976
2489|11|1973
3683|10|1975
2855|0|1965
3682|2|1985
3682|4|1976
3681|14|1963
3680|6|1977
3680|5|2006
3679|0|2002
3678|14|1981
3696|5|1960
3676|2|1960
3674|10|1997
3674|2|1997
2644|5|1982
3672|3|1974
3672|2|1991
3668|5|2000
3666|7|2005
3666|1|2000
3665|7|1969
3665|10|1988
1387|3|1985
3664|8|2002
3661|1|1983
3661|9|1962
3609|6|1993
7753|9|2002
3660|4|1982
8767|6|1982
3858|3|1971
4380|0|2004
3660|14|2001
3660|7|2007
3658|12|2000
3642|13|1979
2425|12|1988
6323|4|1979
3657|8|1974
2324|13|1986
2811|10|1979
3657|3|1976
7502|13|2002
3559|14|1988
3655|12|1977
2841|4|1973
3655|10|1960
3651|2|2004
1672|12|1980
3651|12|1975
3338|6|1998
3644|0|2007
3703|9|2007
3643|4|1972
7112|11|1993
3640|13|2000
3370|8|1988
1875|14|1969
2498|10|2007
3640|10|1998
5408|6|1972
3640|12|1982
2792|14|1999
9956|4|2005
3636|13|2004
3073|11|1990
3635|7|1999
1281|8|2002
3635|9|1962
6147|6|1971
3634|4|1963
3612|7|1980
3634|9|1994
3634|11|1960
2695|6|1990
3633|2|1985
3632|9|1963
8025|3|1981
3632|0|1997
3629|1|1986
3626|7|1980
3626|6|1977
3625|1|1983
3625|4|2005
3624|3|1996
9543|10|1975
9787|6|1979
3503|0|1960
5507|7|1980
4872|3|1965
3622|0|1980
730|14|1983
3620|2|1976
3619|10|2004
5475|9|1988
3555|14|1990
1821|4|2007
6544|1|1974
9535|1|1999
3618|13|1988
7160|0|1993
3001|2|1991
2689|3|1967
3618|11|1980
3616|3|1997
3616|11|1973
3615|12|1967
5509|11|2005
3615|13|1977
7628|7|1980
2526|12|1976
3614|8|2003
3611|10|1993
3610|4|2004
3610|10|1992
3607|10|1976
3500|7|1965
3606|7|1986
1489|5|2002
3577|5|2002
2189|9|1968
2406|2|2002
3606|13|1994
3602|11|1986
6688|7|1988
3602|10|1965
3602|5|2007
3598|3|2006
3592|8|1979
2737|2|2007
3592|0|1983
2771|12|1967
5917|8|1965
3589|1|1968
3369|10|1989
4420|6|1963
3589|13|1966
5734|13|1994
3588|0|1970
3587|7|1988
6937|0|1961
2716|12|2006
1430|4|1972
3580|1|1964
3579|9|1974
3578|9|1982
568|14|1960
1233|4|1983
3577|4|1969
3575|11|1977
3575|8|1963
4375|2|1961
3575|13|1993
7830|0|1961
3574|10|1975
3569|5|1980
3568|5|1965
3566|10|1966
3564|8|1998
3563|6|1974
837|5|1982
3562|10|1979
1103|0|1964
7714|7|1999
5848|4|1966
3562|2|1971
5254|9|1980
3558|9|1975
3558|3|1982
3557|4|2004
9966|12|1987
2707|10|1967
3555|4|1986
3546|10|1982
1124|1|1974
1717|8|1999
4496|9|1989
3546|1|1966
771|9|1963
3546|8|1962
3545|10|1999
7149|7|1991
3424|8|1978
2062|5|1997
6311|3|1982
9552|6|1985
3544|10|1984
3593|8|1984
3543|5|1981
3543|1|1966
3543|3|2001
9495|14|2002
4857|14|1993
3543|7|1977
3542|11|1974
3018|2|1999
8733|9|1985
2777|1|1994
3541|0|2007
3149|14|1986
3349|11|1978
9326|13|1978
4758|13|1980
3540|10|1971
3539|8|1997
75|6|1991
3538|4|1997
3537|4|2005
3537|10|1988
3537|11|1967
3534|13|1999
8943|4|1993
3533|11|1979
4519|0|1987
3532|7|1967
3532|12|1973
1109|14|1984
3528|7|2004
3527|7|2000
3523|7|1971
3522|9|1978
6441|9|1978
3521|6|1960
3520|11|1960
3519|0|2002
1109|3|1968
6566|8|1990
3518|1|1988
3517|14|2004
2301|10|1989
3146|11|1964
7629|10|1974
5169|14|1992
5436|1|2003
3517|6|1968
3517|5|1981
292|11|2007
2741|6|1998
3516|14|1974
3515|4|1961
3515|14|1984
6539|0|1961
3512|0|2004
3509|3|1979
361|5|1996
3508|2|1962
3507|5|1997
3472|1|1960
3506|4|2001
6471|4|1995
8406|12|2006
3505|8|1981
3500|8|2002
3500|14|1972
3500|11|1987
3500|2|2007
3497|14|1999
3493|8|1967
9008|8|1990
9372|5|1974
3064|9|1980
3493|12|1992
3492|11|1974
3487|9|1986
2730|12|1993
3484|4|1965
3483|9|1966
5642|3|1987
3483|0|1986
3480|9|2003
684|1|1997
3478|8|1978
3478|9|1977
4519|4|1980
3475|7|1989
9163|5|2006
3474|13|1966
3474|2|1985
3471|7|1966
3471|10|2006
690|8|1973
3469|8|1986
3904|12|1981
3141|5|1963
3468|11|1996
3468|14|1971
3467|12|1993
3260|14|1964
3467|4|1978
3466|6|1990
3466|0|1976
1626|4|1990
3541|13|1962
3466|4|1977
3465|2|2000
3464|7|1985
3463|11|1993
8232|11|1992
3462|7|1992
3561|11|1967
3462|14|1973
4324|7|1963
3462|8|2004
3471|9|1971
3461|11|1997
1326|14|1960
7463|6|1967
3461|9|1984
3460|8|1968
3457|11|2003
3456|7|2006
3456|14|1996
134|5|1978
3454|7|1979
3450|5|1989
3449|4|1981
3106|6|2007
3449|1|1978
6059|5|1975
2411|14|1968
3446|11|1992
2469|9|1978
688|2|1985
3445|10|1968
3445|1|1969
3439|0|1979
8599|9|1961
3123|11|1991
3437|13|1978
3437|14|1976
1523|9|1983
3436|2|1995
3435|5|1980
3435|3|2007
9531|6|1970
3435|0|1974
3434|0|1993
3432|11|1991
3429|6|1964
9004|4|1989
3427|8|1991
3425|9|2003
1244|3|1984
8315|1|1996
3423|2|1981
3423|9|1985
8117|14|1963
3421|4|1985
4454|7|1996
3421|1|1968
1561|10|1961
6547|3|1988
3164|13|1986
4199|2|1972
3420|0|2005
5921|3|1995
3976|0|1973
3414|2|1971
8517|10|2001
3971|12|1966
3413|8|2007
3410|8|1982
3409|13|1962
3535|7|1981
3409|7|2001
861|9|1968
5564|14|1991
3406|14|1992
4513|7|1984
3403|2|1997
832|13|1987
8028|5|1961
3402|14|2002
3402|10|1972
3401|4|1983
3400|4|1979
3400|5|1992
5814|8|1967
3399|2|1994
3187|2|2000
5975|7|1963
3397|0|1967
6236|3|1984
3395|6|1979
3393|4|1999
6435|1|1961
3392|6|1982
2845|10|1975
1045|11|2003
2522|6|1997
3392|13|2003
3391|11|1996
