Person|Post|creationDate
3666|46312|1982-01-30 08:39:48
3108|84193|1987-09-30 08:52:09
6616|13300|1994-10-08 20:24:28
3101|9145|1983-08-13 08:37:50
3666|19234|1964-10-29 05:25:36
7394|20692|1982-06-14 02:11:15
3666|22192|1993-03-31 06:07:20
7218|95086|2001-05-01 00:22:32
3665|22015|1989-08-03 17:46:08
3665|32805|1970-02-10 12:35:54
816|16047|2003-02-08 19:27:16
3663|4839|2001-02-10 03:01:34
7481|8448|2004-04-07 09:26:58
3662|54675|1992-09-23 13:33:42
3662|32224|1976-05-16 16:35:54
165|89801|1998-05-14 11:54:23
4733|96537|1985-01-17 23:22:44
3662|22171|1986-04-16 18:52:26
3660|54549|1999-06-17 21:56:37
6166|26120|1993-09-17 10:35:25
9354|68467|2001-01-01 16:30:36
3658|25935|1962-07-20 00:30:17
2104|77204|1977-02-02 01:25:14
3657|82689|1971-01-25 03:27:17
3657|93117|2003-01-07 08:36:53
4082|19180|1990-07-14 17:51:54
3655|78172|1979-04-14 03:13:31
3445|24444|1967-01-05 02:25:39
6391|5137|1984-01-20 18:34:12
3652|48575|1991-12-14 18:57:43
3651|60189|1977-10-04 00:23:30
4823|83660|1971-07-12 08:09:02
3651|24858|1983-12-16 10:58:16
8600|91103|1985-01-23 12:12:46
3206|98240|1975-01-07 07:24:59
3651|85433|2004-07-09 16:53:18
6934|89218|1988-02-12 09:29:42
3651|34507|1989-06-16 11:29:11
8127|37101|2002-04-03 12:04:43
3650|24769|1979-03-16 06:04:12
2275|17626|1980-01-30 16:44:47
5643|77333|2001-01-16 16:04:11
3649|95003|1994-10-01 13:24:18
3649|40121|1987-07-02 13:45:11
8438|84417|1980-06-27 18:52:33
3649|60151|1987-09-29 22:14:45
3698|48270|1966-06-16 23:38:52
3648|65192|1977-05-02 17:33:29
3647|70367|1968-04-09 14:42:02
3644|88975|2005-12-12 17:14:09
3540|53644|1988-07-09 22:30:18
3644|8847|1989-10-30 19:29:48
3642|36552|1975-12-16 02:12:25
2540|73231|2007-01-22 16:53:40
3642|68039|1973-09-04 04:24:42
5160|48380|1963-12-12 07:58:11
3639|14230|1974-03-04 15:45:54
3637|66970|1969-11-15 07:06:37
9912|29289|1980-10-28 23:32:22
2571|12135|1973-02-23 13:37:07
3637|45070|1973-03-28 05:24:14
3421|27873|1975-02-28 14:29:14
3635|40425|1987-10-12 13:32:29
3634|46686|1984-01-04 01:48:35
5396|12754|1978-06-23 16:04:24
3501|86532|2006-04-03 03:08:09
3632|34002|1962-05-22 17:33:21
3630|84148|1993-11-07 15:45:37
6313|42068|1975-02-10 05:40:35
9043|92892|1986-05-11 08:08:38
5575|32804|1978-08-30 22:34:54
3625|9344|2001-05-29 20:38:33
2879|69232|1986-07-15 13:21:23
7433|2581|1992-08-05 05:54:00
3623|20654|1980-05-07 19:54:31
6581|23724|1963-08-06 13:39:24
3621|85420|1993-01-25 19:33:55
318|23553|1987-01-16 07:27:28
2930|22318|2000-09-06 07:58:42
3620|94198|1964-11-11 21:11:28
1765|59350|1989-12-28 01:21:47
2703|66785|1970-08-13 00:39:07
3620|60645|1993-01-27 18:57:42
3022|25620|1973-07-17 22:23:09
3620|24992|1971-10-01 22:04:57
9407|65287|1976-09-27 23:36:57
2817|12845|1995-06-14 12:47:11
3617|4520|1977-03-13 16:23:35
6490|46865|1971-08-15 06:19:03
3617|28915|1992-11-01 08:04:10
3717|98316|2004-11-20 01:31:24
3616|80674|1994-02-18 12:44:23
7281|23837|1960-10-17 16:53:15
7774|80303|2006-12-20 14:52:36
2759|30028|1973-03-29 21:11:06
3616|39650|1976-11-18 15:58:19
3614|17238|1969-09-01 23:29:55
2120|69705|1979-02-13 10:23:45
3612|32910|2002-03-13 04:31:22
7958|95608|1986-12-10 11:26:10
3612|92768|1998-02-04 22:21:23
3611|94430|1996-04-21 08:28:42
3817|54040|1975-06-24 18:14:03
3609|65689|1980-07-09 10:32:12
8265|25202|1981-09-01 04:18:44
3609|98923|1969-06-23 05:05:15
3441|11595|1973-03-20 11:30:54
3606|24297|1976-01-29 01:05:16
4569|55389|1975-01-30 13:28:20
2792|6832|1990-04-12 17:33:23
3605|87053|1980-06-08 21:27:28
3604|88880|1993-07-28 18:06:16
9492|31304|1997-08-08 21:09:17
4072|15662|2001-04-04 09:13:57
3602|49102|1973-03-21 16:09:36
1144|40490|2003-04-15 13:35:46
3575|37450|1976-01-21 21:17:57
3601|78801|1967-09-14 04:38:24
3432|60090|1962-07-16 17:46:02
1510|53105|1978-04-16 03:24:35
1644|26506|1989-10-30 17:50:43
4508|1580|1987-06-30 12:25:45
3623|3174|1983-09-16 18:17:21
3600|30186|2003-04-10 03:00:49
3599|54867|1992-01-15 10:12:21
3598|49889|1963-01-14 04:09:06
3598|16249|2004-03-04 02:25:05
9062|80347|1974-05-12 04:53:28
3598|58923|1964-05-21 22:04:14
5761|94369|2006-05-16 11:15:10
3598|85237|1969-11-29 04:13:19
2015|41420|1985-08-20 09:43:10
3447|20067|1976-04-30 13:28:17
8113|97124|1961-01-15 21:07:50
3337|96728|1963-12-13 19:59:52
3598|37444|2005-04-22 07:10:10
3597|64527|1986-05-29 21:21:06
8893|2980|2004-02-10 02:00:33
3597|13170|1984-10-17 15:13:03
5291|76097|2000-05-30 08:23:28
3594|66228|2001-06-21 00:24:28
595|85203|2008-05-28 08:43:16
7677|71649|2002-02-19 01:27:34
5708|3417|2006-09-02 11:25:33
2811|93207|1975-03-28 09:57:05
7315|3380|1968-08-03 11:25:20
3593|82971|1970-07-20 18:39:35
5813|2280|2002-05-18 10:59:31
3342|36301|1968-05-29 19:09:20
3162|81021|1969-08-21 15:40:08
7213|49952|1994-03-07 08:24:29
3590|35832|2007-03-04 09:38:41
3390|85670|2005-04-25 01:32:13
3588|74966|1983-03-06 17:32:27
3586|91594|1960-01-16 14:11:43
3585|69380|1984-09-06 16:49:07
6335|2365|1991-04-21 03:55:38
3582|69908|2005-05-17 02:01:52
1098|86398|1989-12-23 05:23:54
3198|5280|1985-10-06 06:31:49
3027|11125|1971-03-20 05:46:42
1970|39404|1982-06-26 21:15:06
3582|40642|1964-06-01 02:34:28
6269|36182|1976-07-17 06:54:52
3582|74980|1983-08-29 22:23:04
146|95343|1994-06-17 20:51:32
3581|94305|1996-07-09 09:06:14
3580|2411|1989-12-27 15:23:27
3578|94584|1962-12-12 07:35:35
3576|92659|1964-03-02 18:45:34
5612|73741|2007-07-20 11:52:19
5355|22279|1987-03-02 17:19:04
3575|10518|1976-03-26 08:32:09
3575|48192|1971-09-02 21:58:41
594|54570|1961-06-05 12:31:44
3454|89903|1974-12-15 08:33:23
3574|73753|1962-03-12 22:50:53
7952|21859|1969-11-04 19:07:45
5992|34052|2003-07-06 01:03:59
3573|21161|1965-09-19 14:20:09
3573|1358|2008-03-11 02:34:30
1022|71898|1975-08-09 13:51:00
4699|43478|1981-05-04 09:15:08
3086|60324|1996-03-29 19:25:56
3572|49071|1999-07-11 04:06:25
3572|97141|1995-10-14 23:36:03
660|98943|1983-06-24 20:25:01
3572|88636|1991-01-24 09:35:49
3570|70038|1972-03-30 21:07:34
3569|62234|1960-11-07 21:07:06
3569|12829|1997-06-11 08:49:49
324|28229|2006-05-31 07:01:24
3568|10095|1986-12-02 13:13:30
3567|27063|1973-01-23 09:20:06
1711|35277|2004-02-08 19:52:07
3566|82214|1993-11-27 21:11:54
4188|94428|1997-09-12 02:27:13
3565|52277|1961-08-12 20:12:19
3565|48761|1976-06-27 12:12:09
7895|22173|1990-07-21 19:46:27
3561|1401|1969-11-17 23:29:33
2417|4271|1983-04-13 22:10:21
3559|96393|1998-11-19 20:25:40
3557|73011|1990-09-19 16:11:45
3556|42432|1976-10-09 08:19:06
1728|28003|2008-09-11 22:48:43
3555|90948|2008-04-04 22:33:13
4843|34707|1996-05-03 07:47:36
3555|7631|2003-10-14 13:03:15
3553|33314|1971-01-29 10:05:06
2426|79130|1961-05-31 20:23:27
6986|30570|1995-10-12 03:45:46
3552|58834|1988-08-16 05:45:45
3551|29554|1973-10-15 09:19:57
1269|99450|1965-09-30 13:28:05
8949|56873|1978-05-10 15:25:34
3551|59079|1996-08-30 17:18:12
3551|27266|1985-10-11 08:49:07
298|27025|1989-06-07 05:49:35
5199|33505|1967-08-28 13:03:09
3549|37526|1990-09-25 09:07:01
3549|28657|1990-09-20 02:48:47
3547|70100|1979-03-03 10:02:53
3546|98271|1988-12-11 23:43:43
3545|22049|1976-09-29 15:09:34
3543|34287|1961-03-23 01:30:37
9486|36199|1965-07-25 21:05:01
3541|401|1970-01-22 07:59:07
3540|249|1976-03-13 02:08:29
3380|45587|1977-09-07 16:08:29
8559|36314|1972-01-06 10:05:29
3537|18189|1990-12-01 00:56:09
8121|58415|2002-06-24 23:40:55
2553|40985|1993-12-18 16:24:33
4180|26747|1997-04-07 18:06:11
3537|46723|1986-06-02 22:41:15
4424|43244|1979-04-07 22:33:57
2549|97322|1988-03-05 00:28:02
3532|2302|1960-11-19 16:20:32
3532|3195|1997-01-16 18:47:18
3531|34626|1980-04-21 13:40:46
1162|16969|1983-09-21 21:53:07
1643|75770|1970-01-06 04:02:05
9903|22265|1968-01-20 12:30:03
3530|2777|1990-02-16 02:46:29
3528|98394|1971-04-22 09:45:18
5929|3021|1975-04-25 23:17:47
3528|8293|1981-07-25 01:07:27
3276|54010|1990-01-31 12:30:29
2421|912|2008-11-14 00:55:45
3527|43287|1972-03-15 23:47:27
3527|29068|1977-02-28 16:00:33
3525|33415|1998-06-30 10:04:05
3522|99620|2007-09-30 13:25:33
7159|56848|1993-08-11 01:40:10
3522|99340|2008-03-06 20:57:50
3521|40453|2002-07-11 07:39:16
8419|84088|1995-08-03 15:26:49
3515|36753|1984-11-11 03:10:56
3512|8090|2002-10-19 00:32:53
3511|39843|1967-08-05 07:37:15
310|26005|1986-02-12 01:37:11
3511|14745|2000-06-04 15:38:28
2710|24790|2003-12-06 03:01:15
3506|99741|1977-08-01 12:30:08
6109|80503|1988-08-27 04:37:00
3503|80438|2002-12-04 13:30:16
5304|23513|1972-04-17 07:38:27
2860|81165|1969-06-12 00:08:26
3503|47849|1978-08-06 09:24:27
3502|91710|1994-08-25 03:02:33
6799|16737|2004-04-29 12:29:48
3444|62529|1989-06-12 12:48:44
3502|34928|1990-02-04 08:18:47
3502|71520|1994-05-28 17:34:20
3500|1210|1999-11-29 05:27:41
3500|92439|2003-07-09 13:37:42
3500|87192|1994-11-09 02:22:57
3500|89963|1980-07-12 06:34:35
3499|59225|1975-09-14 22:34:56
3305|36272|1982-06-15 22:30:34
3035|48836|1982-02-22 22:11:42
3498|87249|1987-03-30 00:56:30
3497|53278|1962-08-24 15:01:05
756|5145|1986-08-15 00:56:12
3496|41743|1993-12-13 16:29:02
282|92770|2000-11-27 00:57:47
1642|19828|1965-10-02 18:13:00
3493|93275|1960-10-07 15:10:34
7559|96369|1994-10-05 07:23:06
3493|23681|1961-12-29 09:33:35
5534|37782|1991-01-09 01:02:00
3491|40255|1986-01-06 07:35:59
3247|89543|1979-07-15 13:52:12
3486|81441|1967-08-22 08:52:32
3486|84124|1964-07-07 12:38:58
2929|54767|2004-03-06 08:57:12
3483|48971|1977-08-29 11:59:08
3483|12934|1964-08-06 21:53:33
3483|93282|1973-06-24 10:07:54
8063|68978|1997-12-31 23:53:13
3481|93356|1987-06-03 13:08:31
4049|52676|1984-08-03 21:07:13
5862|9822|1997-08-06 21:06:37
3264|52017|1996-08-13 09:02:26
2531|8812|1976-12-22 08:59:42
3478|75572|2007-03-26 23:47:10
9508|41849|2008-07-31 17:15:00
3478|77830|1978-02-05 11:17:48
3477|9066|1985-04-08 20:08:15
3476|18192|1975-08-02 18:30:07
3155|66455|1978-02-03 01:01:44
3475|42412|1992-01-26 11:17:33
6126|6988|2004-08-24 10:27:40
3855|22614|1993-01-21 16:13:21
3475|45402|1969-12-23 15:20:49
3474|30922|1974-01-10 12:11:43
3474|4226|1971-10-02 01:36:26
4865|70765|1970-05-28 13:53:35
3474|4205|1990-08-26 15:36:32
9662|94052|2005-10-03 21:05:34
3473|29272|1981-09-18 20:07:05
3471|58265|1992-05-18 06:27:35
6618|45355|1991-02-14 03:07:12
2991|47391|1995-11-01 08:17:20
3470|22203|1988-08-15 18:06:26
788|74186|1969-02-15 08:47:18
6183|66128|1970-12-05 11:04:03
3469|61672|1975-05-30 18:44:34
3465|41719|2000-05-31 02:37:08
3464|79908|1960-07-29 18:00:05
3464|6991|1966-04-11 01:30:12
1432|47050|2006-08-31 18:53:14
3464|88948|2002-07-09 04:13:45
2622|6696|1999-11-18 14:59:40
3460|59982|1989-10-07 22:48:37
3459|59911|1983-08-07 10:14:13
9264|96076|1982-01-21 01:07:32
3451|29689|1980-12-10 10:46:15
3367|77081|1964-03-12 08:57:58
9123|84188|1998-03-09 15:34:12
3450|55853|1973-02-17 06:22:06
7294|39256|2005-09-03 17:18:51
3450|90564|1997-09-17 05:41:03
3449|5632|1969-07-03 21:15:00
3448|60560|1985-06-12 19:40:37
3448|80179|2005-01-20 09:30:18
3448|46247|1961-05-24 08:55:32
1851|82877|1991-07-20 11:42:23
9813|70163|1979-01-14 23:35:15
3448|27789|1990-05-31 09:27:13
3320|99482|1977-02-18 21:30:32
3445|78032|2005-09-12 03:49:48
4186|34203|1964-04-15 03:32:32
3442|11201|2000-01-21 23:43:37
3439|61056|1979-08-30 00:21:58
7312|31312|1964-01-02 00:57:02
9429|68850|2005-10-04 21:54:58
3439|93388|2004-02-29 16:02:35
3438|45828|2005-09-02 01:29:03
3438|71870|2004-03-06 13:14:13
3438|5115|1983-10-19 00:13:50
3437|86161|1973-01-01 16:04:15
3435|3735|1981-05-20 06:16:04
3432|54042|1982-05-29 18:49:24
9363|60151|2005-10-06 02:17:50
3432|29566|2003-01-22 20:03:25
7356|86839|1984-11-15 08:11:05
3432|18518|1970-05-24 04:49:11
5229|24387|1985-03-21 09:15:35
8092|78858|1993-12-24 12:16:21
3431|69941|1981-05-21 09:31:51
7140|70445|1965-05-08 10:31:40
8621|14931|1960-08-24 23:20:55
3430|97523|2008-07-18 11:54:25
3428|11660|1987-09-28 21:31:34
3426|46164|1991-12-03 05:07:48
3426|71503|2006-06-30 17:52:23
3425|57510|1987-04-21 11:16:05
3425|23388|1971-11-28 10:38:56
3424|50709|1971-12-10 08:50:53
3419|81847|1991-12-24 04:54:51
3419|75500|1983-12-14 13:26:10
3418|43585|1995-12-11 00:35:16
5799|17549|1967-07-26 22:00:57
3418|40279|1963-06-16 23:50:12
3416|20196|1981-12-01 02:07:13
5712|17087|1960-11-03 12:39:31
8128|36586|1979-08-01 10:57:25
3415|68002|1972-02-14 20:03:43
3415|86085|1986-11-10 14:48:25
3413|60457|1961-02-08 18:00:30
3412|53356|1963-08-26 08:31:56
3383|15263|1972-03-14 09:49:32
3075|38349|2007-03-31 01:07:05
9181|3348|1998-09-17 03:48:37
3412|1342|1989-02-19 12:58:26
2455|7032|1986-04-11 10:47:37
6136|68231|1981-02-28 00:35:29
3412|98706|1992-08-31 11:04:23
9885|77528|1981-06-29 18:30:17
4446|15757|1983-07-08 03:42:15
3709|64709|1989-03-08 11:35:21
3411|92893|1986-01-05 02:26:56
3408|59048|1962-04-09 17:51:13
3407|24678|1989-12-07 09:40:03
8751|65242|1969-01-07 09:40:03
3406|28379|1986-11-24 00:42:30
8187|31274|2002-07-10 23:08:47
3405|78606|2003-03-09 14:58:26
3404|87903|1967-09-19 08:43:21
1957|33405|1991-07-30 15:21:51
6351|21109|1981-05-17 14:00:37
4628|70766|1989-02-24 06:40:19
2962|81883|1965-10-26 12:50:50
3403|40549|1964-01-30 23:36:00
3403|72623|1983-04-28 11:19:21
3402|6803|1962-02-23 08:48:14
1979|49105|1976-12-29 00:57:33
3401|96280|1977-02-17 23:34:19
5616|67187|1981-07-22 03:06:22
3400|52027|1985-10-19 13:24:34
3399|82788|2003-04-14 06:48:37
3399|10708|1977-11-08 16:32:50
3394|58454|1985-08-05 01:10:44
2036|52521|1968-11-22 19:54:50
5845|10665|1989-11-30 12:27:31
5584|66766|1980-10-03 16:43:19
3393|93201|1993-06-14 02:15:20
3391|49610|1994-12-10 03:42:19
3390|50465|1971-06-12 05:57:22
6436|75334|1965-02-19 20:32:46
7539|28867|2007-01-12 16:42:54
3387|8690|2000-02-17 13:12:30
8469|29223|2006-03-07 12:58:53
3387|65423|1971-04-04 05:53:48
9756|47261|1999-03-05 03:16:34
3386|41722|2007-02-13 17:17:16
3385|82166|1975-11-02 18:52:12
3918|51160|1962-08-22 17:31:12
9118|16705|1971-11-20 11:58:59
9608|94536|1962-03-28 13:15:01
2798|51512|2006-05-15 11:50:09
3385|64423|1966-10-26 11:15:50
3384|43556|2004-11-24 23:07:10
3384|16185|1961-11-04 19:10:42
3384|9919|1960-10-07 18:35:46
3382|81298|1978-01-11 11:07:54
4954|31394|1983-08-14 11:27:39
3381|72205|1976-05-24 07:08:26
3381|67568|2001-10-05 10:25:48
3380|41184|1962-09-06 03:25:53
3379|18821|2003-07-05 14:14:33
8799|40711|1991-12-27 18:00:01
3378|55848|1993-04-30 16:48:06
3378|73399|1966-06-16 18:01:20
3205|971|1983-10-05 02:05:01
1935|97925|1987-11-23 23:37:44
4144|17033|1988-06-07 18:39:38
3375|92512|1972-03-29 18:11:37
3375|18248|2003-11-06 01:04:33
7190|15558|2007-01-18 20:26:24
5798|12418|1985-01-17 06:17:18
3374|76550|1996-05-14 07:44:10
3374|66105|1975-12-12 00:49:10
8392|61891|1965-07-19 18:25:12
3374|42496|2004-05-26 00:10:14
3374|46675|2006-10-14 18:20:00
3371|66622|1968-09-30 17:35:12
3066|38904|2008-04-26 03:06:01
1428|59811|1989-07-04 06:13:18
9586|54949|1993-08-19 14:23:19
3371|80611|1961-04-30 22:48:18
3370|25272|2002-02-08 21:39:29
3212|87265|1982-01-04 22:12:23
3368|6614|1998-03-18 08:25:41
1078|23343|1977-02-10 17:05:54
3072|83667|1997-02-12 03:33:31
3365|82322|1991-07-27 06:07:35
3360|38103|1973-11-14 22:48:28
9977|60639|1963-04-17 10:46:37
7601|66835|1984-03-05 10:36:01
3358|11323|1976-01-20 21:22:32
3357|52844|1992-07-11 20:46:18
3440|93961|1991-12-12 09:20:27
3357|69878|1990-02-07 08:02:58
1416|49927|1989-02-28 13:31:37
3356|12655|2004-06-19 06:00:04
3353|9523|1960-03-22 14:57:26
3197|42193|1977-05-26 16:05:22
3351|1526|1997-04-13 00:35:47
9212|729|1985-10-24 15:39:35
3351|49045|1998-12-19 18:59:32
3349|32863|2001-11-28 07:08:27
3349|932|1985-03-26 08:02:18
3349|26583|1991-05-23 15:04:22
3348|93413|2008-10-30 06:03:23
3348|62650|1973-03-02 09:30:30
9643|89746|1971-12-08 13:11:25
3347|11023|1980-06-02 23:27:36
7464|79198|2000-09-24 04:56:26
8747|12687|1971-07-25 21:24:56
3346|12545|1988-10-19 11:32:22
837|91413|2000-07-10 16:18:48
8060|41141|1963-06-03 09:48:37
7444|35278|1963-07-01 15:44:21
2987|85052|1992-04-01 23:31:28
118|20887|1998-11-08 12:59:12
3346|90997|2007-05-17 20:53:05
2736|9810|1986-01-24 22:45:38
4437|98662|1965-10-11 14:30:31
3345|72091|1973-07-28 04:02:19
5637|88772|2001-11-25 07:33:57
3342|10681|2004-04-08 18:40:02
3340|30425|1997-10-10 13:34:26
6287|40013|2002-10-09 06:37:52
2886|198|1990-11-03 00:59:12
3339|92155|1965-03-03 06:36:18
8837|93076|2004-03-26 11:47:50
2534|49804|1998-10-01 03:26:31
3338|59903|1980-12-31 22:20:21
3338|37138|1967-11-22 05:02:41
3338|34727|1999-05-23 13:51:44
3337|67355|1986-02-27 08:07:33
3559|81888|2000-03-09 02:11:32
3335|10807|1979-08-01 22:19:04
2093|86785|1998-02-12 14:40:04
3334|67674|1976-12-02 18:03:34
3333|53313|1964-10-07 12:55:05
3333|94871|1977-04-22 04:46:31
3332|12723|1980-06-09 01:30:26
863|45301|1973-01-08 12:18:33
1121|74391|1988-08-07 04:25:48
3331|63906|1977-10-24 16:22:19
3330|75945|1990-07-04 06:11:51
3329|80936|1986-10-02 13:29:23
2905|79020|1962-04-10 11:33:29
3329|97475|1962-06-03 01:15:21
6576|23478|2004-05-28 16:27:10
7891|48822|1994-07-10 23:49:40
3327|97487|2004-08-31 07:04:18
3327|74395|1962-02-04 09:33:11
9907|82204|2001-11-21 07:15:36
3325|64589|1967-07-17 13:01:33
3323|24924|2003-12-28 16:28:43
2488|79619|1977-06-07 13:36:04
259|20840|1969-08-25 23:54:25
7999|49855|1984-05-25 09:56:43
3322|49743|1991-07-21 13:52:10
2583|41849|1987-09-19 02:09:51
3320|54360|1981-12-01 10:08:32
8596|765|2008-08-17 16:09:15
3284|95337|1965-06-01 20:53:30
3320|33934|1969-07-12 11:21:47
3036|32525|1972-12-11 16:52:44
9599|21335|1979-01-06 19:19:27
3317|22447|1986-10-25 16:11:00
4624|82857|1979-11-10 03:55:07
9696|19692|1969-02-28 06:55:59
3317|2912|1980-12-08 11:42:30
4062|75038|2000-01-14 20:25:17
3316|40748|1998-12-17 03:05:31
720|66987|1960-07-27 12:30:47
9293|38378|2008-04-10 21:50:26
3315|8968|1967-10-09 05:18:04
3310|67695|1961-10-30 05:17:08
3011|822|1965-06-24 07:31:06
3310|57181|1972-01-16 18:21:59
3310|63533|1992-06-11 17:17:32
5537|13044|1985-03-05 09:52:32
3309|81864|1969-05-09 23:40:13
9354|52671|1979-03-30 23:37:01
3307|36427|1990-05-06 05:31:26
1957|13132|1987-10-21 19:46:09
3307|32925|1987-02-04 19:21:51
4333|741|1974-05-14 20:59:51
3306|16763|1961-01-28 10:04:32
5857|87896|2000-08-05 07:35:05
3303|39023|2001-11-06 20:27:26
8839|44144|1996-09-29 07:22:13
3302|30855|1968-01-29 04:31:09
3300|64736|1998-06-05 16:47:01
3300|83888|1969-12-16 17:58:31
798|43143|2004-02-28 18:03:26
3300|43030|1974-09-26 09:42:58
3299|27081|1966-08-04 00:47:58
3299|42500|1999-07-22 03:59:14
3298|84897|1963-06-18 21:47:31
3298|82059|1978-11-18 03:05:07
854|64742|1984-06-11 10:15:52
2650|49574|2008-06-06 07:14:43
3297|24725|1972-07-20 04:43:04
7293|72957|1967-04-10 19:54:15
9720|30581|1978-09-03 19:50:58
3297|76897|1985-11-23 07:35:23
3296|93524|1970-05-20 01:00:40
3295|79948|1973-02-06 14:15:53
3294|20024|1991-01-26 04:39:24
9122|30239|1988-10-08 12:22:38
3293|88339|1995-03-05 02:30:10
9339|64303|2005-10-19 07:13:35
3293|60862|2000-05-12 19:41:01
9263|83159|1983-02-02 01:24:24
3292|2122|1990-10-14 19:14:46
3291|11842|2000-05-13 11:37:56
2577|16701|1971-02-16 16:26:07
4847|7461|1966-11-05 14:07:05
3290|85702|2007-08-02 21:21:31
5985|22891|1969-04-07 19:23:54
3290|31925|1963-10-25 14:57:09
1974|52610|1962-03-07 12:30:36
3289|19526|2000-10-30 13:37:49
3287|6277|1982-08-19 06:53:37
3284|21170|1989-02-16 00:32:37
3284|94774|1988-05-28 00:40:32
3283|36954|1971-02-11 15:59:21
3283|91272|1976-10-20 10:23:42
5245|23437|1969-02-23 22:17:17
3280|45015|2006-10-15 06:22:10
263|50413|1984-10-07 01:40:37
8443|9965|1974-09-29 03:44:13
3279|33507|1984-04-28 03:22:40
9437|98520|1963-08-04 07:59:29
3278|45101|1985-08-07 04:14:11
466|95276|2008-04-24 21:34:12
2928|61679|2000-09-02 21:13:43
2737|59647|1984-09-30 17:55:09
9251|7567|1972-03-31 20:26:47
3278|67805|1972-12-24 02:29:10
3276|93398|1991-02-01 11:20:06
7100|84063|1986-03-22 14:58:03
4436|20344|1972-12-01 08:53:36
3275|52813|1960-09-02 22:49:44
3274|24447|1997-11-07 12:30:59
4721|8985|2002-05-23 18:24:18
3272|32548|1976-06-28 13:21:15
2290|15480|1996-02-11 18:07:36
3271|6591|1977-04-14 10:42:53
2199|20278|1963-12-09 02:37:28
9132|91397|1968-09-26 10:23:20
8290|11365|1980-08-25 01:32:16
4940|5023|1981-05-13 19:56:29
3271|72463|2000-12-28 01:48:40
3270|88014|2000-04-03 04:39:50
4617|14593|1990-06-22 13:18:29
3268|16113|1992-11-29 19:01:08
3268|45012|1992-03-31 20:03:31
3265|68665|1984-11-11 13:13:02
4779|75316|1983-12-27 20:02:44
7020|49920|1999-05-13 11:45:07
3264|94763|2004-08-14 11:51:06
4088|5106|2003-02-15 18:10:00
3263|99429|1968-09-13 21:22:24
3262|16693|2007-10-21 06:59:36
3262|17540|2004-02-07 08:17:47
3262|40696|1966-05-23 19:34:07
2486|92504|1994-07-20 17:55:03
3260|6772|1992-11-07 16:53:08
4998|79215|2002-04-19 11:02:09
3259|90140|1990-08-01 15:55:16
3258|15654|1994-01-15 18:20:20
3256|34744|1972-07-25 17:46:16
3255|6690|1993-11-05 10:26:17
3255|54096|1996-04-18 14:28:43
3254|11958|1979-05-09 05:26:35
495|86409|1976-12-26 03:39:34
3253|8970|1986-02-04 00:19:40
904|25257|2003-05-30 05:37:12
3251|12662|2005-12-21 08:27:32
3250|90598|2004-07-06 15:46:13
3250|45018|2000-05-30 00:13:18
3249|43706|1968-05-23 10:07:16
3247|1821|1979-09-14 18:57:18
1307|91668|2005-08-12 11:33:55
2878|54975|1996-09-27 03:25:40
7447|89029|1966-02-09 07:29:55
3247|83078|2004-07-14 19:11:01
3244|51305|1964-10-21 09:44:45
3242|45500|1980-10-26 18:37:47
2873|44190|2000-05-15 04:53:55
8495|26539|1994-09-11 13:15:52
3434|91922|1998-04-03 19:32:57
3242|53391|1960-03-05 05:02:13
4642|83450|1969-05-22 02:32:39
3241|21950|1962-07-30 06:37:00
8166|81590|1962-08-05 21:29:44
3240|31233|1998-09-08 05:31:46
7943|14137|2005-02-21 15:57:20
3239|75643|1991-06-09 06:32:24
3239|6494|1983-02-11 16:53:08
3238|84246|1973-05-07 18:36:51
3236|17127|1960-08-08 15:07:10
6851|28988|1968-11-03 23:32:06
5764|51055|1988-04-03 06:07:18
3233|60995|1990-03-18 06:28:04
3232|56805|1964-05-20 03:43:21
7688|5672|1984-03-21 21:16:46
3231|52294|1969-11-12 09:10:58
3231|48401|1982-08-09 16:10:33
3230|54270|2008-09-25 05:33:54
3230|18193|1986-01-04 18:23:18
3229|45296|1977-11-20 22:29:08
3228|15400|1985-04-18 13:00:49
3227|89302|1981-01-13 11:35:01
3225|49059|1995-02-11 07:57:59
5092|73227|2008-07-05 03:35:34
3224|63962|2004-05-02 04:18:36
3223|51040|1965-03-09 11:44:48
3061|70767|1989-07-26 20:41:41
3222|95033|1972-02-14 00:30:40
1572|26106|1980-05-06 07:22:20
3609|18297|1982-04-29 17:56:08
3221|37654|1981-06-01 17:19:19
3217|31358|1991-08-15 02:17:30
6167|98723|1992-01-28 19:08:48
5407|85475|1973-10-24 00:51:44
3216|61005|1978-05-07 22:09:11
3214|16593|1970-06-05 09:06:54
2076|7844|1983-08-13 00:52:20
3213|81506|1971-11-14 20:01:07
7339|82006|1981-04-05 20:19:35
3212|34351|1992-03-23 00:07:49
