Comment|Comment
190397|33860
164521|83601
190398|29354
126111|92476
190401|189601
42330|66469
142726|146796
190402|107551
190406|80369
190406|117678
190407|65484
190408|145985
68672|194449
190410|190510
35606|157370
190411|89381
164250|194635
190412|36259
190413|192424
37872|90939
170370|195023
190413|47737
190417|47308
190418|40948
13743|130505
190421|83462
53622|173408
83809|35108
190422|200167
190424|102868
128473|161118
190424|99651
59514|172203
190424|40410
190426|107635
190427|5171
118422|165266
190429|113758
30963|77518
82638|22250
190431|43588
24702|121482
76890|179375
190431|25261
28572|193643
190432|157253
190433|114233
190434|82156
84350|112253
94216|63108
153448|194088
190436|135964
190438|21922
190438|48627
154655|196005
185823|3291
190438|120624
61982|148430
190438|31537
190441|149239
190441|95602
190442|11164
190445|155576
190446|197108
36395|4117
190450|26436
42966|53510
87739|48915
190451|164353
72171|42530
190453|98972
5305|28422
168353|161798
190453|103640
78649|195831
190453|51966
190453|103817
18345|13029
43140|169159
174997|173436
190457|12079
190457|104313
190457|143796
70456|148818
141752|104708
188312|78796
190461|96029
176888|148482
190461|177704
190462|184947
110610|38377
153025|154902
190464|173977
168971|77202
190467|35540
29080|131520
70146|79817
190467|170753
190468|86541
179989|102537
190468|86090
190472|32769
4441|95187
190473|193117
190473|58635
49492|199932
190476|11397
190477|80948
24245|124616
190480|32463
90900|198111
190481|75264
71799|191104
77589|154858
190483|169227
139771|55352
190484|97109
190484|187445
10607|14273
31637|180346
190484|142730
190489|140265
156341|6990
190490|27195
69610|73947
190490|68114
190491|123738
90105|104547
190492|126457
39019|112631
78892|60626
92307|178972
190496|49607
183314|170
190498|135920
190499|166864
41909|76866
190500|37434
25349|39397
83696|184428
190503|130473
190503|77268
190503|34936
31179|77262
75915|87402
190504|141424
135793|143445
190506|186245
190509|183779
150642|134565
173437|92199
190509|148403
190510|11854
190511|147318
190513|156276
178294|56517
190513|114698
190513|75164
176255|114348
190515|58810
100659|131459
190516|179927
5718|178445
51657|198497
190517|20916
190517|149066
190518|37337
41720|140457
49151|76453
190518|198644
190518|30519
22047|55316
127779|140080
190518|52063
190519|127599
107989|127707
113562|186901
190519|56460
13550|20493
190519|16422
184929|19051
189472|141938
190520|1036
190520|174788
174659|99235
186485|150987
190521|172334
190523|3120
190525|178947
105087|75378
150335|32706
190526|152560
71801|186704
190527|179377
129099|129059
190527|8985
149514|18219
190527|26215
159354|106134
190528|108639
190528|15338
15181|140908
69604|12748
153097|154279
175860|97235
190530|132891
190533|130104
5652|139033
36797|158704
115222|51042
144579|155018
156048|60119
162166|12935
190535|191105
190535|73854
72715|39854
102491|85221
131567|199610
190535|198130
38426|108414
190536|172817
72517|21308
190537|13692
88646|86636
190538|188739
190538|124742
153836|171032
190541|160790
108264|154497
150404|164649
190542|71965
23051|67905
74124|106840
148828|184937
167007|19391
190544|165010
190545|35339
26570|7017
190545|71108
131869|84168
190546|69895
190546|15038
1514|99218
26420|73581
106908|186589
190547|99951
18023|165311
103022|40268
160422|152941
190553|38830
4288|163757
11256|69926
23654|62703
37516|192823
190554|70972
23236|62498
117278|144048
190555|187511
18851|102387
190556|113532
190557|128138
66705|125479
78306|26233
190561|102568
24737|19694
120386|177649
190561|140609
24226|59267
49454|159317
190562|133950
94726|38772
174683|191856
190564|5321
37558|191615
162054|74182
190564|48562
42616|158395
190565|171205
167854|129377
190567|43475
190567|41823
26049|5397
30359|61724
124896|57183
190568|177016
56671|80895
190569|14450
104093|193700
135127|104477
190571|16688
32286|187970
149830|83080
162663|69004
190572|116026
77413|136776
190572|184267
121486|60872
172875|142465
190573|92500
190574|46999
48041|96158
168097|115464
190574|126524
123433|80855
140437|125109
190578|185667
79827|147496
190579|119124
111742|148678
190581|113108
54549|76809
190581|180727
190581|89254
190582|48093
141723|159908
190582|17775
190582|143044
190583|274
60078|134155
190584|88801
95204|15276
190585|41768
190585|115485
120381|95275
190586|123915
23330|165786
81109|77322
135069|70138
190587|187031
190587|100984
190588|119288
190588|197571
190588|190254
154721|128115
190589|34827
136309|126709
190591|33625
190592|96953
190593|50117
66821|43792
190596|126589
37470|124488
159275|85296
190598|115700
77425|46809
96050|139830
190599|13279
190599|110617
58197|142383
84551|149149
175358|143894
190601|47931
27864|174077
179615|161552
190604|125586
117395|145863
190604|72450
138692|75134
190605|50929
185088|153594
190606|36310
108630|129974
190606|185489
14808|105453
190607|137232
5344|102124
190607|84536
36968|101595
89779|138023
107226|89845
190608|191353
52747|13676
146210|6881
190610|122788
172848|77673
190610|168600
146497|72912
179641|66591
190611|161463
190612|95990
32378|42590
90940|95673
190612|141378
86450|146325
190613|2825
190613|140346
26765|32343
190613|131066
189854|196671
190614|92
190615|81441
107360|176778
124512|168358
190616|34256
190617|22400
129676|145640
190618|130422
190619|195811
153849|40840
190620|119753
190621|32981
112078|38894
190623|182167
30620|87400
190625|65458
164600|125858
190626|122846
190626|140564
69734|185090
190627|14612
190630|134018
105457|95438
190631|125994
60192|157798
190634|73818
190636|9161
190637|75078
70835|176832
90176|76383
190637|197118
52568|63942
82231|139662
190638|177780
190638|151169
26083|13665
190640|36041
190641|44782
97855|12805
190642|142965
4343|108833
117058|108259
190643|182512
188830|155491
190645|196540
100041|129093
190645|27178
56402|71189
167240|89199
190647|63276
51793|88662
190648|105537
86122|47514
155574|63904
190649|116880
63480|97820
190653|199561
170979|94348
190654|76845
54980|4883
190655|173093
4675|188706
144945|24149
190655|92924
190655|145936
68412|141373
131286|183812
183756|51599
190659|181001
59491|43159
157639|38720
190662|176972
9446|109801
190662|157880
13674|111722
82502|1297
190663|66675
69631|142029
190665|165362
190665|188656
89382|125056
136723|25434
190666|25607
190666|40815
190667|174855
58817|5529
190668|57461
19756|31330
190668|78111
190669|183790
190673|77482
21583|186349
190673|124983
145281|157198
190673|11783
76332|177305
190673|152807
190673|109316
22522|15126
48686|110629
190675|91462
190675|39830
89664|62159
94565|7137
107177|47649
190678|71201
142303|141979
176676|110442
190679|33640
190680|62417
76462|80
165076|118378
190680|141653
190680|130061
34561|14015
190682|125631
190684|177006
19725|108612
110225|156454
190686|144661
13803|34168
56962|14453
166664|174357
190686|156727
110108|85085
190694|5547
19411|87704
69527|9897
184150|149683
190695|115633
190696|56153
19206|119263
57572|116266
132890|190489
190696|161466
190697|185051
9228|135953
22009|83760
190697|39081
99031|186856
190701|49672
190701|65565
149209|46752
166407|158881
190701|24057
62210|143525
190701|16293
108361|117272
122465|171608
152962|81464
190702|89225
190705|1784
84376|163702
87336|62968
148709|169801
190706|191001
22730|148659
59351|52443
190707|144748
76488|178853
190708|94233
158285|91147
190708|129604
12695|192319
190709|119996
16563|154575
77951|197894
190709|141082
145448|34638
190709|169737
36852|176745
184039|93401
190710|169753
190711|179682
190713|87606
123753|66777
190713|158526
96800|188291
190714|5510
190716|54191
190716|26582
190718|52864
125438|49414
190718|119248
190718|83997
190719|42356
37551|66297
164541|13893
190720|72856
117594|77464
161574|128493
165539|91761
190720|32944
93278|34990
100089|110391
147383|169261
190721|29729
190721|14966
190721|199201
14720|13561
104289|197842
190723|118440
190725|185661
118534|160359
190726|94555
5822|9490
108400|177834
190726|93355
125894|117341
190727|93033
190728|80689
190728|161169
11483|109310
144606|156847
190730|125311
190731|42337
151241|16778
190733|11034
190733|24224
47751|174164
52892|41846
190733|75648
30662|151004
72061|66863
82165|121697
190734|54675
190736|27108
190736|60077
96148|98347
116682|66923
190737|41648
21913|103732
190737|195293
190738|114825
190739|11305
190740|101708
22353|112208
190740|37693
70066|151307
190741|8918
190743|41854
21690|109491
190746|36651
190747|197509
190747|64569
37326|60770
106241|69769
190748|161836
127985|16593
190748|39337
62771|85627
126358|160482
151050|178449
190752|58718
85265|54053
190753|90327
172385|27738
190754|162285
190754|134262
147152|93251
190754|60458
166112|46119
184495|156607
190758|32797
18324|162991
85478|72309
190759|37694
79326|29257
190763|83500
73750|162118
190765|137619
170977|88516
190766|71240
190767|100504
178148|117733
190768|10522
190768|86577
13979|110856
127319|89110
139584|131685
176068|167053
190769|15734
165298|63288
190769|130702
56533|47894
190769|165864
190770|174028
113516|15871
190772|67108
23177|62645
170266|32652
190775|151614
190777|140554
190777|63281
91546|185806
190780|155835
190781|27057
190781|18770
16138|85721
31037|193264
190783|115944
190784|2284
77213|159793
190786|80943
190788|81360
190788|145764
50213|38077
190788|23352
106708|109700
149369|165380
190789|154307
190789|184645
73143|61634
190790|83944
190790|106747
44032|156962
46692|191188
190791|65110
87005|164974
190791|13599
190792|72963
66930|34284
190794|107224
169475|122723
190799|101490
86144|197297
155032|133751
190799|187585
14702|184171
190799|47334
190799|109195
190800|43918
135068|35001
190801|150317
37887|116579
190802|144022
21497|80510
190802|194823
1359|11914
190804|170223
85871|1939
190805|79306
80022|155317
90771|131336
190805|42320
190806|134632
190807|39757
91803|42851
169113|100840
190807|93316
190808|151405
190808|160892
155348|21063
190809|19716
190809|19470
190810|114236
150484|136885
190810|32064
40978|193097
130396|118777
190811|175696
190812|186813
12917|14639
15850|122602
23005|152352
129324|53415
190812|165378
4615|117316
36935|77845
190813|200278
190813|65000
64359|196998
117143|115759
142358|262
162142|155478
190813|152123
117195|83117
190815|178490
190815|121668
3233|41870
190815|64996
83371|62655
190818|1066
67898|171894
190818|32403
190818|157039
190820|101548
23780|41382
30570|186223
190821|132488
190822|41564
190823|197446
139735|23317
190826|18056
190826|162819
190827|193506
32936|140838
190829|62019
190830|48377
66602|175879
110781|162186
135052|28478
190830|61912
98437|5077
190831|24677
190831|140336
21826|119079
190834|100834
190835|157162
190835|16851
29558|153626
120522|117479
127260|196497
190838|193889
190839|21299
190840|163385
190840|197490
104600|5159
162776|94111
190842|167878
34992|131324
53040|194001
122376|175378
190847|29357
190848|147131
70748|170600
190849|2634
14337|29241
190850|150009
644|50541
90145|122661
190852|48115
59755|169675
62942|164809
167241|192630
190852|118313
16734|105212
64414|111260
125939|75825
190853|62260
37411|184211
190856|53259
73797|28476
190857|130944
190857|140417
67324|33000
190858|45078
190860|65755
190860|81313
190860|139099
190860|101076
77525|97541
128452|101741
190860|127903
25548|6171
75779|76183
190861|11157
190861|167523
115597|26244
133555|116690
190862|105157
104540|187909
190863|125070
190864|24007
72848|132106
190864|109794
114685|182447
144991|14455
190865|77816
121429|53986
190865|200017
190866|195080
133782|76297
162575|186030
190867|121979
47364|24572
133177|97970
190867|114666
151880|172368
190868|62903
31750|134097
190869|156643
190871|5964
106995|151691
130248|34070
190872|109147
29130|129047
190872|194381
104873|113212
190873|112748
30144|20676
151175|69123
190877|151779
40398|98439
190880|117953
176832|66365
190883|156969
190891|135557
39521|7974
190892|168303
41972|59018
43250|97605
190894|14555
157292|15403
190894|85158
190895|128739
53786|12389
133207|5456
190896|159789
190897|14812
78514|85240
190897|50964
108549|61893
190898|117430
190899|111671
8045|15060
108020|21982
190900|33801
27052|84571
190901|113499
190901|72297
140235|61943
156602|154894
190905|11386
41469|153958
190905|24390
173889|179072
181443|103048
190906|61077
147012|106654
190907|163941
2109|80816
37873|134748
168423|111143
190908|25413
190909|166644
93262|375
190910|164381
190910|177158
36485|43303
143771|115305
190911|143703
7458|183977
99619|79921
190913|48907
4373|49493
99821|153311
190914|54307
190917|161243
93340|79789
190917|61858
18060|155175
88242|97122
190919|94476
190919|79950
158744|98764
190919|115824
190922|8689
41886|14526
190922|167007
190927|5283
95975|189544
190929|65500
190930|43474
10885|39981
99068|76188
190931|128556
82942|183740
190931|192513
178344|86854
190934|182037
50046|98334
190934|125169
45990|4544
131890|153588
190935|92642
51019|91898
92841|141736
108852|36219
190935|168941
26262|77412
190936|168732
190936|69121
190936|181453
85300|196682
148805|71130
190937|33746
55316|139063
190937|56354
33103|70007
190938|47170
167495|7050
190940|140492
31040|146880
80425|102508
115545|8563
190941|10800
163732|180387
190944|68267
110207|170516
157941|129639
190944|135168
136096|153924
190947|25617
3133|158447
190948|180083
172452|88363
190950|146207
144944|25879
190950|196760
190952|1921
190955|44201
190956|77396
190956|122767
120304|157817
190957|148334
187252|82289
190957|58276
19190|126357
190960|5637
34313|104707
145065|53203
190964|161372
16595|51374
190966|152206
25945|63420
115780|28401
124691|9263
190967|86793
44757|179387
190970|67143
74727|125814
185505|655
190971|159396
190971|67476
9889|71459
139157|196989
190973|2500
93454|16174
190974|73728
159149|126153
190974|97722
164273|179585
174208|118404
190975|86665
190975|13244
105612|167761
190979|13186
184505|56783
190979|145405
181834|40157
190979|804
89496|130138
100045|83293
190980|114820
98467|157134
103549|143713
190980|167360
190980|120100
20371|43738
190981|126619
15944|188065
145491|108662
171768|47761
190982|103441
15977|62373
70897|11932
190982|153566
121308|55257
190985|43226
99006|166827
168367|31831
190985|62473
190985|140266
166807|174059
190986|89561
167048|33771
190989|131452
190991|2708
190992|111232
31520|48340
135360|639
190993|82014
145467|131197
190995|104084
190995|56867
170672|199631
190997|167583
190998|185498
191000|105077
191000|18076
59764|92306
191000|96736
