Person|Comment|creationDate
5313|36455|1981-09-12 06:26:10
1802|176328|1993-07-14 10:17:16
5312|50162|1968-08-09 20:45:39
5312|156921|2007-12-24 21:09:35
4800|6601|1997-01-17 07:51:25
7819|179612|1983-01-25 14:18:56
5310|131859|2005-08-20 02:38:54
2705|85991|1978-11-06 21:02:33
5310|191941|1985-07-05 23:33:17
649|106114|1969-01-23 00:14:40
7499|116309|1985-09-18 00:58:24
5307|195379|2002-09-08 02:47:29
952|192488|1975-10-15 07:45:55
9173|71427|1998-07-13 23:24:56
5306|81776|2003-08-25 03:24:02
1679|200109|1999-03-14 11:38:15
5051|93654|1972-05-19 10:39:21
8561|30080|2002-04-07 10:09:45
5305|133257|1985-05-22 15:57:11
4749|75181|1996-11-29 12:52:37
6643|48631|1984-04-18 11:54:30
5303|42330|1960-02-02 21:26:01
1239|22917|1989-03-21 21:28:02
5302|86035|1984-10-03 14:07:40
2628|55036|1994-08-24 08:20:44
7876|16484|2005-04-21 11:50:16
6946|19939|2003-01-23 05:18:19
5302|9682|1965-06-27 15:15:27
5302|122422|1969-09-18 17:30:59
1992|52727|1976-10-03 07:11:40
5300|144138|1964-01-30 02:02:20
5299|109233|1971-11-07 16:59:04
8126|182326|1986-09-30 11:57:17
5297|60388|1975-11-01 02:23:28
5297|21818|1964-01-08 03:09:39
5296|57951|1981-10-22 10:25:08
2612|19971|2002-01-14 21:38:36
5296|107612|1997-12-19 00:32:30
5291|178274|1999-12-20 06:17:07
4682|19639|1982-10-05 05:19:49
5291|116069|1973-12-03 04:50:04
5290|130621|1964-01-13 01:09:57
8426|66361|2006-11-25 11:05:43
5289|69888|1977-08-09 15:25:27
5771|115075|1999-03-20 12:20:32
5289|8101|1982-10-13 13:07:07
2263|61033|1981-10-27 05:49:13
5288|48933|1986-04-20 00:30:38
5287|168153|2001-12-12 07:59:00
2685|160853|1976-03-29 08:10:40
5286|102737|1966-05-18 02:50:02
5285|161042|1980-11-02 15:44:16
5284|177432|1985-07-17 18:57:13
23|20050|1973-09-10 10:06:47
242|180889|1997-09-21 19:30:54
2934|93980|1986-07-29 23:58:33
5283|198628|1969-11-14 15:15:11
2409|88338|1992-08-15 18:37:30
9210|151479|1985-04-12 17:03:30
4139|43618|1964-04-24 15:46:31
5282|61713|1985-04-02 05:02:24
2739|103221|1979-04-01 06:13:33
5282|45199|2004-11-25 02:57:31
5281|113093|1978-02-13 13:13:52
5280|5021|2002-12-26 10:52:47
7241|121573|2005-12-07 18:35:12
5280|198840|2002-11-11 11:37:22
5166|93354|1990-09-24 02:21:22
2544|3472|1966-05-31 21:14:36
5280|83171|1980-06-22 00:30:08
7565|108052|1999-06-11 07:26:56
4210|135836|1980-06-01 22:48:29
864|128119|1977-07-25 14:33:34
5278|161793|1962-04-26 04:59:05
4011|120462|1995-09-28 05:56:15
7420|161211|1999-08-21 16:56:54
5277|158801|2000-05-06 08:22:33
5277|191474|1977-12-17 08:39:22
5220|65627|1982-04-04 11:02:41
5276|90154|2007-08-13 07:59:16
8524|128463|1987-01-03 21:35:19
5276|70779|1975-01-13 16:41:03
4248|132628|1980-08-29 14:31:58
5274|147991|1980-05-29 09:17:54
5273|30532|1989-07-12 13:41:35
5271|189970|1978-11-23 14:45:48
2457|3288|1975-10-01 13:04:38
5271|124726|1975-06-17 01:30:27
3309|10393|2007-12-02 20:04:07
491|99050|1973-07-03 23:08:51
2341|19682|1991-10-24 17:59:10
7459|169635|1995-07-09 22:18:16
5270|76413|1981-12-25 13:56:13
3378|119873|1994-12-31 22:12:16
5269|45567|1999-09-02 22:54:36
5269|104313|1964-08-14 20:47:29
5502|129365|1999-08-25 01:04:17
5269|160334|1983-06-21 00:14:02
578|17847|1982-09-19 08:37:49
781|130696|1998-03-15 02:12:50
7380|165606|1966-11-23 18:50:16
5268|185241|1978-05-05 19:47:29
9320|82169|1976-08-24 06:16:47
5268|190102|1965-06-22 22:53:55
8442|82696|2007-08-03 14:44:23
5267|64443|1983-08-09 14:01:13
5267|68320|1998-09-17 23:23:15
4173|103067|1986-01-26 06:06:54
5267|189465|1990-11-10 23:20:52
5075|110397|1973-03-19 21:46:43
4077|16215|1975-02-13 14:07:13
5267|149166|1964-04-30 20:00:02
5266|82263|1972-06-12 16:06:51
2587|4904|1979-10-01 18:28:25
8828|167054|1985-11-22 13:14:53
5265|17422|1986-08-30 10:04:21
5259|199837|1983-07-23 06:35:18
1627|28457|1968-07-23 13:37:48
3942|151542|1966-11-13 06:51:53
5258|160672|1979-04-22 12:33:29
4793|169737|1994-10-03 05:04:05
4136|136443|1971-02-16 10:18:45
5218|97050|1995-04-16 11:02:43
5257|4946|1998-09-30 16:58:47
3951|106875|1982-02-20 02:13:30
4834|46633|1994-07-15 14:20:47
5509|116669|1973-01-15 18:36:57
5257|169105|2001-03-29 05:26:34
5255|157470|1983-03-23 01:42:07
8728|53136|1974-11-01 14:34:59
5255|40240|1986-05-28 11:10:50
124|78892|1964-07-29 00:56:14
5255|78996|1962-05-30 01:56:58
930|70428|1979-06-05 06:57:04
3602|168435|1973-05-29 20:13:02
5253|186550|1973-04-23 02:50:21
8357|133614|1981-11-02 10:47:24
4573|102698|1972-01-16 20:26:40
3114|113193|1963-04-04 04:19:01
5252|165391|2001-02-16 14:52:41
5251|127727|1990-09-18 21:18:08
5251|138517|1992-09-18 11:22:52
560|187710|1969-01-27 15:01:34
8955|20897|1972-05-20 02:10:16
4017|81052|1969-10-19 18:25:12
6541|35990|1978-03-23 01:40:07
5251|57327|1990-01-27 08:58:02
8473|73385|1961-06-18 19:31:55
5251|55787|1998-09-20 10:37:00
5249|51421|1974-03-11 02:05:20
4649|13836|2004-03-26 10:34:01
7087|175209|1996-08-08 03:07:31
5249|174342|1996-04-06 09:09:02
5220|192005|1961-09-20 22:49:34
1318|135088|1976-07-22 11:52:20
5248|118467|1974-01-31 00:45:12
5247|86681|1962-08-29 15:35:48
3349|130149|1979-09-03 15:34:03
5245|28244|2004-07-05 05:06:51
427|43860|1983-03-08 18:27:53
5386|2663|2001-07-05 22:31:55
3038|124451|2002-06-22 23:01:27
2198|49713|2007-04-19 14:07:35
5242|89246|1981-03-19 17:44:12
5242|81934|2000-07-17 02:36:47
2529|48090|1987-06-11 03:12:38
2525|62591|1989-09-07 03:01:38
5241|87166|2006-02-07 11:36:30
9776|105681|2006-11-28 23:46:57
5240|48012|2008-03-21 22:54:06
2565|173310|1996-11-01 04:15:15
1092|54472|1974-04-01 02:57:27
5567|165217|2002-09-28 05:41:44
5238|90004|1983-06-16 16:00:36
5235|139129|1970-02-26 16:20:55
5686|111008|1960-07-22 10:11:19
5957|117746|1977-05-16 00:19:04
5235|130533|1998-08-24 22:18:23
3666|113472|1993-04-09 10:24:06
2152|23932|2008-03-24 17:39:30
5235|22699|1965-06-21 15:50:10
5234|19839|2000-07-12 11:21:21
5233|123130|1997-11-01 16:53:31
3592|104409|1986-03-27 14:58:55
5232|155741|1977-06-17 16:53:26
5231|76626|1977-08-26 15:00:01
5231|172937|1968-09-27 21:22:49
5230|64151|1987-05-07 10:25:04
5847|173216|2000-09-16 19:15:02
3110|148166|1988-01-25 23:54:28
5229|152418|1995-09-02 10:16:23
5229|25761|1982-08-30 11:14:39
1677|29583|1968-07-28 08:03:25
5226|323|1976-05-04 19:04:22
3950|99674|1997-12-17 18:32:13
8895|7595|1982-12-28 09:47:54
5225|105873|1998-03-10 10:44:07
5225|81255|1968-12-21 19:33:17
5224|74568|1988-04-19 22:49:11
5224|11893|2005-04-26 08:01:40
6013|190274|1961-08-27 05:16:03
5223|143330|1989-05-14 23:03:00
5222|2142|1985-06-29 07:04:03
6210|136367|1994-05-13 11:55:37
9599|199060|2000-05-23 20:20:30
5221|128864|1997-09-30 01:52:20
5220|180648|1999-03-05 21:14:04
5219|77044|1976-03-28 02:47:29
5216|9427|1998-03-27 08:07:11
4264|59974|1963-12-17 08:46:16
4053|70747|1970-04-12 00:12:46
7969|42931|2004-04-27 13:40:00
5216|115447|1974-11-03 17:17:56
5216|108326|1990-11-07 13:22:29
5354|129695|1990-02-25 16:51:04
5216|130244|1998-09-22 08:23:37
5215|197397|1986-02-03 14:02:30
5215|71261|1961-09-16 01:39:33
2873|63842|1974-08-12 21:21:55
6435|35319|1994-06-06 23:27:08
5215|197703|1969-12-24 01:02:55
5388|160637|1971-01-23 20:12:36
5214|161640|2000-05-23 23:43:59
5582|90251|1974-05-04 17:38:02
3009|124494|1993-11-08 07:56:36
5213|177995|1998-04-15 07:38:09
1936|161688|1979-09-30 05:15:19
2002|144489|1984-02-23 05:33:14
5212|154418|1968-01-05 09:51:12
9382|69368|1979-01-26 01:59:32
5212|183829|1995-12-31 06:39:52
4865|150688|1973-02-16 06:52:49
2375|41272|1982-06-24 16:00:50
2595|15565|1974-04-30 21:34:57
5210|157196|2003-02-22 03:28:11
5208|122749|1963-05-26 05:17:41
4741|14823|2005-11-15 02:30:09
7186|157399|1981-07-04 22:27:30
5207|187877|1965-05-30 14:12:02
9870|188343|1979-11-10 22:05:08
5207|8183|2006-01-06 13:15:38
7344|109199|1973-05-12 12:26:44
4339|92288|1994-03-29 21:43:05
2006|35322|1998-06-29 04:56:45
7689|58310|1973-06-21 11:41:08
9977|115294|1996-12-08 15:51:10
5207|107856|1983-02-21 12:08:14
9760|189211|1978-07-23 09:56:48
5206|107183|1970-04-24 17:34:04
1565|105003|1960-04-03 14:36:36
5206|183408|1967-10-06 09:05:54
2534|6456|2000-11-04 03:19:52
8264|81101|2006-04-01 23:46:58
6583|192419|1989-08-05 06:24:16
5205|59938|1964-10-15 19:01:01
5205|107207|1976-04-22 14:52:04
9470|134607|1991-04-28 14:05:31
4825|182771|1971-07-04 01:41:54
5203|26384|1977-08-22 20:33:22
5203|88259|1984-10-28 13:08:17
5021|75296|1960-01-12 23:20:43
5202|195338|1977-10-16 12:56:40
5202|159394|2003-10-15 07:44:05
582|4485|1982-12-14 06:10:22
5410|103156|1979-07-06 00:41:23
2616|192966|1982-12-03 08:11:50
9615|55333|1976-06-23 13:28:53
5199|24657|1993-02-19 06:46:33
5199|104829|1993-09-30 04:44:36
4460|81845|1990-01-23 17:16:04
1812|150636|1984-05-12 18:37:20
1967|124402|2007-01-04 01:47:44
5196|96984|1993-12-11 12:03:10
5194|97363|1982-02-20 01:48:50
5193|94209|1990-06-02 05:52:08
5191|113674|2002-08-17 11:59:19
5188|103269|1993-05-28 15:00:58
8381|19562|1969-08-24 15:21:59
3041|13594|2004-03-13 20:54:42
2434|82281|1986-06-11 19:33:54
5187|73581|1991-06-03 21:05:23
5186|180798|1970-01-05 16:23:58
4642|34238|1965-03-03 18:37:42
5185|180354|1960-02-26 13:03:51
6236|192942|1975-03-30 11:37:00
5185|12091|1983-08-25 11:48:20
7294|178847|1975-09-05 23:02:31
5185|170005|1977-12-18 11:24:54
5183|168935|1976-09-10 06:42:54
5183|180273|1976-09-01 10:49:08
5181|81382|1990-05-24 17:53:59
5181|170545|2008-01-30 06:06:01
5180|107673|1970-01-31 03:34:55
5178|113993|1987-05-08 12:47:30
5583|185948|1979-08-02 14:39:44
5178|155844|1987-08-07 13:08:11
6648|171213|1995-06-21 06:05:23
4963|194816|1966-04-09 14:40:10
5889|129460|1972-12-18 22:38:17
2910|177841|1993-11-02 18:01:53
5315|78367|1971-04-28 05:04:56
5177|103817|1961-10-24 05:47:35
9893|71477|1967-11-13 07:37:51
5176|7057|1998-04-15 13:51:49
5175|15020|1993-04-11 04:10:34
4122|76859|1988-06-14 02:17:40
5157|86227|1971-09-24 08:17:04
93|162700|1972-08-16 09:30:33
4831|18084|1975-05-30 23:37:32
4652|138918|1978-12-29 17:32:11
9639|181337|1982-05-31 09:43:49
5174|14107|2000-02-07 07:47:31
5172|77142|1990-07-09 04:23:18
2958|197460|1990-03-26 22:14:20
5171|71343|2005-03-09 03:48:09
6310|111544|2007-06-06 07:29:53
5171|142872|1989-12-08 18:30:23
5170|168402|2008-03-08 19:35:21
8609|49707|1986-07-10 09:01:07
5170|167620|1962-02-23 19:15:11
5170|67457|1969-11-23 09:50:01
5121|82252|1971-03-29 02:29:21
9036|14089|1986-12-18 22:03:54
2738|196571|1991-07-08 08:09:47
5170|121638|1981-05-19 00:53:00
5167|9204|1998-05-08 15:02:47
5167|179167|1978-09-09 20:25:06
5166|86872|1996-01-03 22:19:06
5165|100435|1986-10-18 07:03:06
2642|158792|1990-04-03 18:40:04
5162|51490|1970-07-08 07:26:50
4118|112460|1979-08-19 08:40:13
3289|29019|1980-12-06 16:50:50
5162|131080|1961-01-24 23:08:42
1870|86194|1980-07-03 21:25:38
7464|179958|1986-08-07 18:18:30
5161|119129|1999-08-07 04:33:01
4381|149810|1976-02-18 00:07:57
2610|103753|1996-06-25 06:12:57
8918|14882|2005-05-20 04:58:19
5159|185905|1979-05-03 08:19:14
6383|105867|1984-12-13 04:51:56
5159|151436|1994-03-04 09:46:45
1256|157852|1982-07-11 10:04:34
5158|80410|1975-01-05 19:00:44
2184|148607|1967-02-03 16:44:43
3738|169943|2002-07-25 20:58:43
5158|126192|2007-07-10 22:47:29
5157|188936|1997-09-24 01:29:53
3613|3324|2006-04-28 16:14:19
5153|50038|1971-09-14 05:05:14
902|183225|1992-10-21 08:36:36
5152|149744|1965-01-27 16:44:33
3748|198390|2001-01-02 06:22:46
5152|60542|1969-10-26 09:01:27
873|67014|1982-07-15 05:13:07
5151|48203|1991-07-25 06:42:17
3281|88884|1976-09-30 15:45:48
6906|95097|1987-07-21 05:17:53
8287|101151|1975-02-24 10:43:30
5148|85952|1988-08-13 14:42:25
130|32439|1964-02-19 00:05:13
1406|87599|1994-07-27 01:28:09
5148|61665|1990-03-17 13:07:25
2402|155870|1981-07-11 17:26:25
4906|66460|1981-02-16 14:32:21
5146|92711|2003-03-01 16:11:51
5143|11192|1994-05-20 04:42:21
5141|58505|1966-04-13 10:03:59
7977|120709|1966-03-02 15:27:35
3238|16210|1988-06-12 22:03:54
5139|193357|1990-03-21 15:28:21
2896|44769|1986-04-19 00:15:40
5138|187570|2000-05-29 01:10:20
8696|117520|1995-01-16 21:22:46
5136|80110|1972-10-02 15:30:55
5136|8978|1999-09-05 02:22:30
4942|135943|1975-01-07 13:01:30
5135|108057|2008-01-23 17:25:05
5135|157637|2005-08-29 13:00:14
408|173558|1980-05-02 03:21:05
5134|185220|1969-10-15 13:19:09
25|74353|1999-01-16 12:24:31
5132|110459|1963-07-05 16:25:55
5131|120946|1985-02-22 08:02:06
5130|53074|1967-10-30 15:07:22
1546|61878|1967-04-18 12:18:25
5129|139664|1967-10-24 04:20:14
8704|197672|2008-02-09 06:50:47
5128|12955|1984-04-27 11:37:53
5127|152042|1987-10-26 07:18:18
3067|135532|1981-07-12 12:05:22
5126|19381|1964-02-07 22:15:41
3906|189168|1991-08-11 06:50:53
5125|164265|1960-02-24 16:58:23
1344|33706|1975-08-15 14:00:54
5120|105673|1965-12-29 16:46:21
5120|90179|1963-02-25 22:15:21
1775|3739|1969-07-11 06:19:09
5117|180458|1976-03-12 05:02:19
5116|18797|1996-06-11 15:14:31
4420|42869|1988-09-29 06:59:57
9330|147855|1965-11-01 14:40:38
5116|47620|1962-08-18 19:17:50
9571|48427|1981-11-15 04:23:30
8174|155073|1974-08-11 13:23:01
3695|107143|1978-04-11 22:41:41
5114|158648|2007-11-13 02:12:04
9067|8967|1989-05-30 18:12:38
2785|163590|1980-04-24 08:34:10
8589|141906|1995-01-23 09:14:45
5109|152623|1969-10-07 11:27:11
1235|92698|1962-03-15 12:48:10
2661|109660|2007-10-14 13:30:17
9994|106893|1962-07-17 09:05:24
4389|143517|1998-02-19 17:18:07
5108|31699|1983-07-13 06:55:08
5106|35358|1985-07-11 16:07:41
4683|120293|1971-10-31 01:27:18
5534|39364|1987-11-10 17:47:20
2619|138768|1967-08-01 23:30:07
4702|64199|1962-10-02 04:50:09
5105|190178|2002-01-20 23:24:22
2793|114963|1995-10-29 13:50:56
5102|65386|1987-06-11 19:01:14
4626|174703|1989-09-03 12:45:15
4157|155848|1975-05-12 16:05:09
5101|198293|1983-09-15 06:51:40
5100|78440|1992-09-13 08:49:20
2109|104778|1979-03-12 06:17:39
4767|25846|2004-10-23 08:24:34
5100|76317|1974-05-04 11:55:48
9689|29054|1995-06-25 22:21:37
5130|174032|1978-06-02 10:37:40
5099|81202|1991-08-04 17:59:49
6700|152441|1970-09-12 02:40:24
5099|113348|1985-06-19 21:44:19
5098|183395|2000-08-25 08:46:58
5098|61122|1991-12-31 04:19:57
5095|29204|1962-08-06 18:22:47
5095|67646|1965-06-25 14:26:05
5403|69739|1964-01-27 06:42:22
2877|29016|2001-09-09 08:12:16
5093|168763|1980-09-20 13:35:54
5092|162590|1999-12-04 01:35:08
5092|21721|2003-01-10 19:19:08
4128|64234|1977-11-01 07:08:44
5091|5322|1995-03-03 16:54:07
9440|140353|1984-11-24 07:27:41
5090|193068|2002-04-05 12:09:34
5090|162151|1961-09-14 19:46:07
8382|13159|2008-12-19 20:51:52
5087|11501|1972-03-03 06:49:30
2493|188154|1998-07-24 10:20:13
5085|194418|2004-09-23 22:26:37
5083|15345|1965-10-20 06:11:52
5083|104750|1992-12-04 17:17:11
5080|173245|1964-03-01 13:55:02
3470|85123|1979-12-02 16:41:45
5079|159216|1986-08-31 08:53:58
9878|191564|2003-01-31 10:41:35
3681|142610|1994-07-19 00:21:23
9046|166840|1973-04-12 14:53:22
3260|167684|1986-08-11 05:12:15
5079|121344|1963-10-30 05:38:19
5056|14916|1998-05-01 19:55:32
5079|19058|2003-04-21 00:49:34
5079|130407|2001-04-02 21:58:59
5078|131653|1963-06-11 21:41:18
5076|179217|1971-09-25 23:37:46
5076|93403|1984-07-08 14:26:17
9998|80861|1970-07-18 16:36:28
5076|33829|1970-12-12 03:54:34
5074|20233|1991-08-20 02:47:42
72|158722|1970-01-07 04:14:57
1259|105528|1985-08-02 22:45:43
4626|191366|1988-04-16 01:36:16
8139|23247|1963-08-22 13:49:47
5074|96477|1991-03-27 12:48:02
5073|29441|1993-09-15 14:05:07
5073|133124|1996-07-14 09:09:53
9941|117404|1982-10-01 16:15:09
6174|23722|1998-02-11 10:08:46
4684|158953|1964-04-26 12:37:06
5071|90859|1979-10-03 00:12:17
5069|10132|1983-04-13 19:19:37
1602|20435|1999-02-14 19:22:08
2839|31364|1990-04-07 23:13:59
3900|99511|1983-02-03 19:01:43
5069|164556|1969-09-15 04:08:55
5069|173625|1990-04-14 04:07:21
5068|162076|1990-11-28 02:29:06
4590|64323|1975-11-14 21:25:23
2494|23555|2000-04-19 23:01:15
7313|150979|1996-09-25 11:23:34
5067|173719|2006-10-24 11:39:47
4319|41863|1960-04-14 10:29:51
5291|158830|1998-12-24 10:21:30
5066|9901|2005-08-20 22:18:46
7037|181038|1996-05-02 17:33:32
5065|154532|1977-12-22 20:16:40
5063|56824|1972-05-11 08:38:13
2645|66640|1961-07-06 15:55:07
638|174378|1975-06-26 12:11:53
7124|53729|1991-02-22 04:08:08
2869|69476|2008-06-20 11:22:37
5061|136704|1975-11-15 00:10:25
1583|104070|1978-01-03 16:15:44
5060|85228|1994-09-20 04:52:21
8455|32068|1971-08-15 17:04:09
5059|115858|1986-07-07 17:16:57
1584|186623|1960-02-20 13:45:55
5058|192939|1985-05-22 03:26:02
1819|165192|1999-08-04 15:39:11
2676|175450|2005-10-12 22:04:48
5058|132880|1995-07-29 00:15:06
1519|158027|2008-10-12 17:04:22
2283|104281|1999-07-17 15:35:59
5057|161739|1983-02-09 01:52:01
954|132595|2001-07-10 17:07:01
5056|104413|2008-10-06 18:53:25
5054|189377|2002-12-14 05:25:31
2760|158049|1976-03-24 06:48:37
3850|154520|1981-10-04 22:52:36
9776|92943|1963-06-07 01:03:35
5054|70969|1972-09-16 08:58:19
5053|17741|1990-06-30 19:35:15
3252|134016|1991-12-06 03:02:11
5053|29151|1968-11-10 00:00:29
9821|20114|2003-08-03 23:54:32
5053|12214|1985-06-30 18:46:59
5052|7146|1997-10-14 16:57:07
5158|34816|1981-10-26 14:28:03
4221|163552|1998-03-22 21:59:49
7172|96089|1961-09-26 13:45:19
5047|117744|1964-07-07 07:18:05
3404|191244|1990-12-17 09:45:47
2503|126263|1964-07-15 20:25:08
5046|137905|1962-10-15 13:46:43
5044|146786|1963-01-05 21:12:58
364|86148|1990-01-31 10:57:57
3542|26664|1966-03-29 20:28:55
8388|30750|1996-12-13 23:45:42
5042|143443|1985-08-07 09:00:42
562|107935|1993-11-11 07:34:00
5041|160568|1990-11-10 01:29:20
5041|86233|1969-12-11 12:34:50
5041|100366|1968-10-30 20:31:21
6151|193519|1976-12-21 09:57:48
4256|103828|2001-08-20 05:10:41
2454|109652|1994-11-18 09:10:50
5039|67396|1979-06-30 00:59:53
6716|47065|1994-03-16 21:34:59
8264|10426|1978-10-17 03:05:43
3714|152828|2002-08-20 11:45:29
3335|144524|2006-11-04 19:14:19
3998|40499|2002-09-01 10:15:52
2732|131761|2000-01-02 19:31:59
5039|147174|1998-08-31 15:11:44
5485|191347|2006-10-23 20:30:01
5037|183066|1972-02-20 08:52:40
5036|91277|2004-11-05 14:21:27
9821|95822|1973-03-08 10:47:32
4412|98037|1982-02-19 23:01:33
2635|32457|1983-07-04 19:31:28
5034|52404|1969-06-10 06:12:24
1239|123909|1969-12-27 22:53:53
7960|138869|2007-09-25 02:35:36
8907|100987|1961-07-29 07:45:40
4929|38285|1966-10-30 20:38:06
5034|5988|1991-09-25 09:04:59
183|163288|1990-12-28 06:40:09
5250|116704|1968-06-10 16:09:12
5033|162238|1994-12-23 23:37:28
5033|36793|1971-04-19 21:41:00
539|98440|1983-12-09 06:53:22
5032|87623|1990-01-13 13:58:45
4616|22992|1992-05-11 19:53:00
5031|114155|1977-12-27 19:50:24
513|86398|1963-09-22 14:54:05
641|153715|2000-03-28 00:07:16
5028|171985|1993-05-02 14:19:44
5027|193957|1960-06-18 13:28:15
1399|93931|1984-08-26 13:45:22
3610|79581|1967-04-03 08:22:05
5026|74997|1974-01-03 22:20:43
4334|141252|1971-07-14 20:07:15
2801|159388|1971-10-12 06:35:07
5024|99120|1966-11-20 19:19:46
5022|109688|1990-02-23 11:48:46
5021|82664|1984-12-27 02:24:10
2353|143669|1966-02-10 09:38:24
4095|79392|1997-09-10 16:06:24
7658|107458|2005-10-27 22:01:13
2532|194766|1961-10-14 04:32:37
8355|152729|1988-12-20 12:14:00
5020|64255|2002-01-03 11:38:30
5020|6088|1965-06-23 00:04:50
4886|70345|1963-08-28 10:27:03
5017|61092|1974-06-08 19:13:50
1308|24858|1973-09-15 10:58:55
7752|37697|2001-11-27 22:11:39
2457|142886|1988-09-25 08:13:28
5015|106922|1987-06-13 07:44:37
5015|173529|1967-12-07 01:24:59
2757|154943|1964-07-03 02:02:33
7402|133849|1982-07-17 19:35:31
5014|178252|2006-04-16 08:28:40
5566|12039|1965-10-04 10:55:10
5011|102565|1971-08-25 01:10:49
1052|121230|1963-07-13 03:35:14
6941|108038|1970-06-04 17:37:11
3916|16121|1982-01-28 12:49:39
6742|102295|1992-04-06 22:54:23
5011|20283|2000-05-16 13:01:45
5009|132894|2002-06-13 11:30:21
5499|153025|1987-04-19 21:24:07
5008|183854|1987-11-23 18:59:12
2629|53511|1960-04-14 00:54:36
6438|156362|2005-06-09 19:52:33
5008|23577|1987-05-23 05:42:46
5006|104764|1975-07-31 06:17:09
4465|1860|1984-11-19 01:46:15
5005|88436|1975-08-17 00:17:50
5004|109974|2002-03-20 01:46:53
5000|57431|1964-07-22 00:25:20
4999|54258|1966-09-06 09:51:04
4999|58486|1980-08-27 01:02:13
1496|48184|1977-07-04 22:03:52
4401|127996|1997-01-08 11:43:38
4997|60884|1974-06-11 01:42:29
4995|49241|1988-06-21 04:08:50
4994|177780|1962-05-14 13:02:54
7869|107554|1974-11-28 03:16:17
8296|119176|1991-06-24 07:21:34
4994|170695|2008-11-02 00:55:32
4991|57070|1962-01-02 04:10:22
4990|124012|1992-10-05 05:48:23
4990|62862|1972-09-24 13:29:02
2815|153460|1983-05-31 02:48:57
6614|14756|2000-06-22 13:29:42
4986|151018|1991-03-20 06:57:13
2368|111010|2002-11-05 23:27:34
4986|110207|1991-12-27 11:21:55
3066|64537|1984-09-02 18:10:21
4985|163442|1980-02-20 14:20:49
4985|20366|1978-12-20 10:10:59
9825|15345|1984-06-27 01:26:05
4984|25930|1990-11-27 08:36:50
4982|1733|1963-07-04 21:34:37
8433|111617|1966-04-07 03:19:10
9545|50409|1973-09-25 06:57:09
4981|94249|1961-08-23 08:48:14
4981|151878|1986-02-21 14:19:27
7399|43524|1976-01-27 04:14:46
4979|116010|2004-08-14 14:27:31
2896|48604|1965-10-26 02:22:13
7782|124600|2003-12-01 03:42:02
4704|77893|1964-07-08 20:31:25
3609|1839|1969-01-23 09:59:33
313|36469|1995-01-31 05:57:40
3234|175121|2003-02-04 15:22:19
6725|78703|2002-10-08 08:58:59
4978|174101|1971-06-02 12:57:26
4684|2329|1963-01-27 09:16:39
4771|88380|1970-04-14 16:08:13
3385|112719|1998-08-26 17:34:27
4978|184043|2007-10-17 04:30:33
4974|178034|1997-01-05 10:58:29
9412|106986|1971-12-13 00:46:25
3827|103124|1990-03-22 02:28:47
4973|140586|1972-06-28 20:26:22
5253|130927|1960-02-08 05:24:16
4972|25989|1969-08-29 11:03:36
4970|163854|1961-09-09 11:18:47
4970|44949|2004-08-22 16:55:22
4969|93762|1999-10-30 21:33:14
896|187418|1964-02-06 07:41:55
5186|67802|1967-04-24 01:53:47
4967|161228|1972-11-16 02:39:29
4966|37839|1961-02-24 14:14:49
4960|171470|1998-06-19 08:14:12
3218|91282|1997-06-20 07:25:31
4964|34393|1988-01-07 08:42:13
2421|15896|1998-11-07 04:26:11
6789|63544|1978-06-21 07:19:08
4963|7788|1977-11-30 08:11:40
8284|192073|1960-09-08 03:47:19
4963|49832|1984-05-19 16:35:30
6215|1698|1999-11-19 05:25:10
4005|188412|1990-04-03 07:01:25
4962|51841|1971-07-17 12:41:31
4959|60571|1965-12-11 06:36:38
1144|34095|1961-12-20 06:53:35
4959|48423|2005-04-25 20:42:41
4760|125658|1990-11-10 08:39:29
