Person|University|classYear
4102|5|1976
4100|10|1964
4098|47|1973
4098|15|1971
6484|51|2003
4097|27|1965
6055|21|1975
4095|33|2000
841|58|1964
4095|54|1985
4094|39|1971
4091|4|2004
937|24|2007
7241|38|1995
4089|41|1974
4089|6|2002
3656|36|1973
1281|33|1976
4088|48|1983
2936|39|1976
4088|52|1992
4088|31|1991
4088|33|2007
4087|41|1987
4087|8|1982
3332|36|1969
4082|18|1999
4081|25|1970
2914|52|1969
4081|6|2004
3997|21|1964
147|56|1995
4079|28|1992
645|0|1994
3520|41|1977
4001|55|1968
4079|52|1961
7384|10|1980
4078|33|1984
4077|22|1985
6671|60|1988
4077|5|1991
4076|12|1989
343|36|1974
7009|3|1996
2833|34|1995
4075|5|1964
6796|29|1992
4074|9|1995
8671|18|1974
3675|45|1994
7109|47|1985
4074|23|1998
3044|3|1985
89|48|2007
4147|36|2004
4070|15|1979
9104|1|1976
2491|54|1974
7610|23|1987
4069|45|1968
4069|15|1981
1927|51|2007
5946|48|1983
4065|41|2003
5299|21|1989
2661|11|1999
4063|31|1994
9499|50|2003
4063|18|1997
8159|48|1977
4062|56|2002
4062|49|1987
6294|35|1999
4061|17|1986
4472|19|1996
4060|3|1968
2874|29|1982
4060|10|1995
968|60|2001
5133|36|2001
4055|49|1963
7475|35|1997
4053|35|1976
2522|36|1973
1326|43|1988
7276|34|1974
4049|41|1982
4049|55|1961
3529|29|1969
9593|29|1988
8829|34|1970
4047|34|2004
1634|47|1963
4731|20|1961
4043|5|1988
471|24|1970
6206|52|1986
4042|38|1967
4068|56|1975
4042|8|1964
4042|54|1975
7273|3|1979
4040|3|1976
4039|9|2002
6711|43|1960
4037|43|1973
4037|17|1972
2375|18|1985
7873|16|1972
4037|14|1977
7011|22|2006
2674|53|1968
7093|29|1968
4036|29|1984
8271|29|1968
9345|0|2000
6561|26|2005
4035|39|1992
1582|49|2007
1762|51|1966
7283|17|2003
4027|34|1964
4033|60|1970
3020|53|2000
4033|51|1975
4032|49|1961
7471|49|1989
4031|15|1961
4030|14|1981
4030|61|1991
26|0|1987
4029|9|1981
4029|23|2000
3054|46|2000
1696|18|1999
2403|51|2005
4643|43|1978
4028|53|1970
4028|14|1966
4026|13|1993
8395|11|2002
4026|38|1964
4021|54|1968
538|47|2005
4008|49|1985
4008|61|1990
8328|58|1987
4021|11|1997
8357|24|1985
4020|46|1993
4020|38|1991
4018|47|1963
4237|26|1995
4016|59|1986
4014|26|2006
7608|43|2003
4014|59|1979
1292|62|2000
4011|18|1996
265|56|2002
3386|19|1982
3058|27|1975
4010|10|1972
4010|8|1968
120|46|1990
4008|44|1990
7254|22|1960
4007|15|1971
6348|39|1966
3758|33|1973
6005|7|1978
4007|57|1966
6844|23|1977
9859|45|1997
3949|45|1988
4006|1|2003
5892|27|2000
4005|35|2006
4004|30|1978
8490|25|1978
2669|60|1991
564|37|1971
9686|50|1994
4004|25|2005
361|15|1978
4003|21|2005
9515|52|1980
4003|31|1984
1537|0|1967
3766|48|1994
4003|43|1964
6356|59|2005
3498|59|2004
4948|59|1990
8269|2|1994
3201|23|1993
8605|28|2001
4002|0|1972
4002|43|1991
4000|12|1985
6809|12|2004
3999|43|1998
3701|51|1972
3998|56|1984
8650|31|1962
3997|39|1982
2797|45|1974
3995|52|1980
3992|17|1975
6487|33|1966
8035|45|1977
3990|35|1978
3989|9|1969
3989|26|1978
3987|39|1975
2591|40|1974
3987|43|2003
248|58|1962
3985|27|1963
1058|6|1979
3984|0|1976
3984|33|2005
780|1|1981
6336|55|1986
2884|52|1961
8858|10|1970
3571|2|1960
3983|33|1972
3983|42|1977
2893|27|1962
259|12|1984
3982|46|1978
5037|46|1971
3982|25|1979
2129|24|2005
9837|12|1975
3979|19|1990
3976|54|1978
6452|50|1977
3975|26|1972
3972|46|1983
1356|62|1978
3972|59|1966
7164|3|1960
3475|13|1974
3413|50|2005
3971|59|2004
3968|54|2002
3563|15|2005
3967|27|1991
3966|42|1999
3964|55|1988
8033|26|1968
2518|17|1961
3964|6|1998
3962|27|1980
909|0|1969
3194|11|2001
2632|53|1991
4887|55|1981
3959|21|1975
3956|56|1995
1998|10|1974
5961|1|1993
3955|3|2006
4952|41|1964
3954|2|1994
3952|10|1985
3951|58|1986
3951|41|1984
3950|31|1990
8042|29|1994
3884|54|1969
3950|24|1993
5234|20|2001
3949|41|1999
2325|47|1975
3948|61|1988
3948|37|1995
8214|62|1969
5077|52|1981
3948|6|2001
88|9|1976
3947|2|1964
7194|8|1984
4782|38|1960
3040|15|1999
3947|57|1991
3947|37|1963
3946|37|1960
1075|24|1997
8778|14|1983
3945|23|1970
9952|41|1981
3944|42|1963
3944|2|2004
5281|29|1988
3944|12|1999
1059|34|1963
6995|53|1995
3943|0|1960
6983|31|2000
8206|14|1975
3943|49|1998
5604|36|2003
3244|22|1979
3940|36|1993
3572|33|2001
8566|3|1993
3940|44|1987
905|37|1970
3182|26|1990
5546|41|1998
5543|17|1969
3938|19|1967
3937|38|2007
3693|6|1995
3158|24|1996
3933|56|1960
5774|50|1984
9728|4|1998
5129|38|1976
3933|45|1963
1947|11|1988
3932|33|2003
3932|1|2004
3931|46|1982
3931|37|1990
931|18|1986
3014|33|1969
3929|24|1993
2073|41|1995
6995|3|1993
3554|56|2000
3928|61|1968
3924|51|1968
9063|5|1984
2662|59|1992
2785|3|1978
3727|62|1975
3923|41|1971
3097|15|1977
3922|15|2004
2290|17|2003
3921|41|1976
3920|16|1978
3496|21|1994
6713|4|1984
3919|10|2001
9765|18|1997
3918|21|1965
7456|1|1987
3918|26|1993
3918|54|1981
3622|42|2005
3916|27|1998
1093|10|1976
4628|26|1997
3916|11|1977
3240|60|1974
9057|2|1970
3915|29|1996
3915|53|1965
1010|1|1966
5088|59|1992
3914|34|1984
3913|42|1997
8135|20|1992
3908|45|1978
3905|26|1979
3904|31|1976
5506|34|1970
9583|31|1991
3903|16|1971
3903|18|1984
3902|48|1971
1698|2|1988
7225|32|2007
3902|13|1976
58|19|1967
3126|36|1994
3901|0|1962
3900|60|1970
3900|32|1984
2581|0|1977
3361|61|2004
3898|11|1972
3898|19|1981
6098|15|1996
3896|36|1987
3469|23|1962
4387|0|2001
3894|32|1970
1189|35|1986
9705|23|1965
3228|3|1974
3894|43|2001
3894|24|1996
3894|45|2002
3036|47|1992
3892|45|1991
1221|41|1962
3892|14|1990
6459|20|1995
3256|21|1989
1274|53|1980
1650|10|1985
3892|43|1993
2844|59|1984
3890|62|1984
3886|12|1979
3886|41|1969
3885|37|1986
950|55|1980
3885|54|1997
3883|24|2001
3883|55|1977
3882|8|1978
3880|14|1993
1055|45|2003
6912|39|1973
3879|16|1988
3877|14|1979
5533|26|1994
3876|33|1987
3693|22|1996
4502|37|1965
3876|16|2006
3874|15|1992
3873|4|1992
7546|6|1994
3873|59|1976
3873|26|1992
75|36|2007
3872|3|1988
3871|25|1976
3636|46|1970
4922|53|1996
8987|4|2005
3348|13|1974
4256|35|1989
3871|15|1999
3870|1|2002
3866|11|1980
9372|4|2001
3865|22|1979
3865|20|2007
3834|6|1969
3850|1|2000
3864|28|1968
2657|46|1976
3864|53|1987
3666|18|2001
374|0|1994
3863|15|1965
5860|59|1976
3862|32|1977
7209|17|1981
3861|35|1987
5998|16|1979
3859|14|1966
4264|43|1982
3857|47|2000
3857|11|1971
9288|59|1977
3856|54|1970
3855|16|1993
3854|34|2000
3854|41|1969
3853|53|1974
3853|19|1971
3853|33|1988
3851|33|2000
3849|0|1963
3849|11|1962
3848|40|1994
3848|54|1976
946|46|1973
5418|58|1999
3848|13|2001
6627|39|2003
3847|18|2000
3845|38|1997
1998|5|2004
2979|38|1993
3844|52|1971
3844|8|1960
9608|2|1985
3931|54|1984
3843|22|1968
3842|34|1972
1068|33|2003
3089|30|1980
3367|3|1994
4351|19|1986
3841|21|1998
7956|35|1999
3841|4|1995
3841|33|1988
3839|32|1964
3838|19|1988
3836|38|1978
3261|47|1996
2802|11|2003
1514|16|2005
2595|6|1981
3836|51|1998
3130|18|1972
3835|7|2005
4930|4|1963
3835|30|1964
3833|45|1986
5153|23|1970
3830|45|1996
3827|6|1968
3826|13|1991
3820|5|1982
4735|39|2007
3819|50|1984
2446|15|1970
3818|37|1960
3818|33|1975
3817|43|2005
3814|59|1998
3813|40|1971
7933|54|2002
5222|12|1987
3117|28|2003
3808|39|2006
3808|55|1999
3808|56|1981
3769|52|2004
3806|10|1970
9532|30|1984
5072|23|2007
2978|60|2004
3806|7|1969
3805|41|2006
3800|11|1993
3797|5|1973
9704|11|1961
3795|35|1985
9178|23|1987
3792|51|1968
6865|42|1997
4852|43|1995
3792|4|2004
4545|17|1990
3791|47|1975
4288|58|1992
3791|51|1978
3790|39|1991
1234|12|1988
3788|39|1976
3788|15|1975
3788|23|2001
6665|11|1995
6069|57|2005
3787|24|1998
3233|9|1960
1021|35|1971
1558|30|2003
3786|8|1987
6620|51|1988
3785|39|1979
2556|33|1998
3783|34|1967
1883|44|2003
2804|35|2003
7229|56|2002
9878|0|1972
3781|34|1986
1205|49|1971
3256|53|1999
3779|30|1965
781|8|1961
3717|19|2007
886|23|1981
6357|45|1980
8280|7|1969
3779|54|1974
3779|23|1966
3774|0|1991
3501|17|1993
3771|3|1980
3558|51|1995
1316|8|1998
9541|23|2007
2991|13|1988
3770|62|1965
3769|16|1972
1144|52|1982
5021|48|1992
3769|23|1983
7266|62|2004
3768|58|1974
1955|24|1971
3766|22|1995
653|35|1995
1859|29|2006
3764|50|1975
3763|62|2000
2816|1|1966
6572|17|1979
3757|34|1979
1439|10|1974
8228|55|2000
3755|41|2003
3755|56|1979
3755|54|1961
3754|2|1985
3752|8|1968
3752|25|1960
7196|38|1976
4260|59|1972
3945|57|1974
3752|32|1965
5357|56|1971
2872|37|1978
3751|33|1971
9247|5|2002
3749|32|1983
504|28|1984
4327|24|1991
2589|53|1992
3749|34|1962
2632|50|1974
3748|1|1991
5673|32|1992
3746|27|1974
3745|6|2006
3745|15|1999
3744|27|1976
9302|11|1985
3743|0|1996
3534|16|1979
6993|44|2005
3742|34|1962
3741|32|1977
3738|32|2003
3738|27|1996
6207|6|2000
2999|33|2005
3737|21|2003
6978|34|1977
3737|38|1986
3737|17|1966
5588|10|1973
3737|62|1972
5980|18|1993
3735|24|1966
3735|6|1976
3733|8|2003
3731|52|1969
4097|25|1981
3995|15|2002
3730|23|1978
1498|3|1995
5089|2|1974
3730|56|1970
5755|41|1987
3728|17|1977
3727|50|1980
3726|47|1964
2125|8|1977
3724|38|1976
6839|50|1975
3720|35|1992
801|42|1977
3720|10|1964
7052|22|2005
9682|25|2001
3133|56|1961
3718|41|1972
9400|4|2003
8975|58|1988
3548|23|1979
3718|7|2004
1703|47|1978
2911|60|1971
3717|35|1982
3715|8|1972
3714|43|2002
3714|54|1971
3712|49|1998
3000|56|1987
5811|24|1992
3710|0|2000
325|6|2002
3709|26|1971
7163|29|1968
5750|31|1984
2640|59|1980
2715|24|1991
3707|4|1974
3706|4|2004
1139|44|1976
3706|1|1989
3704|56|1973
6657|39|1961
3703|27|1989
8821|38|1968
3703|28|1976
3701|28|1982
1106|11|1996
3700|17|1971
8968|2|1991
2453|53|1967
4080|29|1996
3698|7|1960
3694|14|2004
3693|29|2005
3689|25|1994
649|60|2007
8106|54|1996
7239|55|1986
7144|44|1999
3689|22|1995
3687|35|1982
3687|38|1997
6929|47|1977
7181|50|1997
3684|14|1974
5051|13|1984
3679|49|2000
3677|3|1974
1002|35|1974
3676|56|1962
3516|54|1989
3675|21|1985
6585|5|2001
3673|3|1993
3673|26|1967
8428|15|1970
3672|19|1961
3508|36|1993
3671|7|1974
3670|17|1998
824|35|1964
3669|5|1976
3669|4|1995
2709|59|1978
3669|24|1979
3669|29|1978
3666|28|1967
3665|25|1983
8618|53|2007
3665|42|1989
3664|0|1981
475|6|1973
3663|15|1965
3663|5|1996
3028|27|1998
9793|25|2006
3663|42|2001
3663|34|1963
1724|13|1994
3879|25|1970
4560|53|1967
3661|5|1961
3483|15|1998
5009|43|1964
4611|38|1994
3661|32|1986
8366|18|1961
3661|11|1965
6495|18|1982
9381|17|1976
4208|18|1961
5631|62|2003
3659|24|1988
2056|12|1998
3659|61|2002
2150|33|1991
3658|30|1983
3657|26|1967
7194|27|1961
3656|45|1993
7310|48|1969
3781|28|1971
3655|54|1974
3016|30|1995
3654|2|1979
3377|28|1987
947|62|2001
6076|46|1975
3654|29|1988
3653|32|2002
3653|19|2004
1195|49|1984
6884|44|1997
3653|39|1969
1600|48|1995
9123|57|1982
3652|42|1997
3652|5|1967
3650|24|2005
7370|7|1981
3650|33|1999
3648|54|1979
7457|17|2003
2795|1|1971
655|55|2006
3647|9|1996
4117|34|1961
3647|3|1989
3647|12|1975
3645|31|1963
3645|27|1991
3644|17|1965
7291|56|1984
3644|39|1972
3643|52|1978
7215|43|1979
3643|49|1991
2401|37|1988
3643|15|1960
7372|61|1974
3643|10|1981
3642|58|2003
8174|8|1996
3642|2|1976
8915|15|1984
2526|23|1986
841|43|1967
3642|41|1995
4277|52|1989
3641|19|1965
3276|41|1978
6772|1|1998
3640|33|1961
3638|9|1974
3638|15|1967
3637|42|1992
3637|28|1972
5759|62|1976
3637|12|2000
3636|25|1992
6309|16|2004
3633|60|1979
3633|57|1960
6519|5|1990
2835|43|1998
7612|59|1979
3632|31|2005
3630|9|1982
9692|20|1978
3628|40|1985
3627|52|2003
7638|47|1979
3625|6|2002
3625|41|1973
1169|42|2001
3556|7|1960
3625|56|1973
3625|52|1990
3622|19|1963
3620|45|1984
3286|18|1965
3618|42|1989
3617|61|1967
3615|29|1988
6452|49|1996
4034|50|1988
3612|37|2003
5751|47|2004
3612|9|1984
3611|12|1976
102|19|2000
8900|22|1978
3611|2|1990
9989|57|1985
3608|27|1965
3608|31|1991
3603|8|1980
3602|57|1983
2670|8|1997
3600|50|2003
3100|28|1973
3600|41|1970
9422|28|1989
3597|55|1975
3597|41|1966
1862|14|1963
7800|28|1999
3592|8|1997
6044|20|1976
4893|60|2004
3590|45|1976
2925|16|1984
6233|14|1979
2896|47|1991
3589|23|1986
3588|58|1964
3588|28|1980
832|2|1962
2179|49|1978
3512|50|1969
1200|6|1969
3588|7|2006
3588|60|1972
3047|30|1963
3588|25|1998
2964|10|1970
3584|58|2002
3581|40|1994
3580|37|1979
3579|42|1994
1870|27|1986
3578|25|1989
145|9|2007
9036|5|1960
3577|13|1999
3576|38|1964
5541|46|1996
3575|7|1962
3817|6|1966
6113|46|1978
3575|0|1978
288|26|2005
7622|46|1962
3575|12|1969
3571|36|1987
1345|51|1983
3571|34|1974
3570|14|1982
2432|3|2007
3570|13|1992
831|18|2004
3567|49|1986
3847|17|1996
2988|55|1962
5445|34|1984
2885|13|1961
1964|44|1993
3566|9|1975
3566|57|1963
585|10|1992
911|18|1960
3565|44|1992
1920|24|1968
8157|37|1969
3565|38|1981
2024|42|1963
3564|49|1982
2409|54|1966
9377|43|1963
3563|45|1996
3563|43|1967
433|12|1998
3562|11|1978
9247|7|1997
4354|54|1965
3559|55|1974
3558|31|1990
6837|38|2001
3557|10|1978
5590|53|1962
8095|33|1978
3556|49|1964
8663|60|1991
3556|24|1961
6119|18|1976
3552|35|1971
1642|28|1979
3552|52|1971
3551|51|1988
3548|41|2004
3544|1|1969
6992|1|2002
3540|35|1977
3540|55|1987
3539|21|1965
2849|55|1968
3539|4|1975
6001|8|1967
3538|23|1997
3535|25|1974
3534|28|1995
3533|51|1960
4814|44|2007
8414|61|2004
3533|40|1973
1120|53|1972
8688|39|1998
2564|46|1991
3533|57|1962
3532|45|1965
4201|41|1965
3531|29|1965
3530|13|2002
7296|45|1976
3529|47|1969
9771|2|1998
6424|4|2006
3528|13|1978
99|48|1994
3527|15|1967
3525|32|1969
3525|39|1973
2274|5|2001
3524|12|1993
9628|52|1970
7752|58|1988
2468|52|1973
3523|41|1985
68|12|1968
766|9|1972
3520|12|2007
3518|27|1993
3517|54|1976
3517|47|1967
3515|59|1983
8663|4|1990
3344|15|1982
3514|14|1976
8348|62|1966
3513|55|1969
3512|13|1960
5396|4|1984
3511|51|1960
3511|54|1979
1632|13|1991
3511|45|1998
3509|62|1974
2768|31|1989
5991|50|1978
3507|1|1963
3507|44|2007
3505|15|1998
414|6|1999
1084|25|1985
1594|58|1966
7797|23|1999
7577|42|1983
8620|54|1977
6260|54|1999
3505|13|1983
9500|6|1978
3503|13|1981
9236|18|1995
3503|18|2001
3462|3|1970
3502|38|1999
3501|55|1965
3501|4|2006
5961|25|1964
3132|10|1969
2624|41|1984
3500|31|1962
3495|43|1993
3494|17|1999
3493|58|1997
3492|24|1995
1588|41|1979
3490|37|1993
9|46|2003
4126|53|1999
3488|26|1969
6959|16|2004
3485|0|1980
3485|26|2003
3823|32|2003
5121|57|1997
3484|39|2001
5569|19|1963
3480|52|2004
2610|7|1985
4431|11|1994
3478|51|1981
3477|39|1969
3476|56|1975
3476|25|1999
3474|39|1983
6023|44|2000
3473|31|1970
3472|52|2007
3470|58|1999
3470|56|1997
3468|28|1963
3467|1|1975
248|15|1991
2470|47|1996
8988|34|1982
4001|48|1994
3466|20|1963
7015|40|1992
6045|32|1987
3463|62|2000
3461|34|1963
3459|25|1980
3101|7|1967
3458|57|1965
3458|25|1971
3456|42|1996
709|48|1982
3456|22|2004
1622|49|2002
6933|32|2003
3455|52|1979
8668|1|1999
3455|41|1960
2497|53|1980
3383|38|1997
3453|51|1971
3147|53|1998
3452|42|2000
3452|45|2005
3452|5|1980
5005|55|1988
3451|4|2001
8247|14|1998
3450|35|1965
2090|50|1972
2847|25|1977
3448|30|1983
5021|12|1987
4352|6|2006
3447|41|1996
9421|19|1964
3083|54|1997
54|60|1963
3446|46|1986
8567|15|1987
3441|36|1963
3440|29|1997
880|35|1998
3437|54|2000
918|15|2002
3436|60|1968
3435|25|1976
2403|10|1996
3434|35|2003
3003|7|1996
3432|18|1993
3428|5|1996
3425|62|1965
3425|61|1965
5980|22|1968
3423|28|1972
5914|41|1979
3421|50|1965
3421|17|1968
3415|47|1997
5209|55|2004
3414|28|1997
3410|6|1980
1740|17|1962
9290|5|1964
3410|51|1995
3409|13|1962
6287|46|1973
3406|21|1971
3406|61|1963
3402|0|1978
643|6|1976
8264|50|1993
3398|49|1986
6697|61|2000
3125|60|2007
2936|41|2004
4384|48|1982
3398|24|2006
3397|20|1975
3395|6|2006
3395|39|1992
3393|32|1985
1057|15|2006
1715|6|1988
8773|11|1961
3391|48|1997
3390|19|1973
3389|0|1993
3387|44|1967
6670|20|1989
2838|49|1979
152|5|1961
3387|19|1965
3387|3|2004
3386|52|1994
5917|1|1983
3386|3|1962
3386|36|2000
3386|50|2000
3385|5|1960
3205|26|1980
983|44|1964
3385|9|1994
3384|39|1971
3382|50|1999
3382|33|1969
1510|9|1997
9001|0|1983
3060|25|1960
429|48|1972
3380|48|1972
2994|23|1987
1421|18|1981
3380|3|1985
2945|10|1996
9416|16|2001
2768|7|1973
3379|61|1984
3377|62|1967
966|18|1976
3424|60|2005
3376|51|1970
3376|55|2000
3374|13|1998
3373|41|1988
5509|19|1966
3372|55|1963
6332|60|1991
3372|11|1989
3958|48|1984
3372|50|1981
2796|55|1972
5768|1|1969
3371|13|1962
7198|55|1971
3371|35|1992
3370|42|2005
6734|34|1996
3368|22|1982
3365|6|1988
3365|62|1984
3364|4|1999
193|24|1986
9888|28|1977
3323|32|1993
2767|27|1987
4652|27|1998
3363|46|1989
9252|37|1990
3903|48|1995
3362|26|1977
3361|56|1996
3358|57|1982
3356|54|1977
3355|41|1980
2531|43|1998
3354|62|1965
4009|37|2000
3354|36|1998
9783|18|2007
3675|27|1996
3354|31|2006
6284|20|1978
2897|46|2004
3353|7|2002
3353|29|1962
3352|41|2004
1397|51|2002
3350|34|1966
2777|52|1968
3343|43|1996
6082|41|2003
3343|54|1982
1847|44|1961
3342|1|1983
3338|2|1977
9460|55|2005
9656|50|2005
2513|13|1986
1833|32|1975
3338|40|1974
3338|11|2007
3337|53|1994
3334|54|1998
3541|42|1961
3333|62|1968
3332|16|1976
6540|1|1995
3331|47|1987
3331|35|1961
6117|18|1994
3329|42|1989
3166|25|1979
2769|42|1968
3101|40|1993
3327|45|1994
3325|21|1999
3325|25|1991
3323|38|1980
6124|50|1979
3322|40|1987
7900|44|1981
7707|44|1995
3322|46|1991
2737|11|1975
3322|8|1984
3317|46|1975
8433|14|1998
6171|7|1992
3316|49|1967
829|37|1987
2324|17|1963
3315|14|1973
3314|5|1980
3314|25|1969
6724|15|1973
3143|44|1965
1865|53|2003
3312|59|2001
6156|31|1982
2996|22|2003
2983|46|2006
2797|55|1982
8370|44|1990
3310|20|1989
6285|16|1980
3307|30|1974
294|48|2001
7197|20|2000
3304|48|2000
3304|18|1981
3304|5|1996
3303|23|1995
9618|59|1972
3302|51|1980
3302|41|1981
3302|24|1982
6861|3|1998
3082|24|1997
3297|13|1974
4009|31|1970
3294|48|1965
3290|57|1992
4753|7|1997
6090|10|1983
3287|30|1983
2280|27|1965
3081|34|1964
3284|58|1991
3283|37|1974
3277|15|1994
2221|9|1991
3277|58|2000
3277|17|1992
3276|3|2004
3274|14|1983
3274|52|1993
6951|31|2005
3272|6|1997
3272|31|1986
380|26|1997
3975|25|2001
3268|2|2001
3267|15|1962
8209|36|1981
3267|42|1998
7664|30|1971
3267|17|1968
2975|23|2005
2656|2|2003
3266|23|1961
3265|9|2005
3885|33|1963
5713|13|1968
3131|44|1986
310|46|1967
3910|27|1989
3262|35|1992
9813|40|1997
3256|16|1984
2907|56|1972
3255|62|1961
3255|14|2000
3255|7|1993
3254|26|2007
1207|21|2007
3253|41|1969
1624|23|1968
3253|0|1966
2666|32|1982
3251|44|1965
3286|46|1979
3251|9|1993
3249|43|1988
1620|10|1966
2701|19|2005
3246|27|1971
3246|59|1964
4703|57|1971
3243|54|1960
3052|51|1992
3243|57|1985
1955|60|2000
1966|59|1986
3243|25|1972
3242|35|2006
9323|27|1995
3242|55|2000
5115|26|1997
3241|5|1979
3239|30|2007
5228|12|1971
3238|47|1960
1082|57|1987
3237|39|1975
3229|4|1977
2624|13|1979
3227|29|1965
1438|9|1960
4514|37|1975
3227|11|1992
2508|62|1990
9577|25|1966
3226|28|1986
2326|17|2004
5291|12|1994
3225|8|1992
532|57|1979
2831|56|1985
3224|11|2006
3223|46|1984
1647|43|1965
3219|60|1974
8790|5|1960
2533|61|1961
3219|10|1974
3218|21|1962
3217|21|2001
3217|32|1974
3217|24|1980
2301|38|1996
3214|48|1994
3214|20|1967
5657|21|1985
3212|23|1973
3211|62|1965
3211|23|1986
3209|52|1994
3209|41|2007
3393|45|1967
3208|44|1983
9017|46|1960
3208|61|1975
4578|48|2004
3294|9|1984
3992|51|1981
3205|30|1967
3203|1|1970
3203|14|1991
5003|49|1963
3124|16|1983
3201|26|1988
4969|51|1995
3046|5|1963
3196|28|1971
3807|45|1988
3196|19|1992
3793|62|1995
3194|56|1984
453|48|1981
3190|20|1960
1161|55|1990
8128|60|2006
3190|19|1974
1769|19|2007
3189|17|1999
7660|35|1960
6119|5|2001
3189|31|1994
3186|17|2004
5964|36|1977
3079|56|1998
3185|49|1982
8789|62|2006
3185|29|1992
3185|53|1966
3183|42|1997
1419|23|1968
7331|49|1993
3182|13|1999
8544|43|1991
3182|62|1969
5661|17|1962
3181|49|1983
9818|16|2003
3181|14|2003
3179|8|1996
6437|7|2006
7718|1|1979
8412|17|1960
3179|29|1987
3179|56|1965
5214|25|1980
2888|5|1992
3177|59|1978
3174|4|1979
2701|36|1995
3172|49|1985
6994|1|1963
5726|25|1988
3204|25|1983
2458|8|1991
3171|43|1962
3170|49|1960
3169|42|1974
3168|14|1964
3167|61|2005
3166|39|1994
3165|44|1991
9818|41|1990
3164|62|1967
7502|41|1972
3040|28|1964
3162|43|1985
4257|33|1984
3157|55|2006
7527|50|1987
3156|43|2004
3156|36|1969
9528|32|1968
2632|21|2005
7941|20|1978
5363|33|1971
3155|9|1968
3152|3|2000
1025|11|1980
3152|44|1970
3151|34|1989
3151|52|1968
2486|32|1964
126|24|1999
1249|34|1991
3146|47|1974
3144|53|1991
3144|45|1967
2530|26|1966
3144|9|1963
1245|49|1975
3143|39|2005
3141|39|1967
3140|34|1967
3140|52|1987
2957|2|1984
3140|8|1972
3140|54|2004
3140|57|1964
3137|52|2005
2144|7|1960
3137|53|1982
5275|2|1994
4531|23|1964
3427|28|2003
3134|49|1995
3133|39|1980
3133|8|2005
2480|12|1979
3130|54|2004
3130|51|1998
9595|31|1966
3129|50|1968
3126|33|1977
3126|28|1979
2985|22|1985
3125|8|1997
913|37|1961
3123|17|1999
7089|53|2002
7335|45|1995
3121|56|1979
3120|52|1975
3120|47|1998
4072|27|1973
3119|18|1965
3117|57|1993
3116|36|1980
3114|55|1988
3114|62|1999
3111|27|1968
3108|38|1971
7844|40|1963
3108|56|1989
5757|6|1965
3108|7|1984
3105|44|1982
682|23|1982
6770|20|1961
3102|30|1990
9800|48|1990
3101|56|1990
5227|32|1991
3098|31|1961
2849|23|1960
9937|38|1963
3146|49|2005
3097|54|1966
549|47|1997
3095|11|1975
392|48|1968
3021|1|1979
6087|52|1989
3093|34|1963
4166|38|1972
3092|10|1966
6078|14|1968
3091|5|1965
6212|50|1977
3091|15|1974
2795|22|2001
6688|34|1978
3091|17|2000
873|14|1997
3090|29|1967
3089|48|2004
3347|5|2002
3088|2|1999
5100|62|1962
3087|8|1988
3086|8|1979
899|62|1981
8967|24|1980
5229|20|1968
3084|7|2001
638|62|1996
3082|29|1967
3082|16|1989
2600|26|1968
3081|9|1999
298|12|2007
3080|6|1961
40|60|2007
8110|46|1986
3079|10|1974
3078|56|2003
3078|39|1970
3078|14|2002
855|18|1999
3077|43|1977
5213|2|1970
3077|31|2004
3073|1|1980
2470|35|1968
1880|44|1973
3072|29|1968
6392|31|1968
3068|13|1989
3067|43|1969
5062|44|1977
3067|45|1965
386|59|1981
9608|23|1971
3066|31|1961
1138|45|1973
3417|45|1992
6971|34|2007
5506|41|2000
3065|48|2000
9101|35|1975
3063|50|1986
731|3|2004
3060|40|2000
4945|52|1965
4449|17|2000
3056|20|1971
3055|62|1972
3090|28|1999
3055|12|1979
3054|41|1981
3053|14|2002
3053|20|1987
5483|58|2002
3052|15|1990
3050|4|1970
3386|47|1963
3046|26|1973
8375|17|1976
3046|10|1965
3046|34|1972
7575|17|2002
3045|13|2000
3712|7|1967
3044|22|1980
3042|31|1971
7552|20|1973
3042|2|1965
9841|25|1971
3040|37|1986
3039|60|1991
3067|50|1992
3039|6|1995
3039|44|1960
8042|55|1969
7305|28|1993
8584|42|1989
3036|20|2003
6104|60|1978
4177|49|1965
3036|61|1972
3036|29|1972
3036|37|2005
9142|13|1993
3035|17|1974
3032|16|1981
3031|52|1988
2720|46|1966
3031|0|1962
8224|37|2006
3029|25|1975
7015|30|1992
3029|50|1961
3028|31|1995
3028|40|1973
3027|36|1998
3026|38|1975
1322|18|1963
3024|16|1962
3903|60|1983
3358|18|1964
3022|35|1975
3955|53|1970
5128|45|1982
3021|24|2000
7412|25|1992
3019|3|2004
2930|16|2005
3018|56|1977
3018|29|1961
2991|61|1974
786|39|1981
3018|50|1971
7728|2|1982
7976|36|1999
3017|30|2001
8851|1|1964
3017|10|1976
3948|18|1973
6597|40|1961
3017|38|1982
6829|58|1975
3015|43|1981
6240|9|1966
3015|32|1971
3013|11|1990
3012|38|1968
3012|30|2002
6197|34|1970
3012|32|1966
3011|3|1974
6491|20|1997
3011|46|2006
3011|18|1994
3008|28|1976
866|5|1975
3008|60|1985
3577|56|1977
3007|47|1997
3006|16|1970
1769|9|1998
7795|32|1973
4172|5|1994
3005|3|1978
3001|7|2001
7853|45|1994
3001|31|1963
